gestion,codigo_departamento,area,edad,sexo,medida,observaciones,poblacion_estimada,valor,cv
2023,4,rural,25,mujer,promedio,3,166.03098890880273,18.62489528755965,0.06374454095386906
2023,4,rural,26,hombre,mediana,3,1090.7273957465263,22.0,0.0
2023,4,rural,26,hombre,promedio,3,1090.7273957465263,22.013730123905543,0.012919652544836681
2023,4,rural,26,mujer,mediana,9,790.391460165431,17.0,0.022152145490760777
2023,4,rural,26,mujer,promedio,9,790.391460165431,16.83894564354685,0.027534419284794588
2023,4,rural,27,hombre,mediana,6,1057.7623129064946,21.0,0.05959172356895539
2023,4,rural,27,hombre,promedio,6,1057.7623129064946,20.535500089599758,0.03229444217776173
2023,4,rural,27,mujer,mediana,4,136.23232503029354,18.0,0.13171522693707205
2023,4,rural,27,mujer,promedio,4,136.23232503029354,20.02312138728324,0.05920340887442873
2023,4,rural,28,hombre,mediana,3,1327.9941982433547,25.0,0.12965471310149085
2023,4,rural,28,hombre,promedio,3,1327.9941982433547,23.610197059317624,0.06510065729362492
2023,4,rural,28,mujer,mediana,11,812.974800794122,18.0,0.020534379337375744
2023,4,rural,28,mujer,promedio,11,812.974800794122,19.704079201612323,0.04727977332960437
2023,4,urbana,17,mujer,mediana,1,132.34536118583992,16.0,0.0
2023,4,urbana,17,mujer,promedio,1,132.34536118583992,16.0,0.0
2023,4,urbana,18,mujer,mediana,2,214.5486786611973,17.0,0.0
2023,4,urbana,18,mujer,promedio,2,214.5486786611973,17.0,0.0
2023,4,urbana,19,mujer,mediana,3,326.32171994268526,19.0,0.0
2023,4,urbana,19,mujer,promedio,3,326.32171994268526,18.060983275338234,0.04216734886904865
2023,4,urbana,20,mujer,mediana,5,444.02542926067053,18.0,0.0702186675805146
2023,4,urbana,20,mujer,promedio,5,444.02542926067053,16.959815559410305,0.06505788345215412
2023,4,urbana,21,hombre,mediana,1,454.7443432455295,21.0,0.0
2023,4,urbana,21,hombre,promedio,1,454.7443432455295,21.0,0.0
2023,4,urbana,21,mujer,mediana,7,578.2576307233718,18.0,0.018504361836865556
2023,4,urbana,21,mujer,promedio,7,578.2576307233718,17.92527319850429,0.029134736158508135
2023,4,urbana,22,hombre,mediana,3,861.224179042685,20.0,0.14751339004327785
2023,4,urbana,22,hombre,promedio,3,861.224179042685,19.203795937285342,0.06541778434652669
2023,4,urbana,22,mujer,mediana,8,896.0944531374874,20.0,0.025135461182444314
2023,4,urbana,22,mujer,promedio,8,896.0944531374874,19.51938451748807,0.018834486196253466
2023,4,urbana,23,hombre,mediana,3,706.0631953803195,22.0,0.0
2023,4,urbana,23,hombre,promedio,3,706.0631953803195,21.857008424269146,0.006793966204672946
2023,4,urbana,23,mujer,mediana,13,1525.4495304281434,18.0,0.033225180520413
2023,4,urbana,23,mujer,promedio,13,1525.4495304281434,18.731467356440348,0.03248762267931475
2023,4,urbana,24,hombre,mediana,3,638.9323443899789,20.0,0.0
2023,4,urbana,24,hombre,promedio,3,638.9323443899789,19.269038834860186,0.030692727751810284
2023,4,urbana,24,mujer,mediana,9,741.8575948898787,21.0,0.039889642117746704
2023,4,urbana,24,mujer,promedio,9,741.8575948898787,20.504699932438527,0.03740088064683777
2023,4,urbana,25,hombre,mediana,1,478.42754153319663,16.0,0.0
2023,4,urbana,25,hombre,promedio,1,478.42754153319663,16.0,0.0
2023,4,urbana,25,mujer,mediana,6,564.1612090924898,19.0,0.016796146741478297
2023,4,urbana,25,mujer,promedio,6,564.1612090924898,18.745221350467038,0.04890385469458507
2023,4,urbana,26,hombre,mediana,6,1930.9772935514177,19.0,0.13129792894900516
2023,4,urbana,26,hombre,promedio,6,1930.9772935514177,21.189837552375533,0.059569222221239185
2023,4,urbana,26,mujer,mediana,15,1870.4678114542437,19.0,0.0597036544999937
2023,4,urbana,26,mujer,promedio,15,1870.4678114542437,19.986161178872887,0.043653852348149544
2023,4,urbana,27,hombre,mediana,2,463.6162770068645,25.0,0.0
2023,4,urbana,27,hombre,promedio,2,463.6162770068645,24.09109161927997,0.029107831404163013
2023,4,urbana,27,mujer,mediana,26,2946.578748194827,19.0,0.032222689863166065
2023,4,urbana,27,mujer,promedio,26,2946.578748194827,19.50587893863998,0.025428380597892146
2023,4,urbana,28,hombre,mediana,7,2208.2487144876213,23.0,0.04565444735425382
2023,4,urbana,28,hombre,promedio,7,2208.2487144876213,23.046247846036902,0.03989712800988348
