gestion,codigo_municipio,area,edad,sexo,tenencia_vivienda,numerador,denominador,valor
2024,50801,rural,20,mujer,propia_en_pago,1,22,4.545454545454546
2024,50801,rural,20,mujer,propia_pagada,15,22,68.18181818181819
2024,50801,rural,21,hombre,alquilada,7,36,19.444444444444443
2024,50801,rural,21,hombre,cedida_por_servicios,2,36,5.555555555555555
2024,50801,rural,21,hombre,mixta,1,36,2.7777777777777777
2024,50801,rural,21,hombre,otra,1,36,2.7777777777777777
2024,50801,rural,21,hombre,prestada,6,36,16.666666666666668
2024,50801,rural,21,hombre,propia_en_pago,1,36,2.7777777777777777
2024,50801,rural,21,hombre,propia_pagada,18,36,50.0
2024,50801,rural,21,mujer,cedida_por_servicios,1,21,4.761904761904762
2024,50801,rural,21,mujer,prestada,7,21,33.333333333333336
2024,50801,rural,21,mujer,propia_en_pago,1,21,4.761904761904762
2024,50801,rural,21,mujer,propia_pagada,12,21,57.142857142857146
2024,50801,rural,22,hombre,cedida_por_servicios,1,32,3.125
2024,50801,rural,22,hombre,otra,2,32,6.25
2024,50801,rural,22,hombre,prestada,8,32,25.0
2024,50801,rural,22,hombre,propia_en_pago,1,32,3.125
2024,50801,rural,22,hombre,propia_pagada,20,32,62.5
2024,50801,rural,22,mujer,otra,1,34,2.9411764705882355
2024,50801,rural,22,mujer,prestada,9,34,26.470588235294116
2024,50801,rural,22,mujer,propia_pagada,24,34,70.58823529411765
2024,50801,rural,23,hombre,alquilada,3,40,7.5
2024,50801,rural,23,hombre,prestada,5,40,12.5
2024,50801,rural,23,hombre,propia_en_pago,2,40,5.0
2024,50801,rural,23,hombre,propia_pagada,30,40,75.0
2024,50801,rural,23,mujer,alquilada,3,28,10.714285714285714
2024,50801,rural,23,mujer,anticretica,1,28,3.5714285714285716
2024,50801,rural,23,mujer,otra,1,28,3.5714285714285716
2024,50801,rural,23,mujer,prestada,4,28,14.285714285714286
2024,50801,rural,23,mujer,propia_pagada,19,28,67.85714285714286
2024,50801,rural,24,hombre,alquilada,3,62,4.838709677419355
2024,50801,rural,24,hombre,cedida_por_servicios,1,62,1.6129032258064515
2024,50801,rural,24,hombre,mixta,1,62,1.6129032258064515
2024,50801,rural,24,hombre,otra,2,62,3.225806451612903
2024,50801,rural,24,hombre,prestada,13,62,20.967741935483872
2024,50801,rural,24,hombre,propia_en_pago,2,62,3.225806451612903
2024,50801,rural,24,hombre,propia_pagada,40,62,64.51612903225806
2024,50801,rural,24,mujer,alquilada,1,31,3.225806451612903
2024,50801,rural,24,mujer,prestada,5,31,16.129032258064516
2024,50801,rural,24,mujer,propia_en_pago,2,31,6.451612903225806
2024,50801,rural,24,mujer,propia_pagada,23,31,74.19354838709677
2024,50801,rural,25,hombre,alquilada,6,61,9.836065573770492
2024,50801,rural,25,hombre,cedida_por_servicios,2,61,3.278688524590164
2024,50801,rural,25,hombre,otra,2,61,3.278688524590164
2024,50801,rural,25,hombre,prestada,15,61,24.59016393442623
2024,50801,rural,25,hombre,propia_en_pago,1,61,1.639344262295082
2024,50801,rural,25,hombre,propia_pagada,35,61,57.377049180327866
2024,50801,rural,25,mujer,alquilada,2,24,8.333333333333334
2024,50801,rural,25,mujer,otra,1,24,4.166666666666667
2024,50801,rural,25,mujer,prestada,6,24,25.0
2024,50801,rural,25,mujer,propia_en_pago,1,24,4.166666666666667
2024,50801,rural,25,mujer,propia_pagada,14,24,58.333333333333336
2024,50801,rural,26,hombre,alquilada,4,67,5.970149253731344
2024,50801,rural,26,hombre,cedida_por_servicios,4,67,5.970149253731344
2024,50801,rural,26,hombre,otra,3,67,4.477611940298507
2024,50801,rural,26,hombre,prestada,6,67,8.955223880597014
2024,50801,rural,26,hombre,propia_en_pago,5,67,7.462686567164179
2024,50801,rural,26,hombre,propia_pagada,45,67,67.16417910447761
2024,50801,rural,26,mujer,alquilada,3,38,7.894736842105263
2024,50801,rural,26,mujer,otra,1,38,2.6315789473684212
2024,50801,rural,26,mujer,prestada,6,38,15.789473684210526
2024,50801,rural,26,mujer,propia_en_pago,2,38,5.2631578947368425
2024,50801,rural,26,mujer,propia_pagada,26,38,68.42105263157895
2024,50801,rural,27,hombre,alquilada,3,75,4.0
2024,50801,rural,27,hombre,cedida_por_servicios,1,75,1.3333333333333333
2024,50801,rural,27,hombre,prestada,17,75,22.666666666666668
2024,50801,rural,27,hombre,propia_en_pago,2,75,2.6666666666666665
2024,50801,rural,27,hombre,propia_pagada,52,75,69.33333333333333
2024,50801,rural,27,mujer,cedida_por_servicios,2,35,5.714285714285714
2024,50801,rural,27,mujer,otra,2,35,5.714285714285714
2024,50801,rural,27,mujer,prestada,4,35,11.428571428571429
2024,50801,rural,27,mujer,propia_en_pago,4,35,11.428571428571429
2024,50801,rural,27,mujer,propia_pagada,23,35,65.71428571428571
2024,50801,rural,28,hombre,alquilada,2,78,2.5641025641025643
2024,50801,rural,28,hombre,cedida_por_servicios,4,78,5.128205128205129
2024,50801,rural,28,hombre,otra,2,78,2.5641025641025643
2024,50801,rural,28,hombre,prestada,14,78,17.94871794871795
2024,50801,rural,28,hombre,propia_en_pago,2,78,2.5641025641025643
2024,50801,rural,28,hombre,propia_pagada,54,78,69.23076923076923
2024,50801,rural,28,mujer,alquilada,2,37,5.405405405405405
2024,50801,rural,28,mujer,otra,2,37,5.405405405405405
2024,50801,rural,28,mujer,prestada,8,37,21.62162162162162
2024,50801,rural,28,mujer,propia_pagada,25,37,67.56756756756756
2024,50801,urbana,16,hombre,alquilada,5,18,27.77777777777778
2024,50801,urbana,16,hombre,anticretica,1,18,5.555555555555555
2024,50801,urbana,16,hombre,prestada,3,18,16.666666666666668
2024,50801,urbana,16,hombre,propia_en_pago,1,18,5.555555555555555
2024,50801,urbana,16,hombre,propia_pagada,8,18,44.44444444444444
2024,50801,urbana,16,mujer,alquilada,6,20,30.0
2024,50801,urbana,16,mujer,anticretica,1,20,5.0
2024,50801,urbana,16,mujer,cedida_por_servicios,1,20,5.0
2024,50801,urbana,16,mujer,prestada,2,20,10.0
2024,50801,urbana,16,mujer,propia_pagada,10,20,50.0
2024,50801,urbana,17,hombre,alquilada,2,20,10.0
2024,50801,urbana,17,hombre,anticretica,1,20,5.0
2024,50801,urbana,17,hombre,otra,1,20,5.0
2024,50801,urbana,17,hombre,prestada,2,20,10.0
2024,50801,urbana,17,hombre,propia_en_pago,4,20,20.0
2024,50801,urbana,17,hombre,propia_pagada,10,20,50.0
2024,50801,urbana,17,mujer,alquilada,7,19,36.8421052631579
2024,50801,urbana,17,mujer,propia_en_pago,3,19,15.789473684210526
2024,50801,urbana,17,mujer,propia_pagada,9,19,47.36842105263158
2024,50801,urbana,18,hombre,alquilada,8,25,32.0
2024,50801,urbana,18,hombre,anticretica,2,25,8.0
2024,50801,urbana,18,hombre,prestada,3,25,12.0
2024,50801,urbana,18,hombre,propia_pagada,12,25,48.0
2024,50801,urbana,18,mujer,alquilada,6,28,21.428571428571427
2024,50801,urbana,18,mujer,anticretica,1,28,3.5714285714285716
2024,50801,urbana,18,mujer,prestada,2,28,7.142857142857143
2024,50801,urbana,18,mujer,propia_pagada,19,28,67.85714285714286
2024,50801,urbana,19,hombre,alquilada,13,35,37.142857142857146
2024,50801,urbana,19,hombre,prestada,5,35,14.285714285714286
2024,50801,urbana,19,hombre,propia_en_pago,2,35,5.714285714285714
2024,50801,urbana,19,hombre,propia_pagada,15,35,42.857142857142854
2024,50801,urbana,19,mujer,alquilada,7,26,26.923076923076923
2024,50801,urbana,19,mujer,anticretica,2,26,7.6923076923076925
2024,50801,urbana,19,mujer,otra,1,26,3.8461538461538463
2024,50801,urbana,19,mujer,prestada,5,26,19.23076923076923
2024,50801,urbana,19,mujer,propia_pagada,11,26,42.30769230769231
2024,50801,urbana,20,hombre,alquilada,20,51,39.21568627450981
2024,50801,urbana,20,hombre,prestada,5,51,9.803921568627452
2024,50801,urbana,20,hombre,propia_en_pago,1,51,1.9607843137254901
2024,50801,urbana,20,hombre,propia_pagada,25,51,49.01960784313726
2024,50801,urbana,20,mujer,alquilada,20,45,44.44444444444444
2024,50801,urbana,20,mujer,anticretica,1,45,2.2222222222222223
2024,50801,urbana,20,mujer,prestada,7,45,15.555555555555555
2024,50801,urbana,20,mujer,propia_en_pago,2,45,4.444444444444445
2024,50801,urbana,20,mujer,propia_pagada,15,45,33.333333333333336
2024,50801,urbana,21,hombre,alquilada,19,42,45.23809523809524
2024,50801,urbana,21,hombre,anticretica,1,42,2.380952380952381
2024,50801,urbana,21,hombre,cedida_por_servicios,1,42,2.380952380952381
2024,50801,urbana,21,hombre,otra,1,42,2.380952380952381
2024,50801,urbana,21,hombre,prestada,4,42,9.523809523809524
2024,50801,urbana,21,hombre,propia_en_pago,2,42,4.761904761904762
2024,50801,urbana,21,hombre,propia_pagada,14,42,33.333333333333336
2024,50801,urbana,21,mujer,alquilada,16,43,37.2093023255814
2024,50801,urbana,21,mujer,anticretica,1,43,2.3255813953488373
2024,50801,urbana,21,mujer,otra,1,43,2.3255813953488373
2024,50801,urbana,21,mujer,prestada,5,43,11.627906976744185
2024,50801,urbana,21,mujer,propia_en_pago,1,43,2.3255813953488373
2024,50801,urbana,21,mujer,propia_pagada,19,43,44.18604651162791
2024,50801,urbana,22,hombre,alquilada,20,51,39.21568627450981
2024,50801,urbana,22,hombre,anticretica,1,51,1.9607843137254901
2024,50801,urbana,22,hombre,cedida_por_servicios,2,51,3.9215686274509802
2024,50801,urbana,22,hombre,prestada,7,51,13.72549019607843
2024,50801,urbana,22,hombre,propia_en_pago,2,51,3.9215686274509802
2024,50801,urbana,22,hombre,propia_pagada,19,51,37.254901960784316
2024,50801,urbana,22,mujer,alquilada,19,51,37.254901960784316
2024,50801,urbana,22,mujer,anticretica,2,51,3.9215686274509802
2024,50801,urbana,22,mujer,prestada,2,51,3.9215686274509802
2024,50801,urbana,22,mujer,propia_en_pago,1,51,1.9607843137254901
2024,50801,urbana,22,mujer,propia_pagada,27,51,52.94117647058823
2024,50801,urbana,23,hombre,alquilada,28,62,45.16129032258065
2024,50801,urbana,23,hombre,anticretica,1,62,1.6129032258064515
2024,50801,urbana,23,hombre,cedida_por_servicios,1,62,1.6129032258064515
2024,50801,urbana,23,hombre,otra,1,62,1.6129032258064515
2024,50801,urbana,23,hombre,prestada,8,62,12.903225806451612
2024,50801,urbana,23,hombre,propia_en_pago,2,62,3.225806451612903
2024,50801,urbana,23,hombre,propia_pagada,21,62,33.87096774193548
2024,50801,urbana,23,mujer,alquilada,21,57,36.8421052631579
2024,50801,urbana,23,mujer,anticretica,4,57,7.017543859649122
2024,50801,urbana,23,mujer,otra,1,57,1.7543859649122806
2024,50801,urbana,23,mujer,prestada,7,57,12.280701754385966
2024,50801,urbana,23,mujer,propia_pagada,24,57,42.10526315789474
2024,50801,urbana,24,hombre,alquilada,31,73,42.465753424657535
2024,50801,urbana,24,hombre,cedida_por_servicios,2,73,2.73972602739726
2024,50801,urbana,24,hombre,prestada,16,73,21.91780821917808
2024,50801,urbana,24,hombre,propia_en_pago,1,73,1.36986301369863
2024,50801,urbana,24,hombre,propia_pagada,23,73,31.506849315068493
2024,50801,urbana,24,mujer,alquilada,30,67,44.776119402985074
2024,50801,urbana,24,mujer,anticretica,1,67,1.492537313432836
2024,50801,urbana,24,mujer,cedida_por_servicios,1,67,1.492537313432836
2024,50801,urbana,24,mujer,prestada,10,67,14.925373134328359
2024,50801,urbana,24,mujer,propia_en_pago,6,67,8.955223880597014
2024,50801,urbana,24,mujer,propia_pagada,19,67,28.35820895522388
2024,50801,urbana,25,hombre,alquilada,24,68,35.294117647058826
2024,50801,urbana,25,hombre,anticretica,1,68,1.4705882352941178
2024,50801,urbana,25,hombre,cedida_por_servicios,1,68,1.4705882352941178
2024,50801,urbana,25,hombre,otra,1,68,1.4705882352941178
2024,50801,urbana,25,hombre,prestada,16,68,23.529411764705884
2024,50801,urbana,25,hombre,propia_pagada,25,68,36.76470588235294
2024,50801,urbana,25,mujer,alquilada,22,68,32.35294117647059
2024,50801,urbana,25,mujer,anticretica,3,68,4.411764705882353
2024,50801,urbana,25,mujer,cedida_por_servicios,1,68,1.4705882352941178
2024,50801,urbana,25,mujer,otra,1,68,1.4705882352941178
2024,50801,urbana,25,mujer,prestada,9,68,13.235294117647058
2024,50801,urbana,25,mujer,propia_en_pago,3,68,4.411764705882353
2024,50801,urbana,25,mujer,propia_pagada,29,68,42.64705882352941
2024,50801,urbana,26,hombre,alquilada,31,74,41.891891891891895
2024,50801,urbana,26,hombre,anticretica,5,74,6.756756756756757
2024,50801,urbana,26,hombre,prestada,13,74,17.56756756756757
2024,50801,urbana,26,hombre,propia_en_pago,1,74,1.3513513513513513
2024,50801,urbana,26,hombre,propia_pagada,24,74,32.432432432432435
2024,50801,urbana,26,mujer,alquilada,21,60,35.0
2024,50801,urbana,26,mujer,anticretica,2,60,3.3333333333333335
2024,50801,urbana,26,mujer,otra,1,60,1.6666666666666667
2024,50801,urbana,26,mujer,prestada,8,60,13.333333333333334
2024,50801,urbana,26,mujer,propia_en_pago,4,60,6.666666666666667
2024,50801,urbana,26,mujer,propia_pagada,24,60,40.0
2024,50801,urbana,27,hombre,alquilada,37,83,44.57831325301205
2024,50801,urbana,27,hombre,anticretica,3,83,3.6144578313253013
2024,50801,urbana,27,hombre,otra,1,83,1.2048192771084338
2024,50801,urbana,27,hombre,prestada,14,83,16.867469879518072
2024,50801,urbana,27,hombre,propia_pagada,28,83,33.734939759036145
2024,50801,urbana,27,mujer,alquilada,24,80,30.0
2024,50801,urbana,27,mujer,anticretica,3,80,3.75
2024,50801,urbana,27,mujer,cedida_por_servicios,1,80,1.25
2024,50801,urbana,27,mujer,otra,1,80,1.25
2024,50801,urbana,27,mujer,prestada,17,80,21.25
2024,50801,urbana,27,mujer,propia_en_pago,4,80,5.0
2024,50801,urbana,27,mujer,propia_pagada,30,80,37.5
2024,50801,urbana,28,hombre,alquilada,40,100,40.0
2024,50801,urbana,28,hombre,anticretica,5,100,5.0
2024,50801,urbana,28,hombre,cedida_por_servicios,1,100,1.0
2024,50801,urbana,28,hombre,mixta,1,100,1.0
2024,50801,urbana,28,hombre,prestada,17,100,17.0
2024,50801,urbana,28,hombre,propia_en_pago,3,100,3.0
2024,50801,urbana,28,hombre,propia_pagada,33,100,33.0
2024,50801,urbana,28,mujer,alquilada,25,64,39.0625
2024,50801,urbana,28,mujer,anticretica,2,64,3.125
2024,50801,urbana,28,mujer,mixta,1,64,1.5625
2024,50801,urbana,28,mujer,prestada,9,64,14.0625
2024,50801,urbana,28,mujer,propia_en_pago,5,64,7.8125
2024,50801,urbana,28,mujer,propia_pagada,22,64,34.375
2024,50802,rural,16,hombre,anticretica,1,5,20.0
2024,50802,rural,16,hombre,cedida_por_servicios,2,5,40.0
2024,50802,rural,16,hombre,otra,1,5,20.0
2024,50802,rural,16,hombre,propia_pagada,1,5,20.0
2024,50802,rural,16,mujer,alquilada,1,9,11.11111111111111
2024,50802,rural,16,mujer,otra,3,9,33.333333333333336
2024,50802,rural,16,mujer,prestada,1,9,11.11111111111111
2024,50802,rural,16,mujer,propia_pagada,4,9,44.44444444444444
2024,50802,rural,17,hombre,alquilada,3,19,15.789473684210526
2024,50802,rural,17,hombre,cedida_por_servicios,2,19,10.526315789473685
2024,50802,rural,17,hombre,mixta,1,19,5.2631578947368425
2024,50802,rural,17,hombre,otra,1,19,5.2631578947368425
2024,50802,rural,17,hombre,prestada,1,19,5.2631578947368425
2024,50802,rural,17,hombre,propia_pagada,11,19,57.89473684210526
2024,50802,rural,17,mujer,alquilada,2,13,15.384615384615385
2024,50802,rural,17,mujer,cedida_por_servicios,3,13,23.076923076923077
2024,50802,rural,17,mujer,otra,3,13,23.076923076923077
2024,50802,rural,17,mujer,propia_pagada,5,13,38.46153846153846
2024,50802,rural,18,hombre,alquilada,1,10,10.0
2024,50802,rural,18,hombre,cedida_por_servicios,1,10,10.0
2024,50802,rural,18,hombre,otra,5,10,50.0
2024,50802,rural,18,hombre,propia_pagada,3,10,30.0
2024,50802,rural,18,mujer,alquilada,2,14,14.285714285714286
2024,50802,rural,18,mujer,cedida_por_servicios,5,14,35.714285714285715
2024,50802,rural,18,mujer,otra,2,14,14.285714285714286
2024,50802,rural,18,mujer,propia_pagada,5,14,35.714285714285715
2024,50802,rural,19,hombre,alquilada,4,20,20.0
2024,50802,rural,19,hombre,cedida_por_servicios,7,20,35.0
2024,50802,rural,19,hombre,prestada,2,20,10.0
2024,50802,rural,19,hombre,propia_pagada,7,20,35.0
2024,50802,rural,19,mujer,alquilada,5,19,26.31578947368421
2024,50802,rural,19,mujer,cedida_por_servicios,2,19,10.526315789473685
2024,50802,rural,19,mujer,otra,4,19,21.05263157894737
2024,50802,rural,19,mujer,prestada,1,19,5.2631578947368425
2024,50802,rural,19,mujer,propia_pagada,7,19,36.8421052631579
2024,50802,rural,20,hombre,alquilada,5,19,26.31578947368421
2024,50802,rural,20,hombre,cedida_por_servicios,3,19,15.789473684210526
2024,50802,rural,20,hombre,otra,2,19,10.526315789473685
2024,50802,rural,20,hombre,propia_en_pago,1,19,5.2631578947368425
2024,50802,rural,20,hombre,propia_pagada,8,19,42.10526315789474
2024,50802,rural,20,mujer,alquilada,2,15,13.333333333333334
2024,50802,rural,20,mujer,cedida_por_servicios,1,15,6.666666666666667
2024,50802,rural,20,mujer,otra,1,15,6.666666666666667
2024,50802,rural,20,mujer,prestada,2,15,13.333333333333334
2024,50802,rural,20,mujer,propia_en_pago,1,15,6.666666666666667
2024,50802,rural,20,mujer,propia_pagada,8,15,53.333333333333336
2024,50802,rural,21,hombre,alquilada,3,21,14.285714285714286
2024,50802,rural,21,hombre,cedida_por_servicios,5,21,23.80952380952381
2024,50802,rural,21,hombre,otra,3,21,14.285714285714286
2024,50802,rural,21,hombre,prestada,4,21,19.047619047619047
2024,50802,rural,21,hombre,propia_en_pago,1,21,4.761904761904762
2024,50802,rural,21,hombre,propia_pagada,5,21,23.80952380952381
2024,50802,rural,21,mujer,alquilada,3,14,21.428571428571427
2024,50802,rural,21,mujer,cedida_por_servicios,3,14,21.428571428571427
2024,50802,rural,21,mujer,otra,2,14,14.285714285714286
2024,50802,rural,21,mujer,propia_pagada,6,14,42.857142857142854
2024,50802,rural,22,hombre,alquilada,5,31,16.129032258064516
2024,50802,rural,22,hombre,cedida_por_servicios,13,31,41.935483870967744
2024,50802,rural,22,hombre,otra,2,31,6.451612903225806
2024,50802,rural,22,hombre,prestada,2,31,6.451612903225806
2024,50802,rural,22,hombre,propia_en_pago,1,31,3.225806451612903
2024,50802,rural,22,hombre,propia_pagada,8,31,25.806451612903224
2024,50802,rural,22,mujer,alquilada,1,15,6.666666666666667
2024,50802,rural,22,mujer,cedida_por_servicios,7,15,46.666666666666664
2024,50802,rural,22,mujer,otra,1,15,6.666666666666667
2024,50802,rural,22,mujer,propia_pagada,6,15,40.0
2024,50802,rural,23,hombre,alquilada,9,51,17.647058823529413
2024,50802,rural,23,hombre,cedida_por_servicios,20,51,39.21568627450981
2024,50802,rural,23,hombre,otra,4,51,7.8431372549019605
2024,50802,rural,23,hombre,prestada,4,51,7.8431372549019605
2024,50802,rural,23,hombre,propia_en_pago,1,51,1.9607843137254901
2024,50802,rural,23,hombre,propia_pagada,13,51,25.49019607843137
2024,50802,rural,23,mujer,alquilada,4,24,16.666666666666668
2024,50802,rural,23,mujer,cedida_por_servicios,2,24,8.333333333333334
2024,50802,rural,23,mujer,otra,2,24,8.333333333333334
2024,50802,rural,23,mujer,prestada,5,24,20.833333333333332
2024,50802,rural,23,mujer,propia_pagada,11,24,45.833333333333336
2024,50802,rural,24,hombre,alquilada,7,51,13.72549019607843
2024,50802,rural,24,hombre,cedida_por_servicios,23,51,45.09803921568628
2024,50802,rural,24,hombre,otra,4,51,7.8431372549019605
2024,50802,rural,24,hombre,prestada,6,51,11.764705882352942
2024,50802,rural,24,hombre,propia_pagada,11,51,21.568627450980394
2024,50802,rural,24,mujer,alquilada,2,13,15.384615384615385
2024,50802,rural,24,mujer,cedida_por_servicios,4,13,30.76923076923077
2024,50802,rural,24,mujer,prestada,2,13,15.384615384615385
2024,50802,rural,24,mujer,propia_en_pago,1,13,7.6923076923076925
2024,50802,rural,24,mujer,propia_pagada,4,13,30.76923076923077
2024,50802,rural,25,hombre,alquilada,3,51,5.882352941176471
2024,50802,rural,25,hombre,cedida_por_servicios,26,51,50.98039215686274
2024,50802,rural,25,hombre,otra,3,51,5.882352941176471
2024,50802,rural,25,hombre,prestada,5,51,9.803921568627452
2024,50802,rural,25,hombre,propia_pagada,14,51,27.45098039215686
2024,50802,rural,25,mujer,alquilada,9,29,31.03448275862069
2024,50802,rural,25,mujer,cedida_por_servicios,8,29,27.586206896551722
2024,50802,rural,25,mujer,otra,2,29,6.896551724137931
2024,50802,rural,25,mujer,prestada,2,29,6.896551724137931
2024,50802,rural,25,mujer,propia_pagada,8,29,27.586206896551722
2024,50802,rural,26,hombre,alquilada,7,50,14.0
2024,50802,rural,26,hombre,cedida_por_servicios,29,50,58.0
2024,50802,rural,26,hombre,otra,2,50,4.0
2024,50802,rural,26,hombre,prestada,5,50,10.0
2024,50802,rural,26,hombre,propia_pagada,7,50,14.0
2024,50802,rural,26,mujer,alquilada,3,24,12.5
2024,50802,rural,26,mujer,cedida_por_servicios,10,24,41.666666666666664
2024,50802,rural,26,mujer,otra,2,24,8.333333333333334
2024,50802,rural,26,mujer,prestada,4,24,16.666666666666668
2024,50802,rural,26,mujer,propia_pagada,5,24,20.833333333333332
2024,50802,rural,27,hombre,alquilada,8,68,11.764705882352942
2024,50802,rural,27,hombre,cedida_por_servicios,35,68,51.470588235294116
2024,50802,rural,27,hombre,otra,2,68,2.9411764705882355
2024,50802,rural,27,hombre,prestada,5,68,7.352941176470588
2024,50802,rural,27,hombre,propia_pagada,18,68,26.470588235294116
2024,50802,rural,27,mujer,alquilada,1,18,5.555555555555555
2024,50802,rural,27,mujer,cedida_por_servicios,9,18,50.0
2024,50802,rural,27,mujer,otra,1,18,5.555555555555555
2024,50802,rural,27,mujer,prestada,4,18,22.22222222222222
2024,50802,rural,27,mujer,propia_pagada,3,18,16.666666666666668
2024,50802,rural,28,hombre,alquilada,7,61,11.475409836065573
2024,50802,rural,28,hombre,cedida_por_servicios,34,61,55.73770491803279
2024,50802,rural,28,hombre,otra,2,61,3.278688524590164
2024,50802,rural,28,hombre,prestada,7,61,11.475409836065573
2024,50802,rural,28,hombre,propia_pagada,11,61,18.0327868852459
2024,50802,rural,28,mujer,alquilada,1,26,3.8461538461538463
2024,50802,rural,28,mujer,cedida_por_servicios,10,26,38.46153846153846
2024,50802,rural,28,mujer,prestada,1,26,3.8461538461538463
2024,50802,rural,28,mujer,propia_pagada,14,26,53.84615384615385
2024,50901,rural,16,hombre,alquilada,3,7,42.857142857142854
2024,50901,rural,16,hombre,cedida_por_servicios,1,7,14.285714285714286
2024,50901,rural,16,hombre,prestada,1,7,14.285714285714286
2024,50901,rural,16,hombre,propia_pagada,2,7,28.571428571428573
2024,50901,rural,16,mujer,cedida_por_servicios,1,7,14.285714285714286
2024,50901,rural,16,mujer,otra,2,7,28.571428571428573
2024,50901,rural,16,mujer,prestada,1,7,14.285714285714286
2024,50901,rural,16,mujer,propia_pagada,3,7,42.857142857142854
2024,50901,rural,17,hombre,cedida_por_servicios,1,5,20.0
2024,50901,rural,17,hombre,otra,2,5,40.0
2024,50901,rural,17,hombre,propia_pagada,2,5,40.0
2024,50901,rural,17,mujer,cedida_por_servicios,1,9,11.11111111111111
2024,50901,rural,17,mujer,propia_pagada,8,9,88.88888888888889
2024,50901,rural,18,hombre,alquilada,2,8,25.0
2024,50901,rural,18,hombre,prestada,1,8,12.5
2024,50901,rural,18,hombre,propia_pagada,5,8,62.5
2024,50901,rural,18,mujer,alquilada,1,10,10.0
2024,50901,rural,18,mujer,otra,1,10,10.0
2024,50901,rural,18,mujer,prestada,1,10,10.0
2024,50901,rural,18,mujer,propia_pagada,7,10,70.0
2024,50901,rural,19,hombre,cedida_por_servicios,1,6,16.666666666666668
2024,50901,rural,19,hombre,otra,2,6,33.333333333333336
2024,50901,rural,19,hombre,prestada,1,6,16.666666666666668
2024,50901,rural,19,hombre,propia_pagada,2,6,33.333333333333336
2024,50901,rural,19,mujer,alquilada,1,11,9.090909090909092
2024,50901,rural,19,mujer,cedida_por_servicios,1,11,9.090909090909092
2024,50901,rural,19,mujer,prestada,3,11,27.272727272727273
2024,50901,rural,19,mujer,propia_pagada,6,11,54.54545454545455
2024,50901,rural,20,hombre,alquilada,3,11,27.272727272727273
2024,50901,rural,20,hombre,cedida_por_servicios,1,11,9.090909090909092
2024,50901,rural,20,hombre,propia_pagada,7,11,63.63636363636363
2024,50901,rural,20,mujer,alquilada,1,10,10.0
2024,50901,rural,20,mujer,prestada,5,10,50.0
2024,50901,rural,20,mujer,propia_en_pago,1,10,10.0
2024,50901,rural,20,mujer,propia_pagada,3,10,30.0
2024,50901,rural,21,hombre,alquilada,6,16,37.5
2024,50901,rural,21,hombre,prestada,3,16,18.75
2024,50901,rural,21,hombre,propia_pagada,7,16,43.75
2024,50901,rural,21,mujer,alquilada,3,11,27.272727272727273
2024,50901,rural,21,mujer,cedida_por_servicios,1,11,9.090909090909092
2024,50901,rural,21,mujer,prestada,1,11,9.090909090909092
2024,50901,rural,21,mujer,propia_pagada,6,11,54.54545454545455
2024,50901,rural,22,hombre,alquilada,7,20,35.0
2024,50901,rural,22,hombre,prestada,1,20,5.0
2024,50901,rural,22,hombre,propia_pagada,12,20,60.0
2024,50901,rural,22,mujer,alquilada,3,16,18.75
2024,50901,rural,22,mujer,otra,2,16,12.5
2024,50901,rural,22,mujer,prestada,1,16,6.25
2024,50901,rural,22,mujer,propia_pagada,10,16,62.5
2024,50901,rural,23,hombre,alquilada,3,24,12.5
2024,50901,rural,23,hombre,otra,3,24,12.5
2024,50901,rural,23,hombre,prestada,2,24,8.333333333333334
2024,50901,rural,23,hombre,propia_en_pago,1,24,4.166666666666667
2024,50901,rural,23,hombre,propia_pagada,15,24,62.5
2024,50901,rural,23,mujer,alquilada,2,17,11.764705882352942
2024,50901,rural,23,mujer,otra,2,17,11.764705882352942
2024,50901,rural,23,mujer,prestada,6,17,35.294117647058826
2024,50901,rural,23,mujer,propia_pagada,7,17,41.1764705882353
2024,50901,rural,24,hombre,alquilada,8,37,21.62162162162162
2024,50901,rural,24,hombre,otra,2,37,5.405405405405405
2024,50901,rural,24,hombre,prestada,5,37,13.513513513513514
2024,50901,rural,24,hombre,propia_pagada,22,37,59.45945945945946
2024,50901,rural,24,mujer,alquilada,2,25,8.0
2024,50901,rural,24,mujer,anticretica,1,25,4.0
2024,50901,rural,24,mujer,otra,1,25,4.0
2024,50901,rural,24,mujer,prestada,5,25,20.0
2024,50901,rural,24,mujer,propia_pagada,16,25,64.0
2024,50901,rural,25,hombre,alquilada,8,20,40.0
2024,50901,rural,25,hombre,otra,1,20,5.0
2024,50901,rural,25,hombre,prestada,2,20,10.0
2024,50901,rural,25,hombre,propia_pagada,9,20,45.0
2024,50901,rural,25,mujer,alquilada,7,36,19.444444444444443
2024,50901,rural,25,mujer,cedida_por_servicios,1,36,2.7777777777777777
2024,50901,rural,25,mujer,otra,4,36,11.11111111111111
2024,50901,rural,25,mujer,prestada,8,36,22.22222222222222
2024,50901,rural,25,mujer,propia_pagada,16,36,44.44444444444444
2024,50901,rural,26,hombre,alquilada,10,42,23.80952380952381
2024,50901,rural,26,hombre,cedida_por_servicios,3,42,7.142857142857143
2024,50901,rural,26,hombre,otra,1,42,2.380952380952381
2024,50901,rural,26,hombre,prestada,6,42,14.285714285714286
2024,50901,rural,26,hombre,propia_pagada,22,42,52.38095238095238
