gestion,codigo_departamento,area,edad,sexo,edad_primer_embarazo,observaciones,numerador,denominador,valor,cv
2023,4,rural,24,mujer,13.0,1,0.0,0.5821845479339413,0.0,
2023,4,rural,24,mujer,14.0,1,0.0,0.5821845479339413,0.0,
2023,4,rural,24,mujer,15.0,1,0.0,0.5821845479339413,0.0,
2023,4,rural,24,mujer,16.0,1,0.0,0.5821845479339413,0.0,
2023,4,rural,24,mujer,17.0,1,0.0,0.5821845479339413,0.0,
2023,4,rural,24,mujer,18.0,1,0.0,0.5821845479339413,0.0,
2023,4,rural,24,mujer,19.0,1,0.0,0.5821845479339413,0.0,
2023,4,rural,24,mujer,20.0,1,0.5821845479339413,0.5821845479339413,100.0,0.0
2023,4,rural,24,mujer,21.0,1,0.0,0.5821845479339413,0.0,
2023,4,rural,24,mujer,22.0,1,0.0,0.5821845479339413,0.0,
2023,4,rural,24,mujer,23.0,1,0.0,0.5821845479339413,0.0,
2023,4,rural,24,mujer,24.0,1,0.0,0.5821845479339413,0.0,
2023,4,rural,24,mujer,25.0,1,0.0,0.5821845479339413,0.0,
2023,4,rural,24,mujer,26.0,1,0.0,0.5821845479339413,0.0,
2023,4,rural,24,mujer,27.0,1,0.0,0.5821845479339413,0.0,
2023,4,rural,24,mujer,28.0,1,0.0,0.5821845479339413,0.0,
2023,4,rural,25,mujer,13.0,1,0.0,0.5366271768638805,0.0,
2023,4,rural,25,mujer,14.0,1,0.0,0.5366271768638805,0.0,
2023,4,rural,25,mujer,15.0,1,0.0,0.5366271768638805,0.0,
2023,4,rural,25,mujer,16.0,1,0.0,0.5366271768638805,0.0,
2023,4,rural,25,mujer,17.0,1,0.0,0.5366271768638805,0.0,
2023,4,rural,25,mujer,18.0,1,0.0,0.5366271768638805,0.0,
2023,4,rural,25,mujer,19.0,1,0.0,0.5366271768638805,0.0,
2023,4,rural,25,mujer,20.0,1,0.0,0.5366271768638805,0.0,
2023,4,rural,25,mujer,21.0,1,0.0,0.5366271768638805,0.0,
2023,4,rural,25,mujer,22.0,1,0.0,0.5366271768638805,0.0,
2023,4,rural,25,mujer,23.0,1,0.0,0.5366271768638805,0.0,
2023,4,rural,25,mujer,24.0,1,0.0,0.5366271768638805,0.0,
2023,4,rural,25,mujer,25.0,1,0.5366271768638805,0.5366271768638805,100.0,0.0
2023,4,rural,25,mujer,26.0,1,0.0,0.5366271768638805,0.0,
2023,4,rural,25,mujer,27.0,1,0.0,0.5366271768638805,0.0,
2023,4,rural,25,mujer,28.0,1,0.0,0.5366271768638805,0.0,
2023,4,rural,26,mujer,13.0,1,0.0,0.31730998284125095,0.0,
2023,4,rural,26,mujer,14.0,1,0.0,0.31730998284125095,0.0,
2023,4,rural,26,mujer,15.0,1,0.0,0.31730998284125095,0.0,
2023,4,rural,26,mujer,16.0,1,0.0,0.31730998284125095,0.0,
2023,4,rural,26,mujer,17.0,1,0.31730998284125095,0.31730998284125095,100.0,0.0
2023,4,rural,26,mujer,18.0,1,0.0,0.31730998284125095,0.0,
2023,4,rural,26,mujer,19.0,1,0.0,0.31730998284125095,0.0,
2023,4,rural,26,mujer,20.0,1,0.0,0.31730998284125095,0.0,
2023,4,rural,26,mujer,21.0,1,0.0,0.31730998284125095,0.0,
2023,4,rural,26,mujer,22.0,1,0.0,0.31730998284125095,0.0,
2023,4,rural,26,mujer,23.0,1,0.0,0.31730998284125095,0.0,
2023,4,rural,26,mujer,24.0,1,0.0,0.31730998284125095,0.0,
2023,4,rural,26,mujer,25.0,1,0.0,0.31730998284125095,0.0,
2023,4,rural,26,mujer,26.0,1,0.0,0.31730998284125095,0.0,
2023,4,rural,26,mujer,27.0,1,0.0,0.31730998284125095,0.0,
2023,4,rural,26,mujer,28.0,1,0.0,0.31730998284125095,0.0,
2023,4,rural,27,mujer,13.0,3,0.0,0.5780877486550979,0.0,
2023,4,rural,27,mujer,14.0,3,0.0,0.5780877486550979,0.0,
2023,4,rural,27,mujer,15.0,3,0.0,0.5780877486550979,0.0,
2023,4,rural,27,mujer,16.0,3,0.0,0.5780877486550979,0.0,
2023,4,rural,27,mujer,17.0,3,0.0,0.5780877486550979,0.0,
2023,4,rural,27,mujer,18.0,3,0.11960436179070993,0.5780877486550979,20.689655172413797,1.1724137931034484
2023,4,rural,27,mujer,19.0,3,0.0,0.5780877486550979,0.0,
2023,4,rural,27,mujer,20.0,3,0.0,0.5780877486550979,0.0,
2023,4,rural,27,mujer,21.0,3,0.0,0.5780877486550979,0.0,
2023,4,rural,27,mujer,22.0,3,0.0,0.5780877486550979,0.0,
2023,4,rural,27,mujer,23.0,3,0.11960436179070993,0.5780877486550979,20.689655172413797,1.1724137931034484
2023,4,rural,27,mujer,24.0,3,0.0,0.5780877486550979,0.0,
2023,4,rural,27,mujer,25.0,3,0.0,0.5780877486550979,0.0,
2023,4,rural,27,mujer,26.0,3,0.0,0.5780877486550979,0.0,
2023,4,rural,27,mujer,27.0,3,0.3388790250736781,0.5780877486550979,58.62068965517242,0.8275862068965516
2023,4,rural,27,mujer,28.0,3,0.0,0.5780877486550979,0.0,
2023,4,urbana,21,mujer,13.0,2,0.0,0.6184122934708549,0.0,
2023,4,urbana,21,mujer,14.0,2,0.0,0.6184122934708549,0.0,
2023,4,urbana,21,mujer,15.0,2,0.0,0.6184122934708549,0.0,
2023,4,urbana,21,mujer,16.0,2,0.0,0.6184122934708549,0.0,
2023,4,urbana,21,mujer,17.0,2,0.20818401359349673,0.6184122934708549,33.66427475512471,0.9381288231115794
2023,4,urbana,21,mujer,18.0,2,0.0,0.6184122934708549,0.0,
2023,4,urbana,21,mujer,19.0,2,0.0,0.6184122934708549,0.0,
2023,4,urbana,21,mujer,20.0,2,0.4102282798773582,0.6184122934708549,66.3357252448753,0.4760847392615156
2023,4,urbana,21,mujer,21.0,2,0.0,0.6184122934708549,0.0,
2023,4,urbana,21,mujer,22.0,2,0.0,0.6184122934708549,0.0,
2023,4,urbana,21,mujer,23.0,2,0.0,0.6184122934708549,0.0,
2023,4,urbana,21,mujer,24.0,2,0.0,0.6184122934708549,0.0,
2023,4,urbana,21,mujer,25.0,2,0.0,0.6184122934708549,0.0,
2023,4,urbana,21,mujer,26.0,2,0.0,0.6184122934708549,0.0,
2023,4,urbana,21,mujer,27.0,2,0.0,0.6184122934708549,0.0,
2023,4,urbana,21,mujer,28.0,2,0.0,0.6184122934708549,0.0,
2023,4,urbana,23,mujer,13.0,1,0.0,0.42348542936113,0.0,
2023,4,urbana,23,mujer,14.0,1,0.0,0.42348542936113,0.0,
2023,4,urbana,23,mujer,15.0,1,0.0,0.42348542936113,0.0,
2023,4,urbana,23,mujer,16.0,1,0.0,0.42348542936113,0.0,
2023,4,urbana,23,mujer,17.0,1,0.0,0.42348542936113,0.0,
2023,4,urbana,23,mujer,18.0,1,0.0,0.42348542936113,0.0,
2023,4,urbana,23,mujer,19.0,1,0.42348542936113,0.42348542936113,100.0,0.0
2023,4,urbana,23,mujer,20.0,1,0.0,0.42348542936113,0.0,
2023,4,urbana,23,mujer,21.0,1,0.0,0.42348542936113,0.0,
2023,4,urbana,23,mujer,22.0,1,0.0,0.42348542936113,0.0,
2023,4,urbana,23,mujer,23.0,1,0.0,0.42348542936113,0.0,
2023,4,urbana,23,mujer,24.0,1,0.0,0.42348542936113,0.0,
2023,4,urbana,23,mujer,25.0,1,0.0,0.42348542936113,0.0,
2023,4,urbana,23,mujer,26.0,1,0.0,0.42348542936113,0.0,
2023,4,urbana,23,mujer,27.0,1,0.0,0.42348542936113,0.0,
2023,4,urbana,23,mujer,28.0,1,0.0,0.42348542936113,0.0,
2023,4,urbana,24,mujer,13.0,1,0.0,0.32384179892321713,0.0,
2023,4,urbana,24,mujer,14.0,1,0.0,0.32384179892321713,0.0,
2023,4,urbana,24,mujer,15.0,1,0.0,0.32384179892321713,0.0,
2023,4,urbana,24,mujer,16.0,1,0.0,0.32384179892321713,0.0,
2023,4,urbana,24,mujer,17.0,1,0.0,0.32384179892321713,0.0,
2023,4,urbana,24,mujer,18.0,1,0.0,0.32384179892321713,0.0,
2023,4,urbana,24,mujer,19.0,1,0.0,0.32384179892321713,0.0,
2023,4,urbana,24,mujer,20.0,1,0.0,0.32384179892321713,0.0,
2023,4,urbana,24,mujer,21.0,1,0.32384179892321713,0.32384179892321713,100.0,0.0
2023,4,urbana,24,mujer,22.0,1,0.0,0.32384179892321713,0.0,
2023,4,urbana,24,mujer,23.0,1,0.0,0.32384179892321713,0.0,
2023,4,urbana,24,mujer,24.0,1,0.0,0.32384179892321713,0.0,
2023,4,urbana,24,mujer,25.0,1,0.0,0.32384179892321713,0.0,
2023,4,urbana,24,mujer,26.0,1,0.0,0.32384179892321713,0.0,
2023,4,urbana,24,mujer,27.0,1,0.0,0.32384179892321713,0.0,
2023,4,urbana,24,mujer,28.0,1,0.0,0.32384179892321713,0.0,
2023,4,urbana,25,mujer,13.0,2,0.0,1.2597746759969728,0.0,
2023,4,urbana,25,mujer,14.0,2,0.0,1.2597746759969728,0.0,
2023,4,urbana,25,mujer,15.0,2,0.0,1.2597746759969728,0.0,
2023,4,urbana,25,mujer,16.0,2,0.0,1.2597746759969728,0.0,
2023,4,urbana,25,mujer,17.0,2,0.0,1.2597746759969728,0.0,
2023,4,urbana,25,mujer,18.0,2,0.8692595655307405,1.2597746759969728,69.00119379228015,0.4802314407792403
2023,4,urbana,25,mujer,19.0,2,0.0,1.2597746759969728,0.0,
2023,4,urbana,25,mujer,20.0,2,0.0,1.2597746759969728,0.0,
2023,4,urbana,25,mujer,21.0,2,0.0,1.2597746759969728,0.0,
2023,4,urbana,25,mujer,22.0,2,0.0,1.2597746759969728,0.0,
2023,4,urbana,25,mujer,23.0,2,0.0,1.2597746759969728,0.0,
2023,4,urbana,25,mujer,24.0,2,0.0,1.2597746759969728,0.0,
2023,4,urbana,25,mujer,25.0,2,0.39051511046623233,1.2597746759969728,30.99880620771986,1.068961897703726
2023,4,urbana,25,mujer,26.0,2,0.0,1.2597746759969728,0.0,
2023,4,urbana,25,mujer,27.0,2,0.0,1.2597746759969728,0.0,
2023,4,urbana,25,mujer,28.0,2,0.0,1.2597746759969728,0.0,
2023,4,urbana,26,mujer,13.0,3,0.0,1.6803321307954917,0.0,
2023,4,urbana,26,mujer,14.0,3,0.0,1.6803321307954917,0.0,
2023,4,urbana,26,mujer,15.0,3,0.0,1.6803321307954917,0.0,
2023,4,urbana,26,mujer,16.0,3,0.0,1.6803321307954917,0.0,
2023,4,urbana,26,mujer,17.0,3,0.0,1.6803321307954917,0.0,
2023,4,urbana,26,mujer,18.0,3,1.2397337733706806,1.6803321307954917,73.77909108860365,0.4175207141352811
2023,4,urbana,26,mujer,19.0,3,0.440598357424811,1.6803321307954917,26.220908911396336,1.1747990469612342
2023,4,urbana,26,mujer,20.0,3,0.0,1.6803321307954917,0.0,
2023,4,urbana,26,mujer,21.0,3,0.0,1.6803321307954917,0.0,
2023,4,urbana,26,mujer,22.0,3,0.0,1.6803321307954917,0.0,
2023,4,urbana,26,mujer,23.0,3,0.0,1.6803321307954917,0.0,
2023,4,urbana,26,mujer,24.0,3,0.0,1.6803321307954917,0.0,
2023,4,urbana,26,mujer,25.0,3,0.0,1.6803321307954917,0.0,
2023,4,urbana,26,mujer,26.0,3,0.0,1.6803321307954917,0.0,
2023,4,urbana,26,mujer,27.0,3,0.0,1.6803321307954917,0.0,
2023,4,urbana,26,mujer,28.0,3,0.0,1.6803321307954917,0.0,
2023,4,urbana,27,mujer,13.0,1,0.0,0.6208797404353102,0.0,
2023,4,urbana,27,mujer,14.0,1,0.0,0.6208797404353102,0.0,
2023,4,urbana,27,mujer,15.0,1,0.0,0.6208797404353102,0.0,
2023,4,urbana,27,mujer,16.0,1,0.0,0.6208797404353102,0.0,
2023,4,urbana,27,mujer,17.0,1,0.0,0.6208797404353102,0.0,
2023,4,urbana,27,mujer,18.0,1,0.0,0.6208797404353102,0.0,
2023,4,urbana,27,mujer,19.0,1,0.0,0.6208797404353102,0.0,
2023,4,urbana,27,mujer,20.0,1,0.0,0.6208797404353102,0.0,
2023,4,urbana,27,mujer,21.0,1,0.0,0.6208797404353102,0.0,
2023,4,urbana,27,mujer,22.0,1,0.0,0.6208797404353102,0.0,
2023,4,urbana,27,mujer,23.0,1,0.0,0.6208797404353102,0.0,
2023,4,urbana,27,mujer,24.0,1,0.0,0.6208797404353102,0.0,
2023,4,urbana,27,mujer,25.0,1,0.0,0.6208797404353102,0.0,
2023,4,urbana,27,mujer,26.0,1,0.0,0.6208797404353102,0.0,
2023,4,urbana,27,mujer,27.0,1,0.6208797404353102,0.6208797404353102,100.0,0.0
2023,4,urbana,27,mujer,28.0,1,0.0,0.6208797404353102,0.0,
2023,4,urbana,28,mujer,13.0,2,0.0,0.8857059369467793,0.0,
2023,4,urbana,28,mujer,14.0,2,0.0,0.8857059369467793,0.0,
2023,4,urbana,28,mujer,15.0,2,0.31138634511847785,0.8857059369467793,35.15685422544351,0.9170205618131344
2023,4,urbana,28,mujer,16.0,2,0.0,0.8857059369467793,0.0,
2023,4,urbana,28,mujer,17.0,2,0.0,0.8857059369467793,0.0,
2023,4,urbana,28,mujer,18.0,2,0.0,0.8857059369467793,0.0,
2023,4,urbana,28,mujer,19.0,2,0.0,0.8857059369467793,0.0,
2023,4,urbana,28,mujer,20.0,2,0.0,0.8857059369467793,0.0,
2023,4,urbana,28,mujer,21.0,2,0.0,0.8857059369467793,0.0,
2023,4,urbana,28,mujer,22.0,2,0.0,0.8857059369467793,0.0,
2023,4,urbana,28,mujer,23.0,2,0.0,0.8857059369467793,0.0,
2023,4,urbana,28,mujer,24.0,2,0.0,0.8857059369467793,0.0,
2023,4,urbana,28,mujer,25.0,2,0.0,0.8857059369467793,0.0,
2023,4,urbana,28,mujer,26.0,2,0.0,0.8857059369467793,0.0,
2023,4,urbana,28,mujer,27.0,2,0.0,0.8857059369467793,0.0,
2023,4,urbana,28,mujer,28.0,2,0.5743195918283015,0.8857059369467793,64.84314577455649,0.49719300055996074
2023,5,rural,17,mujer,13.0,1,0.0,0.5650449893720075,0.0,
2023,5,rural,17,mujer,14.0,1,0.0,0.5650449893720075,0.0,
2023,5,rural,17,mujer,15.0,1,0.0,0.5650449893720075,0.0,
2023,5,rural,17,mujer,16.0,1,0.5650449893720075,0.5650449893720075,100.0,0.0
2023,5,rural,17,mujer,17.0,1,0.0,0.5650449893720075,0.0,
2023,5,rural,17,mujer,18.0,1,0.0,0.5650449893720075,0.0,
2023,5,rural,17,mujer,19.0,1,0.0,0.5650449893720075,0.0,
2023,5,rural,17,mujer,20.0,1,0.0,0.5650449893720075,0.0,
2023,5,rural,17,mujer,21.0,1,0.0,0.5650449893720075,0.0,
2023,5,rural,17,mujer,22.0,1,0.0,0.5650449893720075,0.0,
2023,5,rural,17,mujer,23.0,1,0.0,0.5650449893720075,0.0,
2023,5,rural,17,mujer,24.0,1,0.0,0.5650449893720075,0.0,
2023,5,rural,17,mujer,25.0,1,0.0,0.5650449893720075,0.0,
2023,5,rural,17,mujer,26.0,1,0.0,0.5650449893720075,0.0,
2023,5,rural,17,mujer,27.0,1,0.0,0.5650449893720075,0.0,
2023,5,rural,17,mujer,28.0,1,0.0,0.5650449893720075,0.0,
2023,5,rural,18,mujer,13.0,1,0.0,1.167698492647022,0.0,
2023,5,rural,18,mujer,14.0,1,0.0,1.167698492647022,0.0,
2023,5,rural,18,mujer,15.0,1,0.0,1.167698492647022,0.0,
2023,5,rural,18,mujer,16.0,1,0.0,1.167698492647022,0.0,
2023,5,rural,18,mujer,17.0,1,0.0,1.167698492647022,0.0,
2023,5,rural,18,mujer,18.0,1,1.167698492647022,1.167698492647022,100.0,0.0
2023,5,rural,18,mujer,19.0,1,0.0,1.167698492647022,0.0,
2023,5,rural,18,mujer,20.0,1,0.0,1.167698492647022,0.0,
2023,5,rural,18,mujer,21.0,1,0.0,1.167698492647022,0.0,
2023,5,rural,18,mujer,22.0,1,0.0,1.167698492647022,0.0,
2023,5,rural,18,mujer,23.0,1,0.0,1.167698492647022,0.0,
2023,5,rural,18,mujer,24.0,1,0.0,1.167698492647022,0.0,
2023,5,rural,18,mujer,25.0,1,0.0,1.167698492647022,0.0,
2023,5,rural,18,mujer,26.0,1,0.0,1.167698492647022,0.0,
2023,5,rural,18,mujer,27.0,1,0.0,1.167698492647022,0.0,
2023,5,rural,18,mujer,28.0,1,0.0,1.167698492647022,0.0,
2023,5,rural,20,mujer,13.0,1,0.0,5.368423078976741,0.0,
2023,5,rural,20,mujer,14.0,1,0.0,5.368423078976741,0.0,
2023,5,rural,20,mujer,15.0,1,5.368423078976741,5.368423078976741,100.0,0.0
2023,5,rural,20,mujer,16.0,1,0.0,5.368423078976741,0.0,
2023,5,rural,20,mujer,17.0,1,0.0,5.368423078976741,0.0,
2023,5,rural,20,mujer,18.0,1,0.0,5.368423078976741,0.0,
2023,5,rural,20,mujer,19.0,1,0.0,5.368423078976741,0.0,
2023,5,rural,20,mujer,20.0,1,0.0,5.368423078976741,0.0,
2023,5,rural,20,mujer,21.0,1,0.0,5.368423078976741,0.0,
2023,5,rural,20,mujer,22.0,1,0.0,5.368423078976741,0.0,
2023,5,rural,20,mujer,23.0,1,0.0,5.368423078976741,0.0,
2023,5,rural,20,mujer,24.0,1,0.0,5.368423078976741,0.0,
2023,5,rural,20,mujer,25.0,1,0.0,5.368423078976741,0.0,
2023,5,rural,20,mujer,26.0,1,0.0,5.368423078976741,0.0,
2023,5,rural,20,mujer,27.0,1,0.0,5.368423078976741,0.0,
2023,5,rural,20,mujer,28.0,1,0.0,5.368423078976741,0.0,
2023,5,rural,23,mujer,13.0,1,0.0,0.27870060990301415,0.0,
2023,5,rural,23,mujer,14.0,1,0.0,0.27870060990301415,0.0,
2023,5,rural,23,mujer,15.0,1,0.0,0.27870060990301415,0.0,
2023,5,rural,23,mujer,16.0,1,0.0,0.27870060990301415,0.0,
2023,5,rural,23,mujer,17.0,1,0.0,0.27870060990301415,0.0,
2023,5,rural,23,mujer,18.0,1,0.27870060990301415,0.27870060990301415,100.0,0.0
2023,5,rural,23,mujer,19.0,1,0.0,0.27870060990301415,0.0,
2023,5,rural,23,mujer,20.0,1,0.0,0.27870060990301415,0.0,
2023,5,rural,23,mujer,21.0,1,0.0,0.27870060990301415,0.0,
2023,5,rural,23,mujer,22.0,1,0.0,0.27870060990301415,0.0,
2023,5,rural,23,mujer,23.0,1,0.0,0.27870060990301415,0.0,
2023,5,rural,23,mujer,24.0,1,0.0,0.27870060990301415,0.0,
2023,5,rural,23,mujer,25.0,1,0.0,0.27870060990301415,0.0,
2023,5,rural,23,mujer,26.0,1,0.0,0.27870060990301415,0.0,
2023,5,rural,23,mujer,27.0,1,0.0,0.27870060990301415,0.0,
2023,5,rural,23,mujer,28.0,1,0.0,0.27870060990301415,0.0,
2023,5,rural,24,mujer,13.0,1,0.0,0.397660968813092,0.0,
2023,5,rural,24,mujer,14.0,1,0.0,0.397660968813092,0.0,
2023,5,rural,24,mujer,15.0,1,0.0,0.397660968813092,0.0,
2023,5,rural,24,mujer,16.0,1,0.0,0.397660968813092,0.0,
2023,5,rural,24,mujer,17.0,1,0.397660968813092,0.397660968813092,100.0,0.0
2023,5,rural,24,mujer,18.0,1,0.0,0.397660968813092,0.0,
2023,5,rural,24,mujer,19.0,1,0.0,0.397660968813092,0.0,
2023,5,rural,24,mujer,20.0,1,0.0,0.397660968813092,0.0,
2023,5,rural,24,mujer,21.0,1,0.0,0.397660968813092,0.0,
2023,5,rural,24,mujer,22.0,1,0.0,0.397660968813092,0.0,
2023,5,rural,24,mujer,23.0,1,0.0,0.397660968813092,0.0,
2023,5,rural,24,mujer,24.0,1,0.0,0.397660968813092,0.0,
2023,5,rural,24,mujer,25.0,1,0.0,0.397660968813092,0.0,
2023,5,rural,24,mujer,26.0,1,0.0,0.397660968813092,0.0,
2023,5,rural,24,mujer,27.0,1,0.0,0.397660968813092,0.0,
2023,5,rural,24,mujer,28.0,1,0.0,0.397660968813092,0.0,
2023,5,rural,25,mujer,13.0,1,0.0,0.17250835203193388,0.0,
2023,5,rural,25,mujer,14.0,1,0.0,0.17250835203193388,0.0,
2023,5,rural,25,mujer,15.0,1,0.0,0.17250835203193388,0.0,
2023,5,rural,25,mujer,16.0,1,0.0,0.17250835203193388,0.0,
2023,5,rural,25,mujer,17.0,1,0.0,0.17250835203193388,0.0,
2023,5,rural,25,mujer,18.0,1,0.0,0.17250835203193388,0.0,
2023,5,rural,25,mujer,19.0,1,0.0,0.17250835203193388,0.0,
2023,5,rural,25,mujer,20.0,1,0.0,0.17250835203193388,0.0,
2023,5,rural,25,mujer,21.0,1,0.17250835203193388,0.17250835203193388,100.0,0.0
2023,5,rural,25,mujer,22.0,1,0.0,0.17250835203193388,0.0,
2023,5,rural,25,mujer,23.0,1,0.0,0.17250835203193388,0.0,
2023,5,rural,25,mujer,24.0,1,0.0,0.17250835203193388,0.0,
2023,5,rural,25,mujer,25.0,1,0.0,0.17250835203193388,0.0,
2023,5,rural,25,mujer,26.0,1,0.0,0.17250835203193388,0.0,
2023,5,rural,25,mujer,27.0,1,0.0,0.17250835203193388,0.0,
2023,5,rural,25,mujer,28.0,1,0.0,0.17250835203193388,0.0,
2023,5,rural,28,mujer,13.0,2,0.0,1.4909206194718148,0.0,
2023,5,rural,28,mujer,14.0,2,0.0,1.4909206194718148,0.0,
2023,5,rural,28,mujer,15.0,2,0.0,1.4909206194718148,0.0,
2023,5,rural,28,mujer,16.0,2,0.0,1.4909206194718148,0.0,
2023,5,rural,28,mujer,17.0,2,0.0,1.4909206194718148,0.0,
2023,5,rural,28,mujer,18.0,2,1.1308238034055371,1.4909206194718148,75.84735153814907,0.3415700302197926
2023,5,rural,28,mujer,19.0,2,0.0,1.4909206194718148,0.0,
2023,5,rural,28,mujer,20.0,2,0.0,1.4909206194718148,0.0,
2023,5,rural,28,mujer,21.0,2,0.0,1.4909206194718148,0.0,
2023,5,rural,28,mujer,22.0,2,0.0,1.4909206194718148,0.0,
2023,5,rural,28,mujer,23.0,2,0.0,1.4909206194718148,0.0,
2023,5,rural,28,mujer,24.0,2,0.0,1.4909206194718148,0.0,
2023,5,rural,28,mujer,25.0,2,0.0,1.4909206194718148,0.0,
2023,5,rural,28,mujer,26.0,2,0.0,1.4909206194718148,0.0,
2023,5,rural,28,mujer,27.0,2,0.0,1.4909206194718148,0.0,
2023,5,rural,28,mujer,28.0,2,0.3600968160662777,1.4909206194718148,24.152648461850934,1.0726435321533023
2023,5,urbana,18,mujer,13.0,1,0.0,0.5771439200368922,0.0,
2023,5,urbana,18,mujer,14.0,1,0.0,0.5771439200368922,0.0,
2023,5,urbana,18,mujer,15.0,1,0.0,0.5771439200368922,0.0,
2023,5,urbana,18,mujer,16.0,1,0.5771439200368922,0.5771439200368922,100.0,0.0
2023,5,urbana,18,mujer,17.0,1,0.0,0.5771439200368922,0.0,
2023,5,urbana,18,mujer,18.0,1,0.0,0.5771439200368922,0.0,
2023,5,urbana,18,mujer,19.0,1,0.0,0.5771439200368922,0.0,
2023,5,urbana,18,mujer,20.0,1,0.0,0.5771439200368922,0.0,
2023,5,urbana,18,mujer,21.0,1,0.0,0.5771439200368922,0.0,
2023,5,urbana,18,mujer,22.0,1,0.0,0.5771439200368922,0.0,
2023,5,urbana,18,mujer,23.0,1,0.0,0.5771439200368922,0.0,
2023,5,urbana,18,mujer,24.0,1,0.0,0.5771439200368922,0.0,
2023,5,urbana,18,mujer,25.0,1,0.0,0.5771439200368922,0.0,
2023,5,urbana,18,mujer,26.0,1,0.0,0.5771439200368922,0.0,
2023,5,urbana,18,mujer,27.0,1,0.0,0.5771439200368922,0.0,
2023,5,urbana,18,mujer,28.0,1,0.0,0.5771439200368922,0.0,
2023,5,urbana,20,mujer,13.0,1,0.0,0.6813357295030297,0.0,
2023,5,urbana,20,mujer,14.0,1,0.0,0.6813357295030297,0.0,
2023,5,urbana,20,mujer,15.0,1,0.0,0.6813357295030297,0.0,
2023,5,urbana,20,mujer,16.0,1,0.0,0.6813357295030297,0.0,
2023,5,urbana,20,mujer,17.0,1,0.0,0.6813357295030297,0.0,
2023,5,urbana,20,mujer,18.0,1,0.6813357295030297,0.6813357295030297,100.0,0.0
2023,5,urbana,20,mujer,19.0,1,0.0,0.6813357295030297,0.0,
2023,5,urbana,20,mujer,20.0,1,0.0,0.6813357295030297,0.0,
2023,5,urbana,20,mujer,21.0,1,0.0,0.6813357295030297,0.0,
2023,5,urbana,20,mujer,22.0,1,0.0,0.6813357295030297,0.0,
2023,5,urbana,20,mujer,23.0,1,0.0,0.6813357295030297,0.0,
2023,5,urbana,20,mujer,24.0,1,0.0,0.6813357295030297,0.0,
2023,5,urbana,20,mujer,25.0,1,0.0,0.6813357295030297,0.0,
2023,5,urbana,20,mujer,26.0,1,0.0,0.6813357295030297,0.0,
2023,5,urbana,20,mujer,27.0,1,0.0,0.6813357295030297,0.0,
2023,5,urbana,20,mujer,28.0,1,0.0,0.6813357295030297,0.0,
2023,5,urbana,21,mujer,13.0,1,0.0,0.43559573452629746,0.0,
2023,5,urbana,21,mujer,14.0,1,0.0,0.43559573452629746,0.0,
2023,5,urbana,21,mujer,15.0,1,0.0,0.43559573452629746,0.0,
2023,5,urbana,21,mujer,16.0,1,0.0,0.43559573452629746,0.0,
2023,5,urbana,21,mujer,17.0,1,0.0,0.43559573452629746,0.0,
2023,5,urbana,21,mujer,18.0,1,0.0,0.43559573452629746,0.0,
2023,5,urbana,21,mujer,19.0,1,0.0,0.43559573452629746,0.0,
2023,5,urbana,21,mujer,20.0,1,0.0,0.43559573452629746,0.0,
2023,5,urbana,21,mujer,21.0,1,0.43559573452629746,0.43559573452629746,100.0,0.0
2023,5,urbana,21,mujer,22.0,1,0.0,0.43559573452629746,0.0,
2023,5,urbana,21,mujer,23.0,1,0.0,0.43559573452629746,0.0,
2023,5,urbana,21,mujer,24.0,1,0.0,0.43559573452629746,0.0,
2023,5,urbana,21,mujer,25.0,1,0.0,0.43559573452629746,0.0,
2023,5,urbana,21,mujer,26.0,1,0.0,0.43559573452629746,0.0,
2023,5,urbana,21,mujer,27.0,1,0.0,0.43559573452629746,0.0,
2023,5,urbana,21,mujer,28.0,1,0.0,0.43559573452629746,0.0,
2023,5,urbana,22,mujer,13.0,3,0.0,2.4921041258957466,0.0,
2023,5,urbana,22,mujer,14.0,3,0.0,2.4921041258957466,0.0,
2023,5,urbana,22,mujer,15.0,3,0.0,2.4921041258957466,0.0,
2023,5,urbana,22,mujer,16.0,3,1.7059238295533414,2.4921041258957466,68.45315217076552,0.4564022066271633
2023,5,urbana,22,mujer,17.0,3,0.0,2.4921041258957466,0.0,
2023,5,urbana,22,mujer,18.0,3,0.0,2.4921041258957466,0.0,
2023,5,urbana,22,mujer,19.0,3,0.0,2.4921041258957466,0.0,
2023,5,urbana,22,mujer,20.0,3,0.0,2.4921041258957466,0.0,
2023,5,urbana,22,mujer,21.0,3,0.0,2.4921041258957466,0.0,
2023,5,urbana,22,mujer,22.0,3,0.7861802963424054,2.4921041258957466,31.546847829234487,0.9903420421095205
2023,5,urbana,22,mujer,23.0,3,0.0,2.4921041258957466,0.0,
2023,5,urbana,22,mujer,24.0,3,0.0,2.4921041258957466,0.0,
2023,5,urbana,22,mujer,25.0,3,0.0,2.4921041258957466,0.0,
2023,5,urbana,22,mujer,26.0,3,0.0,2.4921041258957466,0.0,
2023,5,urbana,22,mujer,27.0,3,0.0,2.4921041258957466,0.0,
2023,5,urbana,22,mujer,28.0,3,0.0,2.4921041258957466,0.0,
2023,5,urbana,24,mujer,13.0,1,0.0,0.4311470390789432,0.0,
2023,5,urbana,24,mujer,14.0,1,0.0,0.4311470390789432,0.0,
