gestion,codigo_municipio,area,edad,sexo,grupo_ocupacional,numerador,denominador,valor
2024,30403,rural,26,mujer,ocupaciones_elementales,1,31,3.225806451612903
2024,30403,rural,26,mujer,personal_administrativo,1,31,3.225806451612903
2024,30403,rural,26,mujer,profesionales,3,31,9.67741935483871
2024,30403,rural,26,mujer,servicios_y_ventas,13,31,41.935483870967744
2024,30403,rural,26,mujer,tecnicos,1,31,3.225806451612903
2024,30403,rural,27,hombre,agricultura_y_pesca,13,45,28.88888888888889
2024,30403,rural,27,hombre,construccion_y_manufactura,15,45,33.333333333333336
2024,30403,rural,27,hombre,operadores_de_maquinaria,5,45,11.11111111111111
2024,30403,rural,27,hombre,personal_administrativo,1,45,2.2222222222222223
2024,30403,rural,27,hombre,profesionales,3,45,6.666666666666667
2024,30403,rural,27,hombre,servicios_y_ventas,5,45,11.11111111111111
2024,30403,rural,27,hombre,tecnicos,3,45,6.666666666666667
2024,30403,rural,27,mujer,agricultura_y_pesca,13,60,21.666666666666668
2024,30403,rural,27,mujer,construccion_y_manufactura,8,60,13.333333333333334
2024,30403,rural,27,mujer,ocupaciones_elementales,7,60,11.666666666666666
2024,30403,rural,27,mujer,operadores_de_maquinaria,1,60,1.6666666666666667
2024,30403,rural,27,mujer,personal_administrativo,1,60,1.6666666666666667
2024,30403,rural,27,mujer,profesionales,6,60,10.0
2024,30403,rural,27,mujer,servicios_y_ventas,22,60,36.666666666666664
2024,30403,rural,27,mujer,tecnicos,2,60,3.3333333333333335
2024,30403,rural,28,hombre,agricultura_y_pesca,10,54,18.51851851851852
2024,30403,rural,28,hombre,construccion_y_manufactura,21,54,38.888888888888886
2024,30403,rural,28,hombre,ocupaciones_elementales,1,54,1.8518518518518519
2024,30403,rural,28,hombre,operadores_de_maquinaria,7,54,12.962962962962964
2024,30403,rural,28,hombre,personal_administrativo,1,54,1.8518518518518519
2024,30403,rural,28,hombre,profesionales,6,54,11.11111111111111
2024,30403,rural,28,hombre,servicios_y_ventas,4,54,7.407407407407407
2024,30403,rural,28,hombre,tecnicos,4,54,7.407407407407407
2024,30403,rural,28,mujer,agricultura_y_pesca,9,39,23.076923076923077
2024,30403,rural,28,mujer,construccion_y_manufactura,3,39,7.6923076923076925
2024,30403,rural,28,mujer,ocupaciones_elementales,5,39,12.820512820512821
2024,30403,rural,28,mujer,personal_administrativo,3,39,7.6923076923076925
2024,30403,rural,28,mujer,profesionales,7,39,17.94871794871795
2024,30403,rural,28,mujer,servicios_y_ventas,11,39,28.205128205128204
2024,30403,rural,28,mujer,tecnicos,1,39,2.5641025641025643
2024,30403,urbana,16,hombre,agricultura_y_pesca,4,55,7.2727272727272725
2024,30403,urbana,16,hombre,construccion_y_manufactura,29,55,52.72727272727273
2024,30403,urbana,16,hombre,ocupaciones_elementales,3,55,5.454545454545454
2024,30403,urbana,16,hombre,operadores_de_maquinaria,1,55,1.8181818181818181
2024,30403,urbana,16,hombre,servicios_y_ventas,17,55,30.90909090909091
2024,30403,urbana,16,hombre,tecnicos,1,55,1.8181818181818181
2024,30403,urbana,16,mujer,construccion_y_manufactura,6,49,12.244897959183673
2024,30403,urbana,16,mujer,ocupaciones_elementales,5,49,10.204081632653061
2024,30403,urbana,16,mujer,operadores_de_maquinaria,1,49,2.0408163265306123
2024,30403,urbana,16,mujer,personal_administrativo,1,49,2.0408163265306123
2024,30403,urbana,16,mujer,servicios_y_ventas,36,49,73.46938775510205
2024,30403,urbana,17,hombre,agricultura_y_pesca,5,52,9.615384615384615
2024,30403,urbana,17,hombre,construccion_y_manufactura,30,52,57.69230769230769
2024,30403,urbana,17,hombre,ocupaciones_elementales,3,52,5.769230769230769
2024,30403,urbana,17,hombre,servicios_y_ventas,12,52,23.076923076923077
2024,30403,urbana,17,hombre,tecnicos,2,52,3.8461538461538463
2024,30403,urbana,17,mujer,agricultura_y_pesca,2,55,3.6363636363636362
2024,30403,urbana,17,mujer,construccion_y_manufactura,7,55,12.727272727272727
2024,30403,urbana,17,mujer,ocupaciones_elementales,7,55,12.727272727272727
2024,30403,urbana,17,mujer,servicios_y_ventas,38,55,69.0909090909091
2024,30403,urbana,17,mujer,tecnicos,1,55,1.8181818181818181
2024,30403,urbana,18,hombre,agricultura_y_pesca,5,96,5.208333333333333
2024,30403,urbana,18,hombre,construccion_y_manufactura,46,96,47.916666666666664
2024,30403,urbana,18,hombre,directores_y_gerentes,1,96,1.0416666666666667
2024,30403,urbana,18,hombre,ocupaciones_elementales,6,96,6.25
2024,30403,urbana,18,hombre,operadores_de_maquinaria,7,96,7.291666666666667
2024,30403,urbana,18,hombre,personal_administrativo,2,96,2.0833333333333335
2024,30403,urbana,18,hombre,servicios_y_ventas,21,96,21.875
2024,30403,urbana,18,hombre,tecnicos,8,96,8.333333333333334
2024,30403,urbana,18,mujer,agricultura_y_pesca,1,85,1.1764705882352942
2024,30403,urbana,18,mujer,construccion_y_manufactura,3,85,3.5294117647058822
2024,30403,urbana,18,mujer,ocupaciones_elementales,6,85,7.0588235294117645
2024,30403,urbana,18,mujer,operadores_de_maquinaria,1,85,1.1764705882352942
2024,30403,urbana,18,mujer,personal_administrativo,1,85,1.1764705882352942
2024,30403,urbana,18,mujer,servicios_y_ventas,71,85,83.52941176470588
2024,30403,urbana,18,mujer,tecnicos,2,85,2.3529411764705883
2024,30403,urbana,19,hombre,agricultura_y_pesca,10,110,9.090909090909092
2024,30403,urbana,19,hombre,construccion_y_manufactura,47,110,42.72727272727273
2024,30403,urbana,19,hombre,ocupaciones_elementales,3,110,2.727272727272727
2024,30403,urbana,19,hombre,operadores_de_maquinaria,7,110,6.363636363636363
2024,30403,urbana,19,hombre,personal_administrativo,3,110,2.727272727272727
2024,30403,urbana,19,hombre,servicios_y_ventas,34,110,30.90909090909091
2024,30403,urbana,19,hombre,tecnicos,6,110,5.454545454545454
2024,30403,urbana,19,mujer,agricultura_y_pesca,4,106,3.7735849056603774
2024,30403,urbana,19,mujer,construccion_y_manufactura,9,106,8.49056603773585
2024,30403,urbana,19,mujer,ocupaciones_elementales,11,106,10.377358490566039
2024,30403,urbana,19,mujer,personal_administrativo,1,106,0.9433962264150944
2024,30403,urbana,19,mujer,servicios_y_ventas,76,106,71.69811320754717
2024,30403,urbana,19,mujer,tecnicos,5,106,4.716981132075472
2024,30403,urbana,20,hombre,agricultura_y_pesca,5,122,4.098360655737705
2024,30403,urbana,20,hombre,construccion_y_manufactura,58,122,47.540983606557376
2024,30403,urbana,20,hombre,directores_y_gerentes,1,122,0.819672131147541
2024,30403,urbana,20,hombre,ocupaciones_elementales,6,122,4.918032786885246
2024,30403,urbana,20,hombre,operadores_de_maquinaria,5,122,4.098360655737705
2024,30403,urbana,20,hombre,personal_administrativo,2,122,1.639344262295082
2024,30403,urbana,20,hombre,servicios_y_ventas,34,122,27.868852459016395
2024,30403,urbana,20,hombre,tecnicos,11,122,9.01639344262295
2024,30403,urbana,20,mujer,agricultura_y_pesca,4,104,3.8461538461538463
2024,30403,urbana,20,mujer,construccion_y_manufactura,19,104,18.26923076923077
2024,30403,urbana,20,mujer,ocupaciones_elementales,13,104,12.5
2024,30403,urbana,20,mujer,operadores_de_maquinaria,1,104,0.9615384615384616
2024,30403,urbana,20,mujer,personal_administrativo,1,104,0.9615384615384616
2024,30403,urbana,20,mujer,servicios_y_ventas,63,104,60.57692307692308
2024,30403,urbana,20,mujer,tecnicos,3,104,2.8846153846153846
2024,30403,urbana,21,hombre,agricultura_y_pesca,6,130,4.615384615384615
2024,30403,urbana,21,hombre,construccion_y_manufactura,66,130,50.76923076923077
2024,30403,urbana,21,hombre,ocupaciones_elementales,3,130,2.3076923076923075
2024,30403,urbana,21,hombre,operadores_de_maquinaria,11,130,8.461538461538462
2024,30403,urbana,21,hombre,personal_administrativo,1,130,0.7692307692307693
2024,30403,urbana,21,hombre,servicios_y_ventas,32,130,24.615384615384617
2024,30403,urbana,21,hombre,tecnicos,11,130,8.461538461538462
2024,30403,urbana,21,mujer,agricultura_y_pesca,2,104,1.9230769230769231
2024,30403,urbana,21,mujer,construccion_y_manufactura,8,104,7.6923076923076925
2024,30403,urbana,21,mujer,ocupaciones_elementales,15,104,14.423076923076923
2024,30403,urbana,21,mujer,personal_administrativo,4,104,3.8461538461538463
2024,30403,urbana,21,mujer,profesionales,2,104,1.9230769230769231
2024,30403,urbana,21,mujer,servicios_y_ventas,68,104,65.38461538461539
2024,30403,urbana,21,mujer,tecnicos,5,104,4.8076923076923075
2024,30403,urbana,22,hombre,agricultura_y_pesca,4,139,2.8776978417266186
2024,30403,urbana,22,hombre,construccion_y_manufactura,72,139,51.798561151079134
2024,30403,urbana,22,hombre,ocupaciones_elementales,7,139,5.0359712230215825
2024,30403,urbana,22,hombre,operadores_de_maquinaria,17,139,12.23021582733813
2024,30403,urbana,22,hombre,profesionales,6,139,4.316546762589928
2024,30403,urbana,22,hombre,servicios_y_ventas,28,139,20.14388489208633
2024,30403,urbana,22,hombre,tecnicos,5,139,3.597122302158273
2024,30403,urbana,22,mujer,agricultura_y_pesca,1,117,0.8547008547008547
2024,30403,urbana,22,mujer,construccion_y_manufactura,11,117,9.401709401709402
2024,30403,urbana,22,mujer,ocupaciones_elementales,14,117,11.965811965811966
2024,30403,urbana,22,mujer,personal_administrativo,6,117,5.128205128205129
2024,30403,urbana,22,mujer,profesionales,3,117,2.5641025641025643
2024,30403,urbana,22,mujer,servicios_y_ventas,73,117,62.39316239316239
2024,30403,urbana,22,mujer,tecnicos,9,117,7.6923076923076925
2024,30403,urbana,23,hombre,agricultura_y_pesca,6,177,3.389830508474576
2024,30403,urbana,23,hombre,construccion_y_manufactura,86,177,48.58757062146893
2024,30403,urbana,23,hombre,directores_y_gerentes,1,177,0.5649717514124294
2024,30403,urbana,23,hombre,fuerzas_armadas,1,177,0.5649717514124294
2024,30403,urbana,23,hombre,ocupaciones_elementales,6,177,3.389830508474576
2024,30403,urbana,23,hombre,operadores_de_maquinaria,24,177,13.559322033898304
2024,30403,urbana,23,hombre,personal_administrativo,2,177,1.1299435028248588
2024,30403,urbana,23,hombre,profesionales,5,177,2.824858757062147
2024,30403,urbana,23,hombre,servicios_y_ventas,34,177,19.2090395480226
2024,30403,urbana,23,hombre,tecnicos,12,177,6.779661016949152
2024,30403,urbana,23,mujer,agricultura_y_pesca,4,95,4.2105263157894735
2024,30403,urbana,23,mujer,construccion_y_manufactura,12,95,12.631578947368421
2024,30403,urbana,23,mujer,ocupaciones_elementales,8,95,8.421052631578947
2024,30403,urbana,23,mujer,operadores_de_maquinaria,1,95,1.0526315789473684
2024,30403,urbana,23,mujer,personal_administrativo,2,95,2.1052631578947367
2024,30403,urbana,23,mujer,profesionales,3,95,3.1578947368421053
2024,30403,urbana,23,mujer,servicios_y_ventas,58,95,61.05263157894737
2024,30403,urbana,23,mujer,tecnicos,7,95,7.368421052631579
2024,30403,urbana,24,hombre,agricultura_y_pesca,9,191,4.712041884816754
2024,30403,urbana,24,hombre,construccion_y_manufactura,102,191,53.403141361256544
2024,30403,urbana,24,hombre,ocupaciones_elementales,3,191,1.5706806282722514
2024,30403,urbana,24,hombre,operadores_de_maquinaria,28,191,14.659685863874346
2024,30403,urbana,24,hombre,personal_administrativo,1,191,0.5235602094240838
2024,30403,urbana,24,hombre,profesionales,3,191,1.5706806282722514
2024,30403,urbana,24,hombre,servicios_y_ventas,29,191,15.18324607329843
2024,30403,urbana,24,hombre,tecnicos,16,191,8.37696335078534
2024,30403,urbana,24,mujer,agricultura_y_pesca,5,137,3.6496350364963503
2024,30403,urbana,24,mujer,construccion_y_manufactura,24,137,17.51824817518248
2024,30403,urbana,24,mujer,ocupaciones_elementales,9,137,6.569343065693431
2024,30403,urbana,24,mujer,operadores_de_maquinaria,2,137,1.4598540145985401
2024,30403,urbana,24,mujer,personal_administrativo,2,137,1.4598540145985401
2024,30403,urbana,24,mujer,profesionales,6,137,4.37956204379562
2024,30403,urbana,24,mujer,servicios_y_ventas,84,137,61.31386861313869
2024,30403,urbana,24,mujer,tecnicos,5,137,3.6496350364963503
2024,30403,urbana,25,hombre,agricultura_y_pesca,6,158,3.7974683544303796
2024,30403,urbana,25,hombre,construccion_y_manufactura,79,158,50.0
2024,30403,urbana,25,hombre,fuerzas_armadas,1,158,0.6329113924050633
2024,30403,urbana,25,hombre,ocupaciones_elementales,2,158,1.2658227848101267
2024,30403,urbana,25,hombre,operadores_de_maquinaria,23,158,14.556962025316455
2024,30403,urbana,25,hombre,personal_administrativo,1,158,0.6329113924050633
2024,30403,urbana,25,hombre,profesionales,8,158,5.063291139240507
2024,30403,urbana,25,hombre,servicios_y_ventas,23,158,14.556962025316455
2024,30403,urbana,25,hombre,tecnicos,15,158,9.49367088607595
2024,30403,urbana,25,mujer,agricultura_y_pesca,4,108,3.7037037037037037
2024,30403,urbana,25,mujer,construccion_y_manufactura,21,108,19.444444444444443
2024,30403,urbana,25,mujer,directores_y_gerentes,1,108,0.9259259259259259
2024,30403,urbana,25,mujer,ocupaciones_elementales,18,108,16.666666666666668
2024,30403,urbana,25,mujer,operadores_de_maquinaria,1,108,0.9259259259259259
2024,30403,urbana,25,mujer,profesionales,3,108,2.7777777777777777
2024,30403,urbana,25,mujer,servicios_y_ventas,54,108,50.0
2024,30403,urbana,25,mujer,tecnicos,6,108,5.555555555555555
2024,30403,urbana,26,hombre,agricultura_y_pesca,1,131,0.7633587786259542
2024,30403,urbana,26,hombre,construccion_y_manufactura,76,131,58.01526717557252
2024,30403,urbana,26,hombre,ocupaciones_elementales,2,131,1.5267175572519085
2024,30403,urbana,26,hombre,operadores_de_maquinaria,18,131,13.740458015267176
2024,30403,urbana,26,hombre,personal_administrativo,2,131,1.5267175572519085
2024,30403,urbana,26,hombre,profesionales,7,131,5.343511450381679
2024,30403,urbana,26,hombre,servicios_y_ventas,20,131,15.267175572519085
2024,30403,urbana,26,hombre,tecnicos,5,131,3.816793893129771
2024,30403,urbana,26,mujer,agricultura_y_pesca,5,119,4.201680672268908
2024,30403,urbana,26,mujer,construccion_y_manufactura,19,119,15.966386554621849
2024,30403,urbana,26,mujer,directores_y_gerentes,2,119,1.680672268907563
2024,30403,urbana,26,mujer,ocupaciones_elementales,15,119,12.605042016806722
2024,30403,urbana,26,mujer,operadores_de_maquinaria,2,119,1.680672268907563
2024,30403,urbana,26,mujer,personal_administrativo,2,119,1.680672268907563
2024,30403,urbana,26,mujer,profesionales,5,119,4.201680672268908
2024,30403,urbana,26,mujer,servicios_y_ventas,65,119,54.621848739495796
2024,30403,urbana,26,mujer,tecnicos,4,119,3.361344537815126
2024,30403,urbana,27,hombre,agricultura_y_pesca,5,170,2.9411764705882355
2024,30403,urbana,27,hombre,construccion_y_manufactura,100,170,58.8235294117647
2024,30403,urbana,27,hombre,ocupaciones_elementales,4,170,2.3529411764705883
2024,30403,urbana,27,hombre,operadores_de_maquinaria,25,170,14.705882352941176
2024,30403,urbana,27,hombre,profesionales,3,170,1.7647058823529411
2024,30403,urbana,27,hombre,servicios_y_ventas,19,170,11.176470588235293
2024,30403,urbana,27,hombre,tecnicos,14,170,8.235294117647058
2024,30403,urbana,27,mujer,agricultura_y_pesca,3,121,2.479338842975207
2024,30403,urbana,27,mujer,construccion_y_manufactura,18,121,14.87603305785124
2024,30403,urbana,27,mujer,directores_y_gerentes,1,121,0.8264462809917356
2024,30403,urbana,27,mujer,ocupaciones_elementales,18,121,14.87603305785124
2024,30403,urbana,27,mujer,personal_administrativo,7,121,5.785123966942149
2024,30403,urbana,27,mujer,profesionales,12,121,9.917355371900827
2024,30403,urbana,27,mujer,servicios_y_ventas,54,121,44.62809917355372
2024,30403,urbana,27,mujer,tecnicos,8,121,6.6115702479338845
2024,30403,urbana,28,hombre,agricultura_y_pesca,4,158,2.5316455696202533
2024,30403,urbana,28,hombre,construccion_y_manufactura,80,158,50.63291139240506
2024,30403,urbana,28,hombre,ocupaciones_elementales,3,158,1.8987341772151898
2024,30403,urbana,28,hombre,operadores_de_maquinaria,32,158,20.253164556962027
2024,30403,urbana,28,hombre,personal_administrativo,6,158,3.7974683544303796
2024,30403,urbana,28,hombre,profesionales,6,158,3.7974683544303796
2024,30403,urbana,28,hombre,servicios_y_ventas,22,158,13.924050632911392
2024,30403,urbana,28,hombre,tecnicos,5,158,3.1645569620253164
2024,30403,urbana,28,mujer,agricultura_y_pesca,2,92,2.1739130434782608
2024,30403,urbana,28,mujer,construccion_y_manufactura,18,92,19.565217391304348
2024,30403,urbana,28,mujer,directores_y_gerentes,1,92,1.0869565217391304
2024,30403,urbana,28,mujer,ocupaciones_elementales,6,92,6.521739130434782
2024,30403,urbana,28,mujer,operadores_de_maquinaria,2,92,2.1739130434782608
2024,30403,urbana,28,mujer,personal_administrativo,3,92,3.260869565217391
2024,30403,urbana,28,mujer,profesionales,6,92,6.521739130434782
2024,30403,urbana,28,mujer,servicios_y_ventas,49,92,53.26086956521739
2024,30403,urbana,28,mujer,tecnicos,5,92,5.434782608695652
2024,30404,rural,16,hombre,agricultura_y_pesca,10,19,52.63157894736842
2024,30404,rural,16,hombre,construccion_y_manufactura,7,19,36.8421052631579
2024,30404,rural,16,hombre,ocupaciones_elementales,1,19,5.2631578947368425
2024,30404,rural,16,hombre,servicios_y_ventas,1,19,5.2631578947368425
2024,30404,rural,16,mujer,agricultura_y_pesca,10,14,71.42857142857143
2024,30404,rural,16,mujer,construccion_y_manufactura,4,14,28.571428571428573
2024,30404,rural,17,hombre,agricultura_y_pesca,11,14,78.57142857142857
2024,30404,rural,17,hombre,construccion_y_manufactura,3,14,21.428571428571427
2024,30404,rural,17,mujer,agricultura_y_pesca,10,16,62.5
2024,30404,rural,17,mujer,ocupaciones_elementales,1,16,6.25
2024,30404,rural,17,mujer,servicios_y_ventas,5,16,31.25
2024,30404,rural,18,hombre,agricultura_y_pesca,16,27,59.25925925925926
2024,30404,rural,18,hombre,construccion_y_manufactura,9,27,33.333333333333336
2024,30404,rural,18,hombre,servicios_y_ventas,2,27,7.407407407407407
2024,30404,rural,18,mujer,agricultura_y_pesca,10,18,55.55555555555556
2024,30404,rural,18,mujer,construccion_y_manufactura,2,18,11.11111111111111
2024,30404,rural,18,mujer,ocupaciones_elementales,1,18,5.555555555555555
2024,30404,rural,18,mujer,operadores_de_maquinaria,1,18,5.555555555555555
2024,30404,rural,18,mujer,servicios_y_ventas,4,18,22.22222222222222
2024,30404,rural,19,hombre,agricultura_y_pesca,11,23,47.82608695652174
2024,30404,rural,19,hombre,construccion_y_manufactura,6,23,26.08695652173913
2024,30404,rural,19,hombre,operadores_de_maquinaria,1,23,4.3478260869565215
2024,30404,rural,19,hombre,servicios_y_ventas,4,23,17.391304347826086
2024,30404,rural,19,hombre,tecnicos,1,23,4.3478260869565215
2024,30404,rural,19,mujer,agricultura_y_pesca,8,19,42.10526315789474
2024,30404,rural,19,mujer,ocupaciones_elementales,4,19,21.05263157894737
2024,30404,rural,19,mujer,servicios_y_ventas,7,19,36.8421052631579
2024,30404,rural,20,hombre,agricultura_y_pesca,15,23,65.21739130434783
2024,30404,rural,20,hombre,construccion_y_manufactura,4,23,17.391304347826086
2024,30404,rural,20,hombre,servicios_y_ventas,1,23,4.3478260869565215
2024,30404,rural,20,hombre,tecnicos,3,23,13.043478260869565
2024,30404,rural,20,mujer,agricultura_y_pesca,6,14,42.857142857142854
2024,30404,rural,20,mujer,construccion_y_manufactura,2,14,14.285714285714286
2024,30404,rural,20,mujer,ocupaciones_elementales,2,14,14.285714285714286
2024,30404,rural,20,mujer,servicios_y_ventas,3,14,21.428571428571427
2024,30404,rural,20,mujer,tecnicos,1,14,7.142857142857143
2024,30404,rural,21,hombre,agricultura_y_pesca,10,22,45.45454545454545
2024,30404,rural,21,hombre,construccion_y_manufactura,5,22,22.727272727272727
2024,30404,rural,21,hombre,operadores_de_maquinaria,3,22,13.636363636363637
2024,30404,rural,21,hombre,servicios_y_ventas,3,22,13.636363636363637
2024,30404,rural,21,hombre,tecnicos,1,22,4.545454545454546
2024,30404,rural,21,mujer,agricultura_y_pesca,12,20,60.0
2024,30404,rural,21,mujer,construccion_y_manufactura,3,20,15.0
2024,30404,rural,21,mujer,servicios_y_ventas,4,20,20.0
2024,30404,rural,21,mujer,tecnicos,1,20,5.0
2024,30404,rural,22,hombre,agricultura_y_pesca,15,31,48.38709677419355
2024,30404,rural,22,hombre,construccion_y_manufactura,12,31,38.70967741935484
2024,30404,rural,22,hombre,operadores_de_maquinaria,1,31,3.225806451612903
2024,30404,rural,22,hombre,servicios_y_ventas,2,31,6.451612903225806
2024,30404,rural,22,hombre,tecnicos,1,31,3.225806451612903
2024,30404,rural,22,mujer,agricultura_y_pesca,7,19,36.8421052631579
2024,30404,rural,22,mujer,construccion_y_manufactura,6,19,31.57894736842105
2024,30404,rural,22,mujer,ocupaciones_elementales,4,19,21.05263157894737
2024,30404,rural,22,mujer,servicios_y_ventas,2,19,10.526315789473685
2024,30404,rural,23,hombre,agricultura_y_pesca,17,36,47.22222222222222
2024,30404,rural,23,hombre,construccion_y_manufactura,13,36,36.111111111111114
2024,30404,rural,23,hombre,operadores_de_maquinaria,4,36,11.11111111111111
2024,30404,rural,23,hombre,servicios_y_ventas,1,36,2.7777777777777777
2024,30404,rural,23,hombre,tecnicos,1,36,2.7777777777777777
2024,30404,rural,23,mujer,agricultura_y_pesca,14,25,56.0
2024,30404,rural,23,mujer,construccion_y_manufactura,3,25,12.0
2024,30404,rural,23,mujer,ocupaciones_elementales,1,25,4.0
2024,30404,rural,23,mujer,profesionales,2,25,8.0
2024,30404,rural,23,mujer,servicios_y_ventas,4,25,16.0
2024,30404,rural,23,mujer,tecnicos,1,25,4.0
2024,30404,rural,24,hombre,agricultura_y_pesca,9,29,31.03448275862069
2024,30404,rural,24,hombre,construccion_y_manufactura,11,29,37.93103448275862
2024,30404,rural,24,hombre,ocupaciones_elementales,1,29,3.4482758620689653
2024,30404,rural,24,hombre,operadores_de_maquinaria,2,29,6.896551724137931
2024,30404,rural,24,hombre,profesionales,3,29,10.344827586206897
2024,30404,rural,24,hombre,servicios_y_ventas,2,29,6.896551724137931
2024,30404,rural,24,hombre,tecnicos,1,29,3.4482758620689653
2024,30404,rural,24,mujer,agricultura_y_pesca,20,33,60.60606060606061
2024,30404,rural,24,mujer,construccion_y_manufactura,5,33,15.151515151515152
2024,30404,rural,24,mujer,ocupaciones_elementales,4,33,12.121212121212121
2024,30404,rural,24,mujer,servicios_y_ventas,3,33,9.090909090909092
2024,30404,rural,24,mujer,tecnicos,1,33,3.0303030303030303
2024,30404,rural,25,hombre,agricultura_y_pesca,9,22,40.90909090909091
2024,30404,rural,25,hombre,construccion_y_manufactura,5,22,22.727272727272727
2024,30404,rural,25,hombre,operadores_de_maquinaria,1,22,4.545454545454546
2024,30404,rural,25,hombre,personal_administrativo,1,22,4.545454545454546
2024,30404,rural,25,hombre,profesionales,3,22,13.636363636363637
2024,30404,rural,25,hombre,servicios_y_ventas,2,22,9.090909090909092
2024,30404,rural,25,hombre,tecnicos,1,22,4.545454545454546
2024,30404,rural,25,mujer,agricultura_y_pesca,8,20,40.0
2024,30404,rural,25,mujer,construccion_y_manufactura,3,20,15.0
2024,30404,rural,25,mujer,ocupaciones_elementales,3,20,15.0
2024,30404,rural,25,mujer,profesionales,1,20,5.0
2024,30404,rural,25,mujer,servicios_y_ventas,5,20,25.0
2024,30404,rural,26,hombre,agricultura_y_pesca,15,33,45.45454545454545
2024,30404,rural,26,hombre,construccion_y_manufactura,12,33,36.36363636363637
2024,30404,rural,26,hombre,operadores_de_maquinaria,1,33,3.0303030303030303
2024,30404,rural,26,hombre,profesionales,5,33,15.151515151515152
2024,30404,rural,26,mujer,agricultura_y_pesca,9,22,40.90909090909091
2024,30404,rural,26,mujer,construccion_y_manufactura,3,22,13.636363636363637
2024,30404,rural,26,mujer,ocupaciones_elementales,4,22,18.181818181818183
2024,30404,rural,26,mujer,profesionales,1,22,4.545454545454546
2024,30404,rural,26,mujer,servicios_y_ventas,5,22,22.727272727272727
2024,30404,rural,27,hombre,agricultura_y_pesca,7,20,35.0
2024,30404,rural,27,hombre,construccion_y_manufactura,8,20,40.0
2024,30404,rural,27,hombre,operadores_de_maquinaria,3,20,15.0
2024,30404,rural,27,hombre,servicios_y_ventas,2,20,10.0
2024,30404,rural,27,mujer,agricultura_y_pesca,9,26,34.61538461538461
2024,30404,rural,27,mujer,construccion_y_manufactura,5,26,19.23076923076923
2024,30404,rural,27,mujer,directores_y_gerentes,1,26,3.8461538461538463
2024,30404,rural,27,mujer,ocupaciones_elementales,1,26,3.8461538461538463
2024,30404,rural,27,mujer,personal_administrativo,2,26,7.6923076923076925
2024,30404,rural,27,mujer,servicios_y_ventas,7,26,26.923076923076923
2024,30404,rural,27,mujer,tecnicos,1,26,3.8461538461538463
2024,30404,rural,28,hombre,agricultura_y_pesca,15,32,46.875
2024,30404,rural,28,hombre,construccion_y_manufactura,9,32,28.125
2024,30404,rural,28,hombre,operadores_de_maquinaria,2,32,6.25
2024,30404,rural,28,hombre,profesionales,3,32,9.375
2024,30404,rural,28,hombre,servicios_y_ventas,3,32,9.375
2024,30404,rural,28,mujer,agricultura_y_pesca,8,18,44.44444444444444
2024,30404,rural,28,mujer,construccion_y_manufactura,4,18,22.22222222222222
2024,30404,rural,28,mujer,directores_y_gerentes,1,18,5.555555555555555
2024,30404,rural,28,mujer,ocupaciones_elementales,2,18,11.11111111111111
2024,30404,rural,28,mujer,servicios_y_ventas,2,18,11.11111111111111
2024,30404,rural,28,mujer,tecnicos,1,18,5.555555555555555
2024,30501,rural,16,hombre,agricultura_y_pesca,4,10,40.0
2024,30501,rural,16,hombre,construccion_y_manufactura,5,10,50.0
2024,30501,rural,16,hombre,servicios_y_ventas,1,10,10.0
2024,30501,rural,16,mujer,agricultura_y_pesca,10,16,62.5
2024,30501,rural,16,mujer,construccion_y_manufactura,1,16,6.25
2024,30501,rural,16,mujer,ocupaciones_elementales,2,16,12.5
2024,30501,rural,16,mujer,servicios_y_ventas,3,16,18.75
2024,30501,rural,17,hombre,agricultura_y_pesca,11,17,64.70588235294117
2024,30501,rural,17,hombre,construccion_y_manufactura,5,17,29.41176470588235
2024,30501,rural,17,hombre,servicios_y_ventas,1,17,5.882352941176471
2024,30501,rural,17,mujer,agricultura_y_pesca,8,12,66.66666666666667
2024,30501,rural,17,mujer,servicios_y_ventas,2,12,16.666666666666668
2024,30501,rural,17,mujer,tecnicos,2,12,16.666666666666668
2024,30501,rural,18,hombre,agricultura_y_pesca,9,13,69.23076923076923
2024,30501,rural,18,hombre,construccion_y_manufactura,3,13,23.076923076923077
2024,30501,rural,18,hombre,servicios_y_ventas,1,13,7.6923076923076925
2024,30501,rural,18,mujer,agricultura_y_pesca,12,20,60.0
2024,30501,rural,18,mujer,construccion_y_manufactura,1,20,5.0
2024,30501,rural,18,mujer,operadores_de_maquinaria,1,20,5.0
2024,30501,rural,18,mujer,servicios_y_ventas,6,20,30.0
2024,30501,rural,19,hombre,agricultura_y_pesca,13,30,43.333333333333336
2024,30501,rural,19,hombre,construccion_y_manufactura,8,30,26.666666666666668
2024,30501,rural,19,hombre,operadores_de_maquinaria,1,30,3.3333333333333335
2024,30501,rural,19,hombre,servicios_y_ventas,6,30,20.0
2024,30501,rural,19,hombre,tecnicos,2,30,6.666666666666667
2024,30501,rural,19,mujer,agricultura_y_pesca,9,17,52.94117647058823
2024,30501,rural,19,mujer,construccion_y_manufactura,4,17,23.529411764705884
2024,30501,rural,19,mujer,ocupaciones_elementales,1,17,5.882352941176471
2024,30501,rural,19,mujer,servicios_y_ventas,3,17,17.647058823529413
2024,30501,rural,20,hombre,agricultura_y_pesca,14,26,53.84615384615385
