gestion,codigo_departamento,area,edad,sexo,duracion_busqueda,observaciones,numerador,denominador,valor,cv
2025,7,urbana,23,mujer,mas_6_hasta_12_meses,2,0.0,700.6418271032688,0.0,
2025,7,urbana,23,mujer,mas_de_12_meses,2,0.0,700.6418271032688,0.0,
2025,7,urbana,24,hombre,hasta_1_mes,2,106.16386269942545,278.8387773341722,38.07356484431653,0.875772044665856
2025,7,urbana,24,hombre,mas_1_hasta_3_meses,2,172.67491463474676,278.8387773341722,61.92643515568346,0.5384415177072394
2025,7,urbana,24,hombre,mas_3_hasta_6_meses,2,0.0,278.8387773341722,0.0,
2025,7,urbana,24,hombre,mas_6_hasta_12_meses,2,0.0,278.8387773341722,0.0,
2025,7,urbana,24,hombre,mas_de_12_meses,2,0.0,278.8387773341722,0.0,
2025,7,urbana,24,mujer,hasta_1_mes,6,1441.5933211441948,1978.7475826770542,72.85382601422353,0.28381516104160887
2025,7,urbana,24,mujer,mas_1_hasta_3_meses,6,537.1542615328594,1978.7475826770542,27.14617398577648,0.7616918823830623
2025,7,urbana,24,mujer,mas_3_hasta_6_meses,6,0.0,1978.7475826770542,0.0,
2025,7,urbana,24,mujer,mas_6_hasta_12_meses,6,0.0,1978.7475826770542,0.0,
2025,7,urbana,24,mujer,mas_de_12_meses,6,0.0,1978.7475826770542,0.0,
2025,7,urbana,25,mujer,hasta_1_mes,5,428.79350736049395,1734.4521689728695,24.722129271193594,0.8305547061775762
2025,7,urbana,25,mujer,mas_1_hasta_3_meses,5,695.4926959494567,1734.4521689728695,40.09869562222189,0.6158712909414734
2025,7,urbana,25,mujer,mas_3_hasta_6_meses,5,0.0,1734.4521689728695,0.0,
2025,7,urbana,25,mujer,mas_6_hasta_12_meses,5,610.1659656629187,1734.4521689728695,35.1791751065845,0.7937700904638049
2025,7,urbana,25,mujer,mas_de_12_meses,5,0.0,1734.4521689728695,0.0,
2025,7,urbana,26,hombre,hasta_1_mes,2,0.0,1451.5661093813164,0.0,
2025,7,urbana,26,hombre,mas_1_hasta_3_meses,2,1262.4760799732774,1451.5661093813164,86.97337805106014,0.18422425432097803
2025,7,urbana,26,hombre,mas_3_hasta_6_meses,2,0.0,1451.5661093813164,0.0,
2025,7,urbana,26,hombre,mas_6_hasta_12_meses,2,189.09002940803916,1451.5661093813164,13.026621948939876,1.2299893080521171
2025,7,urbana,26,hombre,mas_de_12_meses,2,0.0,1451.5661093813164,0.0,
2025,7,urbana,26,mujer,hasta_1_mes,2,0.0,631.904683721627,0.0,
2025,7,urbana,26,mujer,mas_1_hasta_3_meses,2,286.65627901767056,631.904683721627,45.36384780840638,0.7726718742523218
2025,7,urbana,26,mujer,mas_3_hasta_6_meses,2,345.24840470395634,631.904683721627,54.63615219159361,0.6415416881207732
2025,7,urbana,26,mujer,mas_6_hasta_12_meses,2,0.0,631.904683721627,0.0,
2025,7,urbana,26,mujer,mas_de_12_meses,2,0.0,631.904683721627,0.0,
2025,7,urbana,27,hombre,hasta_1_mes,1,204.03785781974184,204.03785781974184,100.0,0.0
2025,7,urbana,27,hombre,mas_1_hasta_3_meses,1,0.0,204.03785781974184,0.0,
2025,7,urbana,27,hombre,mas_3_hasta_6_meses,1,0.0,204.03785781974184,0.0,
2025,7,urbana,27,hombre,mas_6_hasta_12_meses,1,0.0,204.03785781974184,0.0,
2025,7,urbana,27,hombre,mas_de_12_meses,1,0.0,204.03785781974184,0.0,
2025,7,urbana,27,mujer,hasta_1_mes,1,690.1400594771092,690.1400594771092,100.0,0.0
2025,7,urbana,27,mujer,mas_1_hasta_3_meses,1,0.0,690.1400594771092,0.0,
2025,7,urbana,27,mujer,mas_3_hasta_6_meses,1,0.0,690.1400594771092,0.0,
2025,7,urbana,27,mujer,mas_6_hasta_12_meses,1,0.0,690.1400594771092,0.0,
2025,7,urbana,27,mujer,mas_de_12_meses,1,0.0,690.1400594771092,0.0,
2025,7,urbana,28,mujer,hasta_1_mes,1,308.6037576718944,308.6037576718944,100.0,0.0
2025,7,urbana,28,mujer,mas_1_hasta_3_meses,1,0.0,308.6037576718944,0.0,
2025,7,urbana,28,mujer,mas_3_hasta_6_meses,1,0.0,308.6037576718944,0.0,
2025,7,urbana,28,mujer,mas_6_hasta_12_meses,1,0.0,308.6037576718944,0.0,
2025,7,urbana,28,mujer,mas_de_12_meses,1,0.0,308.6037576718944,0.0,
2025,8,rural,23,mujer,hasta_1_mes,1,0.0,781.4597718254241,0.0,
2025,8,rural,23,mujer,mas_1_hasta_3_meses,1,0.0,781.4597718254241,0.0,
2025,8,rural,23,mujer,mas_3_hasta_6_meses,1,0.0,781.4597718254241,0.0,
2025,8,rural,23,mujer,mas_6_hasta_12_meses,1,781.4597718254241,781.4597718254241,100.0,0.0
2025,8,rural,23,mujer,mas_de_12_meses,1,0.0,781.4597718254241,0.0,
2025,8,urbana,20,mujer,hasta_1_mes,1,0.0,172.4841143926937,0.0,
2025,8,urbana,20,mujer,mas_1_hasta_3_meses,1,172.4841143926937,172.4841143926937,100.0,0.0
2025,8,urbana,20,mujer,mas_3_hasta_6_meses,1,0.0,172.4841143926937,0.0,
2025,8,urbana,20,mujer,mas_6_hasta_12_meses,1,0.0,172.4841143926937,0.0,
2025,8,urbana,20,mujer,mas_de_12_meses,1,0.0,172.4841143926937,0.0,
2025,8,urbana,22,hombre,hasta_1_mes,1,0.0,167.8030802521856,0.0,
2025,8,urbana,22,hombre,mas_1_hasta_3_meses,1,167.8030802521856,167.8030802521856,100.0,0.0
2025,8,urbana,22,hombre,mas_3_hasta_6_meses,1,0.0,167.8030802521856,0.0,
2025,8,urbana,22,hombre,mas_6_hasta_12_meses,1,0.0,167.8030802521856,0.0,
2025,8,urbana,22,hombre,mas_de_12_meses,1,0.0,167.8030802521856,0.0,
2025,8,urbana,25,mujer,hasta_1_mes,1,306.4251375838182,306.4251375838182,100.0,0.0
2025,8,urbana,25,mujer,mas_1_hasta_3_meses,1,0.0,306.4251375838182,0.0,
2025,8,urbana,25,mujer,mas_3_hasta_6_meses,1,0.0,306.4251375838182,0.0,
2025,8,urbana,25,mujer,mas_6_hasta_12_meses,1,0.0,306.4251375838182,0.0,
2025,8,urbana,25,mujer,mas_de_12_meses,1,0.0,306.4251375838182,0.0,
2025,8,urbana,26,hombre,hasta_1_mes,2,71.96806095425356,306.95659427788894,23.44568003940668,1.5310863992118662
2025,8,urbana,26,hombre,mas_1_hasta_3_meses,2,0.0,306.95659427788894,0.0,
2025,8,urbana,26,hombre,mas_3_hasta_6_meses,2,0.0,306.95659427788894,0.0,
2025,8,urbana,26,hombre,mas_6_hasta_12_meses,2,234.98853332363535,306.95659427788894,76.5543199605933,0.46891360078813366
2025,8,urbana,26,hombre,mas_de_12_meses,2,0.0,306.95659427788894,0.0,
2025,8,urbana,27,mujer,hasta_1_mes,1,0.0,305.3154549794695,0.0,
2025,8,urbana,27,mujer,mas_1_hasta_3_meses,1,305.3154549794695,305.3154549794695,100.0,0.0
2025,8,urbana,27,mujer,mas_3_hasta_6_meses,1,0.0,305.3154549794695,0.0,
2025,8,urbana,27,mujer,mas_6_hasta_12_meses,1,0.0,305.3154549794695,0.0,
2025,8,urbana,27,mujer,mas_de_12_meses,1,0.0,305.3154549794695,0.0,
2025,9,urbana,19,mujer,hasta_1_mes,1,24.536569459958223,24.536569459958223,100.0,0.0
2025,9,urbana,19,mujer,mas_1_hasta_3_meses,1,0.0,24.536569459958223,0.0,
2025,9,urbana,19,mujer,mas_3_hasta_6_meses,1,0.0,24.536569459958223,0.0,
2025,9,urbana,19,mujer,mas_6_hasta_12_meses,1,0.0,24.536569459958223,0.0,
2025,9,urbana,19,mujer,mas_de_12_meses,1,0.0,24.536569459958223,0.0,
2025,9,urbana,20,hombre,hasta_1_mes,1,28.007299520417437,28.007299520417437,100.0,0.0
2025,9,urbana,20,hombre,mas_1_hasta_3_meses,1,0.0,28.007299520417437,0.0,
2025,9,urbana,20,hombre,mas_3_hasta_6_meses,1,0.0,28.007299520417437,0.0,
2025,9,urbana,20,hombre,mas_6_hasta_12_meses,1,0.0,28.007299520417437,0.0,
2025,9,urbana,20,hombre,mas_de_12_meses,1,0.0,28.007299520417437,0.0,
2025,9,urbana,21,hombre,hasta_1_mes,1,40.417210649290524,40.417210649290524,100.0,0.0
2025,9,urbana,21,hombre,mas_1_hasta_3_meses,1,0.0,40.417210649290524,0.0,
2025,9,urbana,21,hombre,mas_3_hasta_6_meses,1,0.0,40.417210649290524,0.0,
2025,9,urbana,21,hombre,mas_6_hasta_12_meses,1,0.0,40.417210649290524,0.0,
2025,9,urbana,21,hombre,mas_de_12_meses,1,0.0,40.417210649290524,0.0,
2025,9,urbana,22,hombre,hasta_1_mes,2,85.88252942943144,85.88252942943144,100.0,0.0
2025,9,urbana,22,hombre,mas_1_hasta_3_meses,2,0.0,85.88252942943144,0.0,
2025,9,urbana,22,hombre,mas_3_hasta_6_meses,2,0.0,85.88252942943144,0.0,
2025,9,urbana,22,hombre,mas_6_hasta_12_meses,2,0.0,85.88252942943144,0.0,
2025,9,urbana,22,hombre,mas_de_12_meses,2,0.0,85.88252942943144,0.0,
2025,9,urbana,23,mujer,hasta_1_mes,1,0.0,15.04760739285392,0.0,
2025,9,urbana,23,mujer,mas_1_hasta_3_meses,1,15.04760739285392,15.04760739285392,100.0,0.0
2025,9,urbana,23,mujer,mas_3_hasta_6_meses,1,0.0,15.04760739285392,0.0,
2025,9,urbana,23,mujer,mas_6_hasta_12_meses,1,0.0,15.04760739285392,0.0,
2025,9,urbana,23,mujer,mas_de_12_meses,1,0.0,15.04760739285392,0.0,
2025,9,urbana,28,hombre,hasta_1_mes,1,15.830019198927502,15.830019198927502,100.0,0.0
2025,9,urbana,28,hombre,mas_1_hasta_3_meses,1,0.0,15.830019198927502,0.0,
2025,9,urbana,28,hombre,mas_3_hasta_6_meses,1,0.0,15.830019198927502,0.0,
2025,9,urbana,28,hombre,mas_6_hasta_12_meses,1,0.0,15.830019198927502,0.0,
2025,9,urbana,28,hombre,mas_de_12_meses,1,0.0,15.830019198927502,0.0,
