gestion,codigo_departamento,area,edad,sexo,estadistico,observaciones,valor,cv
2025,9,rural,17,mujer,media,10,245.64278313475978,0.8912305855776653
2025,9,rural,17,mujer,mediana,10,0.0,
2025,9,rural,18,hombre,media,7,21.782632616949908,0.8359937638739752
2025,9,rural,18,hombre,mediana,7,0.0,
2025,9,rural,18,mujer,media,5,90.28493143329761,0.1101888729177233
2025,9,rural,18,mujer,mediana,5,100.0,0.0
2025,9,rural,19,hombre,media,13,13.26440827241013,0.6676133053937177
2025,9,rural,19,hombre,mediana,13,0.0,
2025,9,rural,19,mujer,media,14,120.5596173850324,0.5605368202483806
2025,9,rural,19,mujer,mediana,14,20.0,1.8071328160115105
2025,9,rural,20,hombre,media,8,26.510239652658473,0.5508182516964708
2025,9,rural,20,hombre,mediana,8,0.0,
2025,9,rural,20,mujer,media,10,347.4207269739838,0.5504935971939412
2025,9,rural,20,mujer,mediana,10,150.0,0.4446193193382202
2025,9,rural,21,hombre,media,6,414.89731008465316,1.0432475546970141
2025,9,rural,21,hombre,mediana,6,0.0,
2025,9,rural,21,mujer,media,5,172.03764309980545,1.0199576808326212
2025,9,rural,21,mujer,mediana,5,0.0,
2025,9,rural,22,hombre,media,11,76.86580774591451,0.31531767604817645
2025,9,rural,22,hombre,mediana,11,50.0,1.2182398067601317
2025,9,rural,22,mujer,media,6,291.10165659132855,0.9797189679072394
2025,9,rural,22,mujer,mediana,6,5.0,9.758547293937639
2025,9,rural,23,hombre,media,11,80.25504692191409,0.18415871731919758
2025,9,rural,23,hombre,mediana,11,100.0,0.10927362807562044
2025,9,rural,23,mujer,media,10,256.43491312731675,0.9480668853003222
2025,9,rural,23,mujer,mediana,10,30.0,0.10566384477011312
2025,9,rural,24,hombre,media,6,111.78035891434678,0.6650061913581494
2025,9,rural,24,hombre,mediana,6,100.0,0.36765542775193594
2025,9,rural,24,mujer,media,7,79.5601051143427,0.42102782728295857
2025,9,rural,24,mujer,mediana,7,100.0,0.5511273360633606
2025,9,rural,25,hombre,media,12,29.13104474766383,0.6114857702198584
2025,9,rural,25,hombre,mediana,12,0.0,
2025,9,rural,25,mujer,media,11,340.22619107681265,0.8213807169225972
2025,9,rural,25,mujer,mediana,11,50.0,0.04825989187152142
2025,9,rural,26,hombre,media,2,41.52981849611063,0.9058161568571539
2025,9,rural,26,hombre,mediana,2,0.0,
2025,9,rural,26,mujer,media,6,44.648887299944896,0.49122607245591593
2025,9,rural,26,mujer,mediana,6,0.0,
2025,9,rural,27,hombre,media,8,705.704972642421,0.4082825485413301
2025,9,rural,27,hombre,mediana,8,1200.0,0.10533016445067822
2025,9,rural,27,mujer,media,8,95.41594791957635,0.32166294873416507
2025,9,rural,27,mujer,mediana,8,100.0,0.588028448106339
2025,9,rural,28,hombre,media,2,936.286329386437,0.6308112350334629
2025,9,rural,28,hombre,mediana,2,250.0,4.724959486281649
2025,9,rural,28,mujer,media,7,124.43216790837614,0.7628717417259232
2025,9,rural,28,mujer,mediana,7,0.0,
2025,9,urbana,16,hombre,media,8,97.8269236359359,0.6216738652671208
2025,9,urbana,16,hombre,mediana,8,20.0,1.6241693611169516
2025,9,urbana,16,mujer,media,11,8.221408686247443,0.8459234591236916
2025,9,urbana,16,mujer,mediana,11,0.0,
2025,9,urbana,17,hombre,media,14,1881.5405948589907,0.7396564407142963
2025,9,urbana,17,hombre,mediana,14,20.0,128.05965859688166
2025,9,urbana,17,mujer,media,9,198.93808996369881,0.638919505379959
2025,9,urbana,17,mujer,mediana,9,0.0,
2025,9,urbana,18,hombre,media,14,50.49301025425748,0.27363000384367697
2025,9,urbana,18,hombre,mediana,14,50.0,0.5953889377382854
2025,9,urbana,18,mujer,media,16,59.72874801035743,0.5413237690515655
2025,9,urbana,18,mujer,mediana,16,0.0,
2025,9,urbana,19,hombre,media,18,2984.274872279643,0.9238490933604806
2025,9,urbana,19,hombre,mediana,18,20.0,0.8544331486358562
2025,9,urbana,19,mujer,media,10,65.59673783534281,0.6549195805506248
2025,9,urbana,19,mujer,mediana,10,0.0,
2025,9,urbana,20,hombre,media,10,46.21224195746976,0.5042905358682146
2025,9,urbana,20,hombre,mediana,10,12.0,2.071299848030723
2025,9,urbana,20,mujer,media,10,2942.6019628687723,0.417248614640967
2025,9,urbana,20,mujer,mediana,10,550.0,3.7646370507828926
2025,9,urbana,21,hombre,media,5,481.46321672257704,0.6586473552200969
2025,9,urbana,21,hombre,mediana,5,180.0,0.332913800102055
2025,9,urbana,21,mujer,media,9,180.32536439893806,0.3370047199717554
2025,9,urbana,21,mujer,mediana,9,100.0,1.205213984610774
2025,9,urbana,22,hombre,media,7,203.6419805081263,0.638995092402541
2025,9,urbana,22,hombre,mediana,7,0.0,
2025,9,urbana,22,mujer,media,11,113.64010603344106,0.7018823590926935
2025,9,urbana,22,mujer,mediana,11,10.0,2.872173047663099
2025,9,urbana,23,hombre,media,11,55.38549839256105,0.34673429310106213
2025,9,urbana,23,hombre,mediana,11,40.0,0.7514262135912606
2025,9,urbana,23,mujer,media,12,1083.9510644699985,0.8911291268568444
2025,9,urbana,23,mujer,mediana,12,90.0,0.5257550363946317
2025,9,urbana,24,hombre,media,11,733.4896512349206,0.423715095540518
2025,9,urbana,24,hombre,mediana,11,200.0,0.3795849292108073
2025,9,urbana,24,mujer,media,11,61.77098643562607,0.7665664628871696
2025,9,urbana,24,mujer,mediana,11,0.0,
2025,9,urbana,25,hombre,media,11,3058.6749469449937,0.7970563223250439
2025,9,urbana,25,hombre,mediana,11,100.0,3.1438165085973417
2025,9,urbana,25,mujer,media,9,144.0390219318868,0.5139575330944245
2025,9,urbana,25,mujer,mediana,9,0.0,
2025,9,urbana,26,hombre,media,9,695.4873148405767,0.7107487668697249
2025,9,urbana,26,hombre,mediana,9,100.0,0.06417153758245625
2025,9,urbana,26,mujer,media,9,25.203834054907013,0.822351348551053
2025,9,urbana,26,mujer,mediana,9,0.0,
2025,9,urbana,27,hombre,media,7,467.10732669909055,0.21008572804996187
2025,9,urbana,27,hombre,mediana,7,200.0,0.7451643276557932
2025,9,urbana,27,mujer,media,10,110.8030686099899,0.4199938432799754
2025,9,urbana,27,mujer,mediana,10,0.0,
2025,9,urbana,28,hombre,media,7,89.94648003696896,0.4665647876345494
2025,9,urbana,28,hombre,mediana,7,50.0,0.7733851292507452
2025,9,urbana,28,mujer,media,10,1009.4321411137196,0.9217174872423584
2025,9,urbana,28,mujer,mediana,10,0.0,
