gestion,codigo_municipio,area,edad,sexo,valor
2024,10703,rural,25,mujer,111
2024,10703,rural,26,hombre,120
2024,10703,rural,26,mujer,92
2024,10703,rural,27,hombre,107
2024,10703,rural,27,mujer,101
2024,10703,rural,28,hombre,103
2024,10703,rural,28,mujer,90
2024,10703,urbana,16,hombre,19
2024,10703,urbana,16,mujer,19
2024,10703,urbana,17,hombre,21
2024,10703,urbana,17,mujer,19
2024,10703,urbana,18,hombre,22
2024,10703,urbana,18,mujer,11
2024,10703,urbana,19,hombre,27
2024,10703,urbana,19,mujer,29
2024,10703,urbana,20,hombre,23
2024,10703,urbana,20,mujer,20
2024,10703,urbana,21,hombre,18
2024,10703,urbana,21,mujer,17
2024,10703,urbana,22,hombre,14
2024,10703,urbana,22,mujer,32
2024,10703,urbana,23,hombre,31
2024,10703,urbana,23,mujer,34
2024,10703,urbana,24,hombre,37
2024,10703,urbana,24,mujer,42
2024,10703,urbana,25,hombre,29
2024,10703,urbana,25,mujer,29
2024,10703,urbana,26,hombre,17
2024,10703,urbana,26,mujer,33
2024,10703,urbana,27,hombre,26
2024,10703,urbana,27,mujer,29
2024,10703,urbana,28,hombre,29
2024,10703,urbana,28,mujer,21
2024,10704,rural,16,hombre,118
2024,10704,rural,16,mujer,121
2024,10704,rural,17,hombre,139
2024,10704,rural,17,mujer,122
2024,10704,rural,18,hombre,121
2024,10704,rural,18,mujer,125
2024,10704,rural,19,hombre,112
2024,10704,rural,19,mujer,115
2024,10704,rural,20,hombre,109
2024,10704,rural,20,mujer,119
2024,10704,rural,21,hombre,108
2024,10704,rural,21,mujer,137
2024,10704,rural,22,hombre,92
2024,10704,rural,22,mujer,124
2024,10704,rural,23,hombre,135
2024,10704,rural,23,mujer,116
2024,10704,rural,24,hombre,114
2024,10704,rural,24,mujer,92
2024,10704,rural,25,hombre,95
2024,10704,rural,25,mujer,95
2024,10704,rural,26,hombre,105
2024,10704,rural,26,mujer,95
2024,10704,rural,27,hombre,86
2024,10704,rural,27,mujer,77
2024,10704,rural,28,hombre,94
2024,10704,rural,28,mujer,76
2024,10704,urbana,16,hombre,28
2024,10704,urbana,16,mujer,28
2024,10704,urbana,17,hombre,24
2024,10704,urbana,17,mujer,36
2024,10704,urbana,18,hombre,25
2024,10704,urbana,18,mujer,33
2024,10704,urbana,19,hombre,25
2024,10704,urbana,19,mujer,24
2024,10704,urbana,20,hombre,25
2024,10704,urbana,20,mujer,28
2024,10704,urbana,21,hombre,28
2024,10704,urbana,21,mujer,30
2024,10704,urbana,22,hombre,16
2024,10704,urbana,22,mujer,22
2024,10704,urbana,23,hombre,24
2024,10704,urbana,23,mujer,26
2024,10704,urbana,24,hombre,32
2024,10704,urbana,24,mujer,22
2024,10704,urbana,25,hombre,26
2024,10704,urbana,25,mujer,33
2024,10704,urbana,26,hombre,28
2024,10704,urbana,26,mujer,28
2024,10704,urbana,27,hombre,22
2024,10704,urbana,27,mujer,36
2024,10704,urbana,28,hombre,19
2024,10704,urbana,28,mujer,29
2024,10801,rural,16,hombre,46
2024,10801,rural,16,mujer,44
2024,10801,rural,17,hombre,46
2024,10801,rural,17,mujer,53
2024,10801,rural,18,hombre,45
2024,10801,rural,18,mujer,33
2024,10801,rural,19,hombre,41
2024,10801,rural,19,mujer,29
2024,10801,rural,20,hombre,35
2024,10801,rural,20,mujer,43
2024,10801,rural,21,hombre,46
2024,10801,rural,21,mujer,32
2024,10801,rural,22,hombre,31
2024,10801,rural,22,mujer,36
2024,10801,rural,23,hombre,36
2024,10801,rural,23,mujer,36
2024,10801,rural,24,hombre,42
2024,10801,rural,24,mujer,40
2024,10801,rural,25,hombre,41
2024,10801,rural,25,mujer,29
2024,10801,rural,26,hombre,35
2024,10801,rural,26,mujer,35
2024,10801,rural,27,hombre,44
2024,10801,rural,27,mujer,40
2024,10801,rural,28,hombre,39
2024,10801,rural,28,mujer,37
2024,10801,urbana,16,hombre,42
2024,10801,urbana,16,mujer,35
2024,10801,urbana,17,hombre,36
2024,10801,urbana,17,mujer,33
2024,10801,urbana,18,hombre,30
2024,10801,urbana,18,mujer,20
2024,10801,urbana,19,hombre,31
2024,10801,urbana,19,mujer,37
2024,10801,urbana,20,hombre,44
2024,10801,urbana,20,mujer,30
2024,10801,urbana,21,hombre,47
2024,10801,urbana,21,mujer,37
2024,10801,urbana,22,hombre,36
2024,10801,urbana,22,mujer,23
2024,10801,urbana,23,hombre,42
2024,10801,urbana,23,mujer,29
2024,10801,urbana,24,hombre,31
2024,10801,urbana,24,mujer,34
2024,10801,urbana,25,hombre,30
2024,10801,urbana,25,mujer,31
2024,10801,urbana,26,hombre,35
2024,10801,urbana,26,mujer,29
2024,10801,urbana,27,hombre,25
2024,10801,urbana,27,mujer,22
2024,10801,urbana,28,hombre,32
2024,10801,urbana,28,mujer,24
2024,10901,rural,16,hombre,21
2024,10901,rural,16,mujer,20
2024,10901,rural,17,hombre,32
2024,10901,rural,17,mujer,23
2024,10901,rural,18,hombre,12
2024,10901,rural,18,mujer,31
2024,10901,rural,19,hombre,22
2024,10901,rural,19,mujer,21
2024,10901,rural,20,hombre,27
2024,10901,rural,20,mujer,18
2024,10901,rural,21,hombre,17
2024,10901,rural,21,mujer,18
2024,10901,rural,22,hombre,35
2024,10901,rural,22,mujer,24
2024,10901,rural,23,hombre,33
2024,10901,rural,23,mujer,24
2024,10901,rural,24,hombre,29
2024,10901,rural,24,mujer,30
2024,10901,rural,25,hombre,24
2024,10901,rural,25,mujer,20
2024,10901,rural,26,hombre,28
2024,10901,rural,26,mujer,30
2024,10901,rural,27,hombre,21
2024,10901,rural,27,mujer,21
2024,10901,rural,28,hombre,29
2024,10901,rural,28,mujer,21
2024,10901,urbana,16,hombre,14
2024,10901,urbana,16,mujer,30
2024,10901,urbana,17,hombre,25
2024,10901,urbana,17,mujer,28
2024,10901,urbana,18,hombre,17
2024,10901,urbana,18,mujer,14
2024,10901,urbana,19,hombre,16
2024,10901,urbana,19,mujer,16
2024,10901,urbana,20,hombre,18
2024,10901,urbana,20,mujer,21
2024,10901,urbana,21,hombre,27
2024,10901,urbana,21,mujer,26
2024,10901,urbana,22,hombre,24
2024,10901,urbana,22,mujer,19
2024,10901,urbana,23,hombre,31
2024,10901,urbana,23,mujer,16
2024,10901,urbana,24,hombre,36
2024,10901,urbana,24,mujer,24
2024,10901,urbana,25,hombre,21
2024,10901,urbana,25,mujer,20
2024,10901,urbana,26,hombre,17
2024,10901,urbana,26,mujer,25
2024,10901,urbana,27,hombre,16
2024,10901,urbana,27,mujer,22
2024,10901,urbana,28,hombre,27
2024,10901,urbana,28,mujer,24
2024,10902,rural,16,hombre,105
2024,10902,rural,16,mujer,109
2024,10902,rural,17,hombre,105
2024,10902,rural,17,mujer,109
2024,10902,rural,18,hombre,90
2024,10902,rural,18,mujer,105
2024,10902,rural,19,hombre,90
2024,10902,rural,19,mujer,86
2024,10902,rural,20,hombre,92
2024,10902,rural,20,mujer,72
2024,10902,rural,21,hombre,97
2024,10902,rural,21,mujer,102
2024,10902,rural,22,hombre,85
2024,10902,rural,22,mujer,75
2024,10902,rural,23,hombre,96
2024,10902,rural,23,mujer,91
2024,10902,rural,24,hombre,92
2024,10902,rural,24,mujer,85
2024,10902,rural,25,hombre,86
2024,10902,rural,25,mujer,89
2024,10902,rural,26,hombre,87
2024,10902,rural,26,mujer,71
2024,10902,rural,27,hombre,82
2024,10902,rural,27,mujer,72
2024,10902,rural,28,hombre,84
2024,10902,rural,28,mujer,76
2024,10902,urbana,16,hombre,32
2024,10902,urbana,16,mujer,37
2024,10902,urbana,17,hombre,34
2024,10902,urbana,17,mujer,35
2024,10902,urbana,18,hombre,32
2024,10902,urbana,18,mujer,28
2024,10902,urbana,19,hombre,29
2024,10902,urbana,19,mujer,22
2024,10902,urbana,20,hombre,19
2024,10902,urbana,20,mujer,19
2024,10902,urbana,21,hombre,24
2024,10902,urbana,21,mujer,15
2024,10902,urbana,22,hombre,22
2024,10902,urbana,22,mujer,24
2024,10902,urbana,23,hombre,31
2024,10902,urbana,23,mujer,29
2024,10902,urbana,24,hombre,16
2024,10902,urbana,24,mujer,24
2024,10902,urbana,25,hombre,22
2024,10902,urbana,25,mujer,25
2024,10902,urbana,26,hombre,25
2024,10902,urbana,26,mujer,30
2024,10902,urbana,27,hombre,28
2024,10902,urbana,27,mujer,24
2024,10902,urbana,28,hombre,23
2024,10902,urbana,28,mujer,17
2024,10903,rural,16,hombre,32
2024,10903,rural,16,mujer,34
2024,10903,rural,17,hombre,42
2024,10903,rural,17,mujer,32
2024,10903,rural,18,hombre,44
2024,10903,rural,18,mujer,29
2024,10903,rural,19,hombre,43
2024,10903,rural,19,mujer,40
2024,10903,rural,20,hombre,40
2024,10903,rural,20,mujer,36
2024,10903,rural,21,hombre,60
2024,10903,rural,21,mujer,29
2024,10903,rural,22,hombre,47
2024,10903,rural,22,mujer,37
2024,10903,rural,23,hombre,59
2024,10903,rural,23,mujer,46
2024,10903,rural,24,hombre,66
2024,10903,rural,24,mujer,45
2024,10903,rural,25,hombre,50
2024,10903,rural,25,mujer,40
2024,10903,rural,26,hombre,43
2024,10903,rural,26,mujer,50
2024,10903,rural,27,hombre,56
2024,10903,rural,27,mujer,36
2024,10903,rural,28,hombre,49
2024,10903,rural,28,mujer,33
2024,11001,rural,16,hombre,83
2024,11001,rural,16,mujer,75
2024,11001,rural,17,hombre,87
2024,11001,rural,17,mujer,73
2024,11001,rural,18,hombre,63
2024,11001,rural,18,mujer,60
2024,11001,rural,19,hombre,60
2024,11001,rural,19,mujer,44
2024,11001,rural,20,hombre,51
2024,11001,rural,20,mujer,53
2024,11001,rural,21,hombre,58
2024,11001,rural,21,mujer,37
2024,11001,rural,22,hombre,52
2024,11001,rural,22,mujer,57
2024,11001,rural,23,hombre,75
2024,11001,rural,23,mujer,57
2024,11001,rural,24,hombre,76
2024,11001,rural,24,mujer,65
2024,11001,rural,25,hombre,49
2024,11001,rural,25,mujer,54
2024,11001,rural,26,hombre,53
2024,11001,rural,26,mujer,59
2024,11001,rural,27,hombre,68
2024,11001,rural,27,mujer,45
2024,11001,rural,28,hombre,75
2024,11001,rural,28,mujer,53
2024,11001,urbana,16,hombre,35
2024,11001,urbana,16,mujer,37
2024,11001,urbana,17,hombre,43
2024,11001,urbana,17,mujer,46
2024,11001,urbana,18,hombre,101
2024,11001,urbana,18,mujer,52
2024,11001,urbana,19,hombre,108
2024,11001,urbana,19,mujer,76
2024,11001,urbana,20,hombre,116
2024,11001,urbana,20,mujer,85
2024,11001,urbana,21,hombre,109
2024,11001,urbana,21,mujer,89
2024,11001,urbana,22,hombre,112
2024,11001,urbana,22,mujer,92
2024,11001,urbana,23,hombre,118
2024,11001,urbana,23,mujer,56
2024,11001,urbana,24,hombre,89
2024,11001,urbana,24,mujer,72
2024,11001,urbana,25,hombre,84
2024,11001,urbana,25,mujer,65
2024,11001,urbana,26,hombre,54
2024,11001,urbana,26,mujer,24
2024,11001,urbana,27,hombre,63
2024,11001,urbana,27,mujer,49
2024,11001,urbana,28,hombre,67
2024,11001,urbana,28,mujer,40
2024,11002,rural,16,hombre,27
2024,11002,rural,16,mujer,26
2024,11002,rural,17,hombre,16
2024,11002,rural,17,mujer,24
2024,11002,rural,18,hombre,24
2024,11002,rural,18,mujer,28
2024,11002,rural,19,hombre,18
2024,11002,rural,19,mujer,17
2024,11002,rural,20,hombre,24
2024,11002,rural,20,mujer,15
2024,11002,rural,21,hombre,19
2024,11002,rural,21,mujer,9
2024,11002,rural,22,hombre,19
2024,11002,rural,22,mujer,18
2024,11002,rural,23,hombre,17
2024,11002,rural,23,mujer,21
2024,11002,rural,24,hombre,25
2024,11002,rural,24,mujer,23
2024,11002,rural,25,hombre,19
2024,11002,rural,25,mujer,13
2024,11002,rural,26,hombre,30
2024,11002,rural,26,mujer,15
2024,11002,rural,27,hombre,23
2024,11002,rural,27,mujer,21
2024,11002,rural,28,hombre,20
2024,11002,rural,28,mujer,13
2024,11003,rural,16,hombre,73
2024,11003,rural,16,mujer,54
2024,11003,rural,17,hombre,78
2024,11003,rural,17,mujer,49
2024,11003,rural,18,hombre,121
2024,11003,rural,18,mujer,67
2024,11003,rural,19,hombre,103
2024,11003,rural,19,mujer,64
2024,11003,rural,20,hombre,90
2024,11003,rural,20,mujer,63
2024,11003,rural,21,hombre,81
2024,11003,rural,21,mujer,58
2024,11003,rural,22,hombre,89
2024,11003,rural,22,mujer,75
2024,11003,rural,23,hombre,87
2024,11003,rural,23,mujer,68
2024,11003,rural,24,hombre,96
2024,11003,rural,24,mujer,73
2024,11003,rural,25,hombre,65
2024,11003,rural,25,mujer,49
2024,11003,rural,26,hombre,69
2024,11003,rural,26,mujer,47
2024,11003,rural,27,hombre,62
2024,11003,rural,27,mujer,57
2024,11003,rural,28,hombre,50
2024,11003,rural,28,mujer,47
2024,20101,rural,16,hombre,54
2024,20101,rural,16,mujer,41
2024,20101,rural,17,hombre,55
2024,20101,rural,17,mujer,43
2024,20101,rural,18,hombre,50
2024,20101,rural,18,mujer,55
2024,20101,rural,19,hombre,58
2024,20101,rural,19,mujer,44
2024,20101,rural,20,hombre,64
2024,20101,rural,20,mujer,61
2024,20101,rural,21,hombre,59
2024,20101,rural,21,mujer,49
2024,20101,rural,22,hombre,78
2024,20101,rural,22,mujer,56
2024,20101,rural,23,hombre,70
2024,20101,rural,23,mujer,53
2024,20101,rural,24,hombre,88
2024,20101,rural,24,mujer,61
2024,20101,rural,25,hombre,66
2024,20101,rural,25,mujer,51
2024,20101,rural,26,hombre,69
2024,20101,rural,26,mujer,41
2024,20101,rural,27,hombre,64
2024,20101,rural,27,mujer,50
2024,20101,rural,28,hombre,56
2024,20101,rural,28,mujer,53
2024,20101,urbana,16,hombre,5848
2024,20101,urbana,16,mujer,5643
2024,20101,urbana,17,hombre,5997
2024,20101,urbana,17,mujer,5805
2024,20101,urbana,18,hombre,6689
2024,20101,urbana,18,mujer,5980
2024,20101,urbana,19,hombre,6494
2024,20101,urbana,19,mujer,5999
2024,20101,urbana,20,hombre,6213
2024,20101,urbana,20,mujer,6011
2024,20101,urbana,21,hombre,6414
2024,20101,urbana,21,mujer,6112
2024,20101,urbana,22,hombre,6389
2024,20101,urbana,22,mujer,6158
2024,20101,urbana,23,hombre,6809
2024,20101,urbana,23,mujer,6666
2024,20101,urbana,24,hombre,6896
2024,20101,urbana,24,mujer,6766
2024,20101,urbana,25,hombre,6436
2024,20101,urbana,25,mujer,6580
2024,20101,urbana,26,hombre,6258
2024,20101,urbana,26,mujer,6481
2024,20101,urbana,27,hombre,6503
2024,20101,urbana,27,mujer,6505
2024,20101,urbana,28,hombre,6290
2024,20101,urbana,28,mujer,6451
2024,20102,rural,16,hombre,175
2024,20102,rural,16,mujer,213
2024,20102,rural,17,hombre,158
2024,20102,rural,17,mujer,168
2024,20102,rural,18,hombre,133
2024,20102,rural,18,mujer,176
2024,20102,rural,19,hombre,146
2024,20102,rural,19,mujer,171
2024,20102,rural,20,hombre,147
2024,20102,rural,20,mujer,175
2024,20102,rural,21,hombre,166
2024,20102,rural,21,mujer,177
2024,20102,rural,22,hombre,166
2024,20102,rural,22,mujer,167
2024,20102,rural,23,hombre,205
2024,20102,rural,23,mujer,229
2024,20102,rural,24,hombre,194
2024,20102,rural,24,mujer,205
2024,20102,rural,25,hombre,158
2024,20102,rural,25,mujer,188
2024,20102,rural,26,hombre,173
2024,20102,rural,26,mujer,198
2024,20102,rural,27,hombre,169
2024,20102,rural,27,mujer,166
2024,20102,rural,28,hombre,147
2024,20102,rural,28,mujer,167
2024,20103,rural,16,hombre,145
2024,20103,rural,16,mujer,178
2024,20103,rural,17,hombre,127
2024,20103,rural,17,mujer,142
2024,20103,rural,18,hombre,134
2024,20103,rural,18,mujer,120
2024,20103,rural,19,hombre,140
2024,20103,rural,19,mujer,119
2024,20103,rural,20,hombre,119
2024,20103,rural,20,mujer,150
2024,20103,rural,21,hombre,158
2024,20103,rural,21,mujer,163
2024,20103,rural,22,hombre,142
2024,20103,rural,22,mujer,157
2024,20103,rural,23,hombre,154
2024,20103,rural,23,mujer,155
2024,20103,rural,24,hombre,193
2024,20103,rural,24,mujer,195
2024,20103,rural,25,hombre,155
2024,20103,rural,25,mujer,160
2024,20103,rural,26,hombre,150
2024,20103,rural,26,mujer,148
2024,20103,rural,27,hombre,141
2024,20103,rural,27,mujer,129
2024,20103,rural,28,hombre,164
2024,20103,rural,28,mujer,136
2024,20104,rural,16,hombre,43
2024,20104,rural,16,mujer,41
2024,20104,rural,17,hombre,39
2024,20104,rural,17,mujer,36
2024,20104,rural,18,hombre,34
2024,20104,rural,18,mujer,40
2024,20104,rural,19,hombre,47
2024,20104,rural,19,mujer,40
2024,20104,rural,20,hombre,44
2024,20104,rural,20,mujer,47
2024,20104,rural,21,hombre,41
2024,20104,rural,21,mujer,39
2024,20104,rural,22,hombre,57
2024,20104,rural,22,mujer,49
2024,20104,rural,23,hombre,39
2024,20104,rural,23,mujer,54
2024,20104,rural,24,hombre,44
2024,20104,rural,24,mujer,54
2024,20104,rural,25,hombre,42
2024,20104,rural,25,mujer,52
2024,20104,rural,26,hombre,50
2024,20104,rural,26,mujer,48
2024,20104,rural,27,hombre,50
2024,20104,rural,27,mujer,60
2024,20104,rural,28,hombre,35
2024,20104,rural,28,mujer,41
2024,20104,urbana,16,hombre,405
2024,20104,urbana,16,mujer,344
2024,20104,urbana,17,hombre,329
2024,20104,urbana,17,mujer,324
2024,20104,urbana,18,hombre,263
2024,20104,urbana,18,mujer,324
2024,20104,urbana,19,hombre,306
2024,20104,urbana,19,mujer,332
2024,20104,urbana,20,hombre,358
2024,20104,urbana,20,mujer,346
2024,20104,urbana,21,hombre,348
2024,20104,urbana,21,mujer,339
2024,20104,urbana,22,hombre,322
2024,20104,urbana,22,mujer,353
2024,20104,urbana,23,hombre,387
2024,20104,urbana,23,mujer,411
2024,20104,urbana,24,hombre,407
2024,20104,urbana,24,mujer,393
2024,20104,urbana,25,hombre,403
2024,20104,urbana,25,mujer,352
2024,20104,urbana,26,hombre,359
2024,20104,urbana,26,mujer,359
2024,20104,urbana,27,hombre,314
2024,20104,urbana,27,mujer,376
2024,20104,urbana,28,hombre,325
2024,20104,urbana,28,mujer,356
2024,20105,rural,16,hombre,9
2024,20105,rural,16,mujer,7
2024,20105,rural,17,hombre,4
2024,20105,rural,17,mujer,5
2024,20105,rural,18,hombre,4
2024,20105,rural,18,mujer,4
2024,20105,rural,19,hombre,3
2024,20105,rural,19,mujer,9
2024,20105,rural,20,hombre,11
2024,20105,rural,20,mujer,6
2024,20105,rural,21,hombre,7
2024,20105,rural,21,mujer,3
2024,20105,rural,22,hombre,6
2024,20105,rural,22,mujer,8
2024,20105,rural,23,hombre,8
2024,20105,rural,23,mujer,4
2024,20105,rural,24,hombre,6
2024,20105,rural,24,mujer,5
2024,20105,rural,25,hombre,8
2024,20105,rural,25,mujer,5
2024,20105,rural,26,hombre,7
2024,20105,rural,26,mujer,6
2024,20105,rural,27,hombre,5
2024,20105,rural,27,mujer,2
2024,20105,rural,28,hombre,8
2024,20105,rural,28,mujer,3
2024,20105,urbana,16,hombre,8885
2024,20105,urbana,16,mujer,8913
2024,20105,urbana,17,hombre,8411
2024,20105,urbana,17,mujer,8615
2024,20105,urbana,18,hombre,7347
2024,20105,urbana,18,mujer,8600
2024,20105,urbana,19,hombre,7944
2024,20105,urbana,19,mujer,8563
2024,20105,urbana,20,hombre,8449
2024,20105,urbana,20,mujer,8991
2024,20105,urbana,21,hombre,8662
2024,20105,urbana,21,mujer,8908
2024,20105,urbana,22,hombre,8572
2024,20105,urbana,22,mujer,8988
2024,20105,urbana,23,hombre,9391
2024,20105,urbana,23,mujer,9599
2024,20105,urbana,24,hombre,9468
2024,20105,urbana,24,mujer,9773
2024,20105,urbana,25,hombre,9010
2024,20105,urbana,25,mujer,9473
2024,20105,urbana,26,hombre,8727
2024,20105,urbana,26,mujer,9125
2024,20105,urbana,27,hombre,8350
2024,20105,urbana,27,mujer,8864
2024,20105,urbana,28,hombre,8245
2024,20105,urbana,28,mujer,8807
2024,20201,rural,16,hombre,288
2024,20201,rural,16,mujer,294
2024,20201,rural,17,hombre,279
2024,20201,rural,17,mujer,291
2024,20201,rural,18,hombre,240
2024,20201,rural,18,mujer,271
2024,20201,rural,19,hombre,215
2024,20201,rural,19,mujer,215
2024,20201,rural,20,hombre,242
2024,20201,rural,20,mujer,261
2024,20201,rural,21,hombre,284
2024,20201,rural,21,mujer,290
2024,20201,rural,22,hombre,223
2024,20201,rural,22,mujer,293
2024,20201,rural,23,hombre,261
2024,20201,rural,23,mujer,281
2024,20201,rural,24,hombre,289
2024,20201,rural,24,mujer,267
2024,20201,rural,25,hombre,298
2024,20201,rural,25,mujer,264
2024,20201,rural,26,hombre,272
2024,20201,rural,26,mujer,273
2024,20201,rural,27,hombre,255
2024,20201,rural,27,mujer,242
2024,20201,rural,28,hombre,245
2024,20201,rural,28,mujer,256
2024,20201,urbana,16,hombre,80
2024,20201,urbana,16,mujer,98
2024,20201,urbana,17,hombre,108
2024,20201,urbana,17,mujer,88
2024,20201,urbana,18,hombre,137
2024,20201,urbana,18,mujer,86
2024,20201,urbana,19,hombre,129
2024,20201,urbana,19,mujer,77
2024,20201,urbana,20,hombre,96
2024,20201,urbana,20,mujer,78
2024,20201,urbana,21,hombre,93
2024,20201,urbana,21,mujer,81
2024,20201,urbana,22,hombre,91
2024,20201,urbana,22,mujer,87
2024,20201,urbana,23,hombre,62
2024,20201,urbana,23,mujer,102
2024,20201,urbana,24,hombre,69
2024,20201,urbana,24,mujer,83
2024,20201,urbana,25,hombre,97
2024,20201,urbana,25,mujer,86
2024,20201,urbana,26,hombre,80
2024,20201,urbana,26,mujer,92
2024,20201,urbana,27,hombre,78
2024,20201,urbana,27,mujer,103
2024,20201,urbana,28,hombre,77
2024,20201,urbana,28,mujer,92
2024,20202,rural,16,hombre,119
2024,20202,rural,16,mujer,115
2024,20202,rural,17,hombre,116
2024,20202,rural,17,mujer,112
2024,20202,rural,18,hombre,101
2024,20202,rural,18,mujer,105
2024,20202,rural,19,hombre,97
2024,20202,rural,19,mujer,99
2024,20202,rural,20,hombre,96
2024,20202,rural,20,mujer,88
2024,20202,rural,21,hombre,96
2024,20202,rural,21,mujer,93
2024,20202,rural,22,hombre,90
2024,20202,rural,22,mujer,100
2024,20202,rural,23,hombre,114
2024,20202,rural,23,mujer,107
2024,20202,rural,24,hombre,113
2024,20202,rural,24,mujer,124
2024,20202,rural,25,hombre,114
2024,20202,rural,25,mujer,123
2024,20202,rural,26,hombre,113
2024,20202,rural,26,mujer,121
2024,20202,rural,27,hombre,95
2024,20202,rural,27,mujer,105
2024,20202,rural,28,hombre,111
2024,20202,rural,28,mujer,98
2024,20203,rural,16,hombre,56
2024,20203,rural,16,mujer,63
2024,20203,rural,17,hombre,39
2024,20203,rural,17,mujer,45
2024,20203,rural,18,hombre,39
2024,20203,rural,18,mujer,58
2024,20203,rural,19,hombre,33
2024,20203,rural,19,mujer,47
2024,20203,rural,20,hombre,41
2024,20203,rural,20,mujer,45
2024,20203,rural,21,hombre,42
2024,20203,rural,21,mujer,48
2024,20203,rural,22,hombre,52
2024,20203,rural,22,mujer,52
2024,20203,rural,23,hombre,50
2024,20203,rural,23,mujer,47
2024,20203,rural,24,hombre,44
2024,20203,rural,24,mujer,52
2024,20203,rural,25,hombre,43
2024,20203,rural,25,mujer,52
2024,20203,rural,26,hombre,47
2024,20203,rural,26,mujer,53
2024,20203,rural,27,hombre,57
2024,20203,rural,27,mujer,46
2024,20203,rural,28,hombre,39
2024,20203,rural,28,mujer,55
2024,20204,rural,16,hombre,61
2024,20204,rural,16,mujer,61
2024,20204,rural,17,hombre,54
2024,20204,rural,17,mujer,55
2024,20204,rural,18,hombre,34
2024,20204,rural,18,mujer,54
2024,20204,rural,19,hombre,54
2024,20204,rural,19,mujer,61
2024,20204,rural,20,hombre,54
