gestion,codigo_departamento,area,edad,sexo,estadistico,observaciones,poblacion_estimada,valor,cv
2025,4,urbana,17,mujer,mediana,10,2194.7204421666747,15.0,0.21078091758581338
2025,4,urbana,18,hombre,media,15,3593.997860723522,22.454780084871977,0.21580995693645577
2025,4,urbana,18,hombre,mediana,15,3593.997860723522,18.0,0.3660283660110002
2025,4,urbana,18,mujer,media,15,2454.8586358150583,17.05930224426554,0.12211422214367482
2025,4,urbana,18,mujer,mediana,15,2454.8586358150583,16.0,0.28715846024738695
2025,4,urbana,19,hombre,media,11,2693.3598308960327,22.4415531159918,0.10001242487222675
2025,4,urbana,19,hombre,mediana,11,2693.3598308960327,25.0,0.14129546558730788
2025,4,urbana,19,mujer,media,12,2315.692461661306,26.068660039287426,0.15370659443157692
2025,4,urbana,19,mujer,mediana,12,2315.692461661306,27.0,0.16637633931105314
2025,4,urbana,20,hombre,media,13,2807.8227374696576,22.27990625581212,0.2617978816668283
2025,4,urbana,20,hombre,mediana,13,2807.8227374696576,12.0,0.7654336396530755
2025,4,urbana,20,mujer,media,14,1981.4088165459514,15.462067692646102,0.14944934222291745
2025,4,urbana,20,mujer,mediana,14,1981.4088165459514,12.0,0.16043714900979794
2025,4,urbana,21,hombre,media,14,3263.605953114247,28.596311192611367,0.08036749203538904
2025,4,urbana,21,hombre,mediana,14,3263.605953114247,25.0,0.20786200180922243
2025,4,urbana,21,mujer,media,13,2583.1052248147175,23.354529624509954,0.11632177300800375
2025,4,urbana,21,mujer,mediana,13,2583.1052248147175,20.0,0.15589872994776927
2025,4,urbana,22,hombre,media,10,1891.9265825815608,31.9935988601807,0.14324793803286165
2025,4,urbana,22,hombre,mediana,10,1891.9265825815608,40.0,0.23148717226466559
2025,4,urbana,22,mujer,media,19,2915.7532460105845,23.430032334706866,0.11450104303747542
2025,4,urbana,22,mujer,mediana,19,2915.7532460105845,24.0,0.22684951858423277
2025,4,urbana,23,hombre,media,16,3594.571730186775,27.11737746062982,0.15726914515730944
2025,4,urbana,23,hombre,mediana,16,3594.571730186775,28.0,0.24178793801170242
2025,4,urbana,23,mujer,media,13,2754.6059227380506,22.133562219652784,0.1254622402927674
2025,4,urbana,23,mujer,mediana,13,2754.6059227380506,24.0,0.19411749767708728
2025,4,urbana,24,hombre,media,18,3530.92502512123,38.10505548982588,0.06973084950523505
2025,4,urbana,24,hombre,mediana,18,3530.92502512123,40.0,0.0997109598041429
2025,4,urbana,24,mujer,media,12,2532.2473889718167,32.58289222230516,0.1449960958598585
2025,4,urbana,24,mujer,mediana,12,2532.2473889718167,32.0,0.3199932035456559
2025,4,urbana,25,hombre,media,10,1734.9339903608504,31.922284042597095,0.12877930136757476
2025,4,urbana,25,hombre,mediana,10,1734.9339903608504,30.0,0.2563298027771598
2025,4,urbana,25,mujer,media,13,2139.7961623333376,21.558841424144124,0.1991500195533072
2025,4,urbana,25,mujer,mediana,13,2139.7961623333376,18.0,0.4931576241303921
2025,4,urbana,26,hombre,media,11,2148.728780338825,35.85577591845688,0.11346806995005376
2025,4,urbana,26,hombre,mediana,11,2148.728780338825,32.0,0.315737252949909
2025,4,urbana,26,mujer,media,12,2882.7609848374414,36.2266926250988,0.07124818939112502
2025,4,urbana,26,mujer,mediana,12,2882.7609848374414,40.0,0.05945964085629877
2025,4,urbana,27,hombre,media,17,4510.20276171316,39.90729295893862,0.12485836040411477
2025,4,urbana,27,hombre,mediana,17,4510.20276171316,48.0,0.07571426810985997
2025,4,urbana,27,mujer,media,15,2391.720397663983,34.7619791464273,0.11941301937531319
2025,4,urbana,27,mujer,mediana,15,2391.720397663983,36.0,0.1916284856780178
2025,4,urbana,28,hombre,media,17,2794.5813562906387,40.01921667215331,0.07277671668373434
2025,4,urbana,28,hombre,mediana,17,2794.5813562906387,44.0,0.04607834265988886
2025,4,urbana,28,mujer,media,10,1904.2393662002044,26.695127761030502,0.06331836856165264
2025,4,urbana,28,mujer,mediana,10,1904.2393662002044,30.0,0.04633088122540161
2025,5,rural,16,hombre,media,3,2015.5157821654702,13.007593119150428,0.28293949633093723
2025,5,rural,16,hombre,mediana,3,2015.5157821654702,16.0,0.40259101432844896
2025,5,rural,16,mujer,media,5,3486.57764918239,14.506551186908226,0.21392764229508932
2025,5,rural,16,mujer,mediana,5,3486.57764918239,12.0,0.07072433871651324
2025,5,rural,17,hombre,media,1,815.4880571562537,48.00000000000001,1.480297366166875e-16
2025,5,rural,17,hombre,mediana,1,815.4880571562537,48.0,0.0
2025,5,rural,17,mujer,media,5,3993.710966153644,15.312079083078043,0.4354647934076665
2025,5,rural,17,mujer,mediana,5,3993.710966153644,8.0,0.05834699994922622
2025,5,rural,18,hombre,media,2,832.3311430435492,20.257714291068503,0.34882372925012184
2025,5,rural,18,hombre,mediana,2,832.3311430435492,30.0,0.0
2025,5,rural,18,mujer,media,5,4312.09690468545,30.49969979172311,0.06822537961104247
2025,5,rural,18,mujer,mediana,5,4312.09690468545,30.0,0.15873409761168697
2025,5,rural,19,hombre,media,2,550.2027357361897,32.960893854748605,0.13677377793783901
2025,5,rural,19,hombre,mediana,2,550.2027357361897,28.0,0.3220132840515763
2025,5,rural,19,mujer,media,6,2912.6132156284016,31.912604679529842,0.08031331716273454
2025,5,rural,19,mujer,mediana,6,2912.6132156284016,30.0,0.14368599532842583
2025,5,rural,20,hombre,media,1,815.4880571562537,27.0,0.0
2025,5,rural,20,hombre,mediana,1,815.4880571562537,27.0,0.0
2025,5,rural,20,mujer,media,1,966.0603098201792,20.0,0.0
2025,5,rural,20,mujer,mediana,1,966.0603098201792,20.0,0.0
2025,5,rural,21,hombre,media,1,426.89075304495975,36.0,0.0
2025,5,rural,21,hombre,mediana,1,426.89075304495975,36.0,0.0
2025,5,rural,22,hombre,media,2,1220.9284471548433,38.33962264150943,0.044811757985831806
2025,5,rural,22,hombre,mediana,2,1220.9284471548433,40.0,0.0
2025,5,rural,23,hombre,media,1,227.45811421496109,40.0,0.0
2025,5,rural,23,hombre,mediana,1,227.45811421496109,40.0,0.0
2025,5,rural,23,mujer,media,1,543.6587047708358,25.0,0.0
2025,5,rural,23,mujer,mediana,1,543.6587047708358,25.0,0.0
2025,5,rural,24,hombre,media,2,1392.951062865139,38.32241995206728,0.09412231215405091
2025,5,rural,24,hombre,mediana,2,1392.951062865139,42.0,0.0
2025,5,rural,24,mujer,media,3,1715.6956843863675,25.922239372576183,0.39424369744120735
2025,5,rural,24,mujer,mediana,3,1715.6956843863675,20.0,0.0
2025,5,rural,25,hombre,media,2,798.8677615723739,50.68739467480151,0.13884430740129333
2025,5,rural,25,hombre,mediana,2,798.8677615723739,60.0,0.0
2025,5,rural,25,mujer,media,2,1187.6989113176219,39.2535529017146,0.053655455565518456
2025,5,rural,25,mujer,mediana,2,1187.6989113176219,42.0,0.0
2025,5,rural,26,hombre,media,2,1087.3174095416716,36.0,0.0
2025,5,rural,26,hombre,mediana,2,1087.3174095416716,24.0,0.0
2025,5,rural,26,mujer,media,5,2164.752251707325,29.21451482485043,0.24319559197318624
2025,5,rural,26,mujer,mediana,5,2164.752251707325,24.0,0.10689669070981873
2025,5,rural,27,hombre,media,5,3951.824280797605,39.72828163173908,0.13566568023774214
2025,5,rural,27,hombre,mediana,5,3951.824280797605,48.0,0.11388586177155562
2025,5,rural,28,hombre,media,2,770.6626756652986,44.43141484880069,0.06291777277077265
2025,5,rural,28,hombre,mediana,2,770.6626756652986,48.0,0.0
2025,5,rural,28,mujer,media,3,1026.9108867893567,37.99999999999999,0.1726655114098663
2025,5,rural,28,mujer,mediana,3,1026.9108867893567,30.0,0.0
2025,5,urbana,16,hombre,media,12,1563.4111104165615,20.306457277948866,0.32982481926180623
2025,5,urbana,16,hombre,mediana,12,1563.4111104165615,16.0,0.2389019405124224
2025,5,urbana,16,mujer,media,14,1559.276109880379,10.377148036025673,0.1470053494764809
2025,5,urbana,16,mujer,mediana,14,1559.276109880379,9.0,0.18763190293580836
2025,5,urbana,17,hombre,media,17,3247.610320213206,19.4750375952782,0.13247573520538775
2025,5,urbana,17,hombre,mediana,17,3247.610320213206,18.0,0.12136760526627637
2025,5,urbana,17,mujer,media,13,1918.6087372949983,12.496955598257271,0.1957166891667755
2025,5,urbana,17,mujer,mediana,13,1918.6087372949983,12.0,0.22719037719068955
2025,5,urbana,18,hombre,media,14,1849.1829575842578,21.95269661763337,0.2393304484565446
2025,5,urbana,18,hombre,mediana,14,1849.1829575842578,18.0,0.4062793322632099
2025,5,urbana,18,mujer,media,18,2136.6480348152895,25.410674434117812,0.16966632769315548
2025,5,urbana,18,mujer,mediana,18,2136.6480348152895,20.0,0.4751262161734016
2025,5,urbana,19,hombre,media,17,2143.1801335221026,26.25887722257353,0.1547130302053138
2025,5,urbana,19,hombre,mediana,17,2143.1801335221026,28.0,0.20572243322235265
2025,5,urbana,19,mujer,media,11,1899.5336473174116,19.19824939088333,0.13091531541743368
2025,5,urbana,19,mujer,mediana,11,1899.5336473174116,16.0,0.3452409988107731
2025,5,urbana,20,hombre,media,15,2253.6590736680264,29.83559156119557,0.16468446690123867
2025,5,urbana,20,hombre,mediana,15,2253.6590736680264,20.0,0.4873180049748528
2025,5,urbana,20,mujer,media,15,1640.1215169397597,20.359377899892227,0.15885764482129264
2025,5,urbana,20,mujer,mediana,15,1640.1215169397597,16.0,0.13649130787601768
2025,5,urbana,21,hombre,media,16,2016.9305520129594,24.058175394507398,0.17256121998539806
2025,5,urbana,21,hombre,mediana,16,2016.9305520129594,20.0,0.40481834539725536
2025,5,urbana,21,mujer,media,21,2395.6064603081513,25.505593570158126,0.15361600545381532
2025,5,urbana,21,mujer,mediana,21,2395.6064603081513,20.0,0.22042376389009072
2025,5,urbana,22,hombre,media,32,4735.0216695666795,30.59815465598117,0.09387338540598858
2025,5,urbana,22,hombre,mediana,32,4735.0216695666795,30.0,0.1353587575608438
2025,5,urbana,22,mujer,media,18,2198.825388955287,29.44368183538646,0.14416872950614032
2025,5,urbana,22,mujer,mediana,18,2198.825388955287,30.0,0.21289979594396893
2025,5,urbana,23,hombre,media,23,3267.297887226974,30.584658550912515,0.10026386418128302
2025,5,urbana,23,hombre,mediana,23,3267.297887226974,25.0,0.23279329497112322
2025,5,urbana,23,mujer,media,22,3106.94256305434,24.901793598989784,0.11348468744281019
2025,5,urbana,23,mujer,mediana,22,3106.94256305434,24.0,0.1855496991932226
2025,5,urbana,24,hombre,media,17,2250.1387397895596,32.59713365494714,0.11175278474473825
2025,5,urbana,24,hombre,mediana,17,2250.1387397895596,25.0,0.29827985712892263
2025,5,urbana,24,mujer,media,22,2788.184084981058,32.38225980421156,0.11360072835197113
2025,5,urbana,24,mujer,mediana,22,2788.184084981058,36.0,0.20328846659042718
2025,5,urbana,25,hombre,media,25,3847.9559831174292,35.94323498663276,0.09657484072582267
2025,5,urbana,25,hombre,mediana,25,3847.9559831174292,40.0,0.17046365434275174
2025,5,urbana,25,mujer,media,22,2880.847275268306,28.662062746296595,0.12154454526834835
2025,5,urbana,25,mujer,mediana,22,2880.847275268306,30.0,0.16371000056380527
2025,5,urbana,26,hombre,media,24,3758.3039504082644,42.095427945932684,0.08742634598371288
2025,5,urbana,26,hombre,mediana,24,3758.3039504082644,42.0,0.11136242427439999
2025,5,urbana,26,mujer,media,20,2299.4026735029774,33.63307999422068,0.15302743168146765
2025,5,urbana,26,mujer,mediana,20,2299.4026735029774,24.0,0.285346397565498
2025,5,urbana,27,hombre,media,23,3043.122582844486,40.6459703343304,0.09010108703607839
2025,5,urbana,27,hombre,mediana,23,3043.122582844486,44.0,0.10931394825963862
2025,5,urbana,27,mujer,media,25,3190.8645840937597,31.631851161869168,0.11255551944607474
2025,5,urbana,27,mujer,mediana,25,3190.8645840937597,30.0,0.17792632718668924
2025,5,urbana,28,hombre,media,24,3610.6168858965493,38.45886274653631,0.07069573311673581
2025,5,urbana,28,hombre,mediana,24,3610.6168858965493,40.0,0.10695978703000071
2025,5,urbana,28,mujer,media,27,3622.0935390405084,33.12626929512813,0.1215684817384875
2025,5,urbana,28,mujer,mediana,27,3622.0935390405084,33.0,0.13471275572508007
2025,6,rural,16,hombre,media,4,1765.3705726963562,36.01970401863913,0.17578454411776065
2025,6,rural,16,hombre,mediana,4,1765.3705726963562,24.0,0.534434108243886
2025,6,rural,16,mujer,media,3,942.5390339606978,16.29251914143704,0.1834179037643176
2025,6,rural,16,mujer,mediana,3,942.5390339606978,16.0,0.0
2025,6,rural,17,hombre,media,1,530.3395012626448,6.0,0.0
2025,6,rural,17,hombre,mediana,1,530.3395012626448,6.0,0.0
2025,6,rural,17,mujer,media,3,990.0506528693504,9.91051076403546,0.17857089131474602
2025,6,rural,17,mujer,mediana,3,990.0506528693504,12.0,0.0
2025,6,rural,18,hombre,media,4,2315.7208022128148,46.90368245149615,0.24507345337571262
2025,6,rural,18,hombre,mediana,4,2315.7208022128148,48.0,0.313648229032949
2025,6,rural,18,mujer,media,5,1801.3224770151437,18.27035234151962,0.27311555322372083
2025,6,rural,18,mujer,mediana,5,1801.3224770151437,20.0,0.39710105503992044
2025,6,rural,19,mujer,media,4,2072.2434022117577,52.68344291540669,0.12158040999188229
2025,6,rural,19,mujer,mediana,4,2072.2434022117577,48.0,0.1553507384285519
2025,6,rural,20,hombre,media,4,1472.4346635833888,41.684588513907165,0.32101560624389225
2025,6,rural,20,hombre,mediana,4,1472.4346635833888,60.0,0.2459896375434018
2025,6,rural,20,mujer,media,1,266.73418438544593,49.0,0.0
2025,6,rural,20,mujer,mediana,1,266.73418438544593,49.0,0.0
2025,6,rural,21,hombre,media,1,207.38791149718807,24.0,0.0
2025,6,rural,21,hombre,mediana,1,207.38791149718807,24.0,0.0
2025,6,rural,21,mujer,media,5,2335.7224616743742,47.89323253119607,0.0344381530332099
2025,6,rural,21,mujer,mediana,5,2335.7224616743742,42.0,0.06466898092816613
2025,6,rural,23,hombre,media,3,1862.9794418861738,34.54164096236891,0.18962763927245332
2025,6,rural,23,hombre,mediana,3,1862.9794418861738,40.0,0.1869082871625354
2025,6,rural,23,mujer,media,2,497.943072648856,46.61219910218657,0.18198393642959226
2025,6,rural,23,mujer,mediana,2,497.943072648856,56.0,0.0
2025,6,rural,24,hombre,media,3,1370.6917926018316,55.89364955278794,0.15213112587375535
2025,6,rural,24,hombre,mediana,3,1370.6917926018316,40.0,0.5932332046492244
2025,6,rural,24,mujer,media,2,851.6103973011882,40.82925573520531,0.31366384076229875
2025,6,rural,24,mujer,mediana,2,851.6103973011882,18.0,1.4229623521522892
2025,6,rural,25,hombre,media,2,823.0819284398942,40.069930069930074,0.22281186698280508
2025,6,rural,25,hombre,mediana,2,823.0819284398942,30.0,0.5952037285834374
2025,6,rural,25,mujer,media,3,1083.441225110019,23.719388773491005,0.1954540941677833
2025,6,rural,25,mujer,mediana,3,1083.441225110019,20.0,0.4684804853772927
2025,6,rural,26,hombre,media,2,597.1203026612898,41.772612246093935,0.1553407679898892
2025,6,rural,26,hombre,mediana,2,597.1203026612898,35.0,0.3707994095572618
2025,6,rural,27,mujer,media,3,644.6313987977289,24.034853505969565,0.020249315343373316
2025,6,rural,27,mujer,mediana,3,644.6313987977289,25.0,0.2206324953029521
2025,6,rural,28,mujer,media,3,1516.0523324672931,26.0068772545911,0.08250350386320611
2025,6,rural,28,mujer,mediana,3,1516.0523324672931,28.0,0.10787746619745685
2025,6,urbana,16,hombre,media,8,1459.6565220489758,21.851439654528118,0.21842193478895508
2025,6,urbana,16,hombre,mediana,8,1459.6565220489758,30.0,0.13840876936737354
2025,6,urbana,16,mujer,media,7,1033.1900682111768,25.976852330711438,0.3056685817041232
2025,6,urbana,16,mujer,mediana,7,1033.1900682111768,20.0,0.3989829351243706
2025,6,urbana,17,hombre,media,5,1250.613314416216,30.50349723641325,0.30500053783692366
2025,6,urbana,17,hombre,mediana,5,1250.613314416216,40.0,0.524802601924555
2025,6,urbana,17,mujer,media,8,1806.019157971958,21.26580052656948,0.12605222298312183
2025,6,urbana,17,mujer,mediana,8,1806.019157971958,18.0,0.4603555950884449
2025,6,urbana,18,hombre,media,6,1879.1871795218774,20.676355448321715,0.15109720842246527
2025,6,urbana,18,hombre,mediana,6,1879.1871795218774,20.0,0.0
2025,6,urbana,18,mujer,media,14,3614.5567668100794,20.953893623892505,0.11765344714652987
2025,6,urbana,18,mujer,mediana,14,3614.5567668100794,20.0,0.17522014056629434
2025,6,urbana,19,hombre,media,7,1244.1046929672618,25.316302436580276,0.18027646274981485
2025,6,urbana,19,hombre,mediana,7,1244.1046929672618,24.0,0.3824068327903347
2025,6,urbana,19,mujer,media,8,1599.2109273064034,25.378597993774935,0.210057850024216
2025,6,urbana,19,mujer,mediana,8,1599.2109273064034,30.0,0.37285606168388485
2025,6,urbana,20,hombre,media,9,2421.005203285601,29.199790660358808,0.21040248227910874
2025,6,urbana,20,hombre,mediana,9,2421.005203285601,18.0,0.6227607317192962
2025,6,urbana,20,mujer,media,7,1210.2204636840122,29.59779489612921,0.13824457079700966
2025,6,urbana,20,mujer,mediana,7,1210.2204636840122,32.0,0.06990305251512569
2025,6,urbana,21,hombre,media,15,3363.971720845772,29.19374833106846,0.18406441795251538
2025,6,urbana,21,hombre,mediana,15,3363.971720845772,24.0,0.49369435798304906
2025,6,urbana,21,mujer,media,5,864.6268759483285,31.296976816601834,0.16660078165420472
2025,6,urbana,21,mujer,mediana,5,864.6268759483285,30.0,0.2071050543468364
2025,6,urbana,22,hombre,media,13,3263.6487708302084,31.48937008463902,0.16892236642682698
2025,6,urbana,22,hombre,mediana,13,3263.6487708302084,30.0,0.43072162576660783
2025,6,urbana,22,mujer,media,10,2411.745695404567,31.625866930424003,0.15257946903692549
2025,6,urbana,22,mujer,mediana,10,2411.745695404567,24.0,0.4824235795995173
2025,6,urbana,23,hombre,media,2,188.27370678978252,48.0,0.0
2025,6,urbana,23,hombre,mediana,2,188.27370678978252,48.0,0.0
2025,6,urbana,23,mujer,media,6,1237.6139997907414,42.830124481470364,0.21888537216667547
2025,6,urbana,23,mujer,mediana,6,1237.6139997907414,42.0,0.4380301103751978
2025,6,urbana,24,hombre,media,21,4068.344580266145,41.831943396057355,0.06152761365770232
2025,6,urbana,24,hombre,mediana,21,4068.344580266145,42.0,0.07012786676477735
2025,6,urbana,24,mujer,media,9,1886.7506021303834,26.591226502937864,0.2363581024449938
2025,6,urbana,24,mujer,mediana,9,1886.7506021303834,18.0,0.6377560779803537
2025,6,urbana,25,hombre,media,8,1783.8822640964531,41.4717529862751,0.1239443320354238
2025,6,urbana,25,hombre,mediana,8,1783.8822640964531,48.0,0.19291215060757197
2025,6,urbana,25,mujer,media,12,3741.385206498664,42.58068870012753,0.07214971862646917
2025,6,urbana,25,mujer,mediana,12,3741.385206498664,42.0,0.07970906759281562
2025,6,urbana,26,hombre,media,14,2855.275157769951,36.96482844976142,0.12217498356230332
2025,6,urbana,26,hombre,mediana,14,2855.275157769951,40.0,0.13410250689317105
2025,6,urbana,26,mujer,media,8,1740.287257436465,40.69503265531246,0.11868338819730674
2025,6,urbana,26,mujer,mediana,8,1740.287257436465,36.0,0.10480328935658945
2025,6,urbana,27,hombre,media,6,1570.670075529986,41.247533853536595,0.10021412639943686
2025,6,urbana,27,hombre,mediana,6,1570.670075529986,44.0,0.08521691267323896
2025,6,urbana,27,mujer,media,12,3353.6185508016347,36.10598703702784,0.10889044163947723
2025,6,urbana,27,mujer,mediana,12,3353.6185508016347,30.0,0.09927563708047195
2025,6,urbana,28,hombre,media,12,2994.270568185938,40.55059948409929,0.1487206530763019
2025,6,urbana,28,hombre,mediana,12,2994.270568185938,48.0,0.2520630731212354
2025,6,urbana,28,mujer,media,12,2285.504944342855,35.77404479750991,0.13430792358721064
2025,6,urbana,28,mujer,mediana,12,2285.504944342855,40.0,0.23548584416976123
2025,7,rural,16,hombre,media,16,4956.664266664687,29.359425154724146,0.2064327477245404
2025,7,rural,16,hombre,mediana,16,4956.664266664687,28.0,0.4507302766071251
2025,7,rural,16,mujer,media,14,4837.397120298634,15.540600486294464,0.21327736696238273
2025,7,rural,16,mujer,mediana,14,4837.397120298634,12.0,0.31599383772430106
2025,7,rural,17,hombre,media,13,3518.7529029921925,36.173843889921876,0.20140211362762878
2025,7,rural,17,hombre,mediana,13,3518.7529029921925,24.0,0.5433780573953663
2025,7,rural,17,mujer,media,8,2260.910210269156,21.861059217188018,0.2725911828014147
2025,7,rural,17,mujer,mediana,8,2260.910210269156,18.0,0.4984529138913636
2025,7,rural,18,hombre,media,6,1941.640669678982,44.17618642825025,0.1929797223355877
2025,7,rural,18,hombre,mediana,6,1941.640669678982,48.0,0.0508747112662243
2025,7,rural,18,mujer,media,6,1733.5430151185992,51.60407905550385,0.20200867068982328
2025,7,rural,18,mujer,mediana,6,1733.5430151185992,60.0,0.38291067365791837
2025,7,rural,19,hombre,media,9,2601.230559926547,41.21298184179986,0.14513964892882902
2025,7,rural,19,hombre,mediana,9,2601.230559926547,44.0,0.23560114745660232
2025,7,rural,19,mujer,media,7,2012.030573829681,24.537483454821547,0.4007175614694175
2025,7,rural,19,mujer,mediana,7,2012.030573829681,12.0,0.8388310152436856
2025,7,rural,20,hombre,media,9,3039.9181650081346,36.4093267431001,0.1516889511533604
2025,7,rural,20,hombre,mediana,9,3039.9181650081346,40.0,0.09514832594956948
2025,7,rural,20,mujer,media,2,884.483991298937,41.6950495049505,0.16156438863385894
2025,7,rural,20,mujer,mediana,2,884.483991298937,35.0,0.3849391532757606
2025,7,rural,21,hombre,media,14,4156.748413783215,45.63356930981469,0.09954354650469598
2025,7,rural,21,hombre,mediana,14,4156.748413783215,48.0,0.19230777960738668
2025,7,rural,21,mujer,media,7,2021.7179890317357,16.352369360382657,0.14040760671308614
2025,7,rural,21,mujer,mediana,7,2021.7179890317357,14.0,0.37078886856399823
2025,7,rural,22,hombre,media,11,2954.6299347786453,47.3892422196637,0.1251711451675617
2025,7,rural,22,hombre,mediana,11,2954.6299347786453,48.0,0.08274310702328269
2025,7,rural,22,mujer,media,10,3084.3399071016015,30.153037791399242,0.1510985264552432
2025,7,rural,22,mujer,mediana,10,3084.3399071016015,30.0,0.1298584987045493
2025,7,rural,23,hombre,media,5,1196.4442322899945,51.601859147767186,0.051585816685880144
2025,7,rural,23,hombre,mediana,5,1196.4442322899945,50.0,0.06076749221568076
2025,7,rural,23,mujer,media,8,2890.983859896037,21.698087814310995,0.19297882565426533
2025,7,rural,23,mujer,mediana,8,2890.983859896037,27.0,0.2766699079859872
2025,7,rural,24,hombre,media,12,3284.8545052919117,38.28764992088394,0.13481986737429932
2025,7,rural,24,hombre,mediana,12,3284.8545052919117,40.0,0.10892247390716389
2025,7,rural,24,mujer,media,8,2210.874477847168,27.119574328601075,0.28547117358473717
2025,7,rural,24,mujer,mediana,8,2210.874477847168,21.0,0.6960959197547776
2025,7,rural,25,hombre,media,13,3442.2657408975347,39.518534185229115,0.15811536301185625
2025,7,rural,25,hombre,mediana,13,3442.2657408975347,36.0,0.23101518318604455
2025,7,rural,25,mujer,media,12,4092.0090744137397,28.7346307947665,0.24957111721686887
2025,7,rural,25,mujer,mediana,12,4092.0090744137397,28.0,0.510284535656349
2025,7,rural,26,hombre,media,14,5031.93040939883,43.7460125362127,0.06201185298323308
2025,7,rural,26,hombre,mediana,14,5031.93040939883,44.0,0.04899460322322082
2025,7,rural,26,mujer,media,9,2240.3399550954446,32.499442355513985,0.18642384072721796
2025,7,rural,26,mujer,mediana,9,2240.3399550954446,30.0,0.21856436886334896
2025,7,rural,27,hombre,media,4,929.571163959107,45.92303614461189,0.0450979829268087
2025,7,rural,27,hombre,mediana,4,929.571163959107,48.0,0.0
2025,7,rural,27,mujer,media,6,1978.859660090343,34.82112175006781,0.16561846666935226
2025,7,rural,27,mujer,mediana,6,1978.859660090343,36.0,0.3434804752811946
2025,7,rural,28,hombre,media,12,3398.71343886419,46.628634799188006,0.08889922962125964
2025,7,rural,28,hombre,mediana,12,3398.71343886419,44.0,0.11374023793060731
2025,7,rural,28,mujer,media,3,744.8635186514965,13.881086860511783,0.23375666110971316
2025,7,rural,28,mujer,mediana,3,744.8635186514965,12.0,0.43423581491434365
2025,7,urbana,16,hombre,media,40,17083.833118867864,23.721617965331504,0.2008440576104464
2025,7,urbana,16,hombre,mediana,40,17083.833118867864,18.0,0.24201839069597547
2025,7,urbana,16,mujer,media,29,8831.233986921947,20.918915971404697,0.16469827161760914
2025,7,urbana,16,mujer,mediana,29,8831.233986921947,15.0,0.31515642960334245
2025,7,urbana,17,hombre,media,49,17293.527216600207,25.903340109064434,0.13142625246555706
2025,7,urbana,17,hombre,mediana,49,17293.527216600207,16.0,0.3286489769621703
2025,7,urbana,17,mujer,media,34,12202.212418468716,16.631121973334277,0.1335816795303362
2025,7,urbana,17,mujer,mediana,34,12202.212418468716,12.0,0.22178047610981214
2025,7,urbana,18,hombre,media,53,20003.392585051486,33.47803616339918,0.10492728267042128
2025,7,urbana,18,hombre,mediana,53,20003.392585051486,30.0,0.16796307553204118
2025,7,urbana,18,mujer,media,32,11380.748818850272,21.941056746172173,0.1339191334960602
2025,7,urbana,18,mujer,mediana,32,11380.748818850272,20.0,0.21200715624084882
2025,7,urbana,19,hombre,media,51,19010.970345447517,31.94468047615653,0.08219420574312236
2025,7,urbana,19,hombre,mediana,51,19010.970345447517,40.0,0.14308411580867839
2025,7,urbana,19,mujer,media,39,12911.800288850462,27.213798782699623,0.1255703560228894
2025,7,urbana,19,mujer,mediana,39,12911.800288850462,20.0,0.30514182816475643
2025,7,urbana,20,hombre,media,44,18701.68860199766,37.47707439296953,0.1294005653825365
2025,7,urbana,20,hombre,mediana,44,18701.68860199766,35.0,0.16562823581264233
2025,7,urbana,20,mujer,media,46,15928.609006709565,33.877194655798185,0.10332488391689382
2025,7,urbana,20,mujer,mediana,46,15928.609006709565,30.0,0.18654120883586492
2025,7,urbana,21,hombre,media,44,18181.299271568005,33.63038259889835,0.10230572197198178
2025,7,urbana,21,hombre,mediana,44,18181.299271568005,30.0,0.18553988664834697
2025,7,urbana,21,mujer,media,50,18100.415490683852,32.197628496653756,0.08671073974416907
2025,7,urbana,21,mujer,mediana,50,18100.415490683852,35.0,0.14787220657187472
2025,7,urbana,22,hombre,media,47,17957.897504911198,41.53834914768418,0.06237219143964681
2025,7,urbana,22,hombre,mediana,47,17957.897504911198,48.0,0.05649961628570876
2025,7,urbana,22,mujer,media,48,18482.619278429593,33.86859282072938,0.10231417203611795
2025,7,urbana,22,mujer,mediana,48,18482.619278429593,30.0,0.1550854285046746
2025,7,urbana,23,hombre,media,48,13513.499654624911,40.46721368427506,0.09477289420078627
2025,7,urbana,23,hombre,mediana,48,13513.499654624911,44.0,0.0998606995246726
2025,7,urbana,23,mujer,media,47,14251.655902364048,35.4466506933841,0.08435697873383997
2025,7,urbana,23,mujer,mediana,47,14251.655902364048,30.0,0.17670685142319653
2025,7,urbana,24,hombre,media,43,14085.206836091076,41.14127466976515,0.08502142704049831
2025,7,urbana,24,hombre,mediana,43,14085.206836091076,44.0,0.07456296162398239
2025,7,urbana,24,mujer,media,45,13344.34471670414,32.904862080140894,0.08526645902720967
2025,7,urbana,24,mujer,mediana,45,13344.34471670414,30.0,0.16430596064485656
2025,7,urbana,25,hombre,media,80,28882.081068304815,40.977521018111496,0.05062374444691177
2025,7,urbana,25,hombre,mediana,80,28882.081068304815,44.0,0.04099274402374015
2025,7,urbana,25,mujer,media,58,19820.953016574884,33.128121250114006,0.07027618059261992
2025,7,urbana,25,mujer,mediana,58,19820.953016574884,32.0,0.13344961737244618
2025,7,urbana,26,hombre,media,55,18737.701790159466,47.14841318757542,0.06797302849149059
2025,7,urbana,26,hombre,mediana,55,18737.701790159466,48.0,0.04640323728069498
