gestion,codigo_municipio,sexo,edad_salida,anio_salida,codigo_pais_destino,valor
2024,50302,mujer,24,2016,032,2
2024,50302,mujer,24,2018,032,2
2024,50302,mujer,24,2019,032,1
2024,50302,mujer,24,2021,152,1
2024,50302,mujer,24,2021,999,1
2024,50302,mujer,24,2022,032,2
2024,50302,mujer,24,2023,032,3
2024,50302,mujer,24,2023,152,1
2024,50302,mujer,24,2024,032,3
2024,50302,mujer,24,9999,032,1
2024,50302,mujer,25,1989,032,1
2024,50302,mujer,25,1990,032,2
2024,50302,mujer,25,1995,032,1
2024,50302,mujer,25,1996,032,1
2024,50302,mujer,25,1997,032,1
2024,50302,mujer,25,1998,032,2
2024,50302,mujer,25,1999,032,2
2024,50302,mujer,25,2000,032,4
2024,50302,mujer,25,2002,032,1
2024,50302,mujer,25,2005,032,5
2024,50302,mujer,25,2008,032,3
2024,50302,mujer,25,2009,032,2
2024,50302,mujer,25,2010,032,2
2024,50302,mujer,25,2011,032,1
2024,50302,mujer,25,2012,032,1
2024,50302,mujer,25,2014,032,4
2024,50302,mujer,25,2015,032,2
2024,50302,mujer,25,2017,032,2
2024,50302,mujer,25,2018,032,1
2024,50302,mujer,25,2019,032,2
2024,50302,mujer,25,2020,032,3
2024,50302,mujer,25,2022,056,1
2024,50302,mujer,25,2022,152,1
2024,50302,mujer,25,2023,032,4
2024,50302,mujer,25,2023,152,4
2024,50302,mujer,25,2024,032,1
2024,50302,mujer,25,2024,152,1
2024,50302,mujer,25,9999,032,2
2024,50302,mujer,26,2000,032,1
2024,50302,mujer,26,2002,032,1
2024,50302,mujer,26,2005,724,1
2024,50302,mujer,26,2006,032,1
2024,50302,mujer,26,2010,032,1
2024,50302,mujer,26,2012,032,1
2024,50302,mujer,26,2016,032,1
2024,50302,mujer,26,2017,032,1
2024,50302,mujer,26,2018,032,1
2024,50302,mujer,26,2020,032,1
2024,50302,mujer,26,2021,032,1
2024,50302,mujer,26,2022,032,1
2024,50302,mujer,26,2022,724,1
2024,50302,mujer,26,2023,032,2
2024,50302,mujer,26,2024,032,1
2024,50302,mujer,27,1996,032,1
2024,50302,mujer,27,1999,032,1
2024,50302,mujer,27,1999,999,1
2024,50302,mujer,27,2009,032,1
2024,50302,mujer,27,2010,032,1
2024,50302,mujer,27,2012,032,1
2024,50302,mujer,27,2013,032,1
2024,50302,mujer,27,2016,032,2
2024,50302,mujer,27,2018,032,1
2024,50302,mujer,27,2023,032,2
2024,50302,mujer,27,2024,152,1
2024,50302,mujer,28,1980,032,1
2024,50302,mujer,28,1994,032,1
2024,50302,mujer,28,1995,032,1
2024,50302,mujer,28,1996,032,2
2024,50302,mujer,28,1997,032,1
2024,50302,mujer,28,1999,032,2
2024,50302,mujer,28,2000,032,1
2024,50302,mujer,28,2004,032,1
2024,50302,mujer,28,2005,032,1
2024,50302,mujer,28,2009,032,1
2024,50302,mujer,28,2014,032,1
2024,50302,mujer,28,2015,032,3
2024,50302,mujer,28,2020,032,1
2024,50302,mujer,28,2022,152,1
2024,50302,mujer,28,2023,032,2
2024,50302,mujer,28,2023,152,1
2024,50302,mujer,28,2024,032,2
2024,50303,hombre,16,1990,032,1
2024,50303,hombre,16,1997,032,1
2024,50303,hombre,16,2000,032,2
2024,50303,hombre,16,2003,032,1
2024,50303,hombre,16,2012,032,1
2024,50303,hombre,16,2020,032,1
2024,50303,hombre,16,2022,032,1
2024,50303,hombre,16,2023,032,1
2024,50303,hombre,17,1982,032,1
2024,50303,hombre,17,1998,032,1
2024,50303,hombre,17,1999,032,1
2024,50303,hombre,17,2006,032,1
2024,50303,hombre,17,2007,032,1
2024,50303,hombre,17,2009,032,1
2024,50303,hombre,17,2014,032,1
2024,50303,hombre,17,2018,032,1
2024,50303,hombre,17,2021,032,1
2024,50303,hombre,17,2021,076,1
2024,50303,hombre,17,9999,032,1
2024,50303,hombre,17,9999,152,1
2024,50303,hombre,18,1980,724,1
2024,50303,hombre,18,1997,032,1
2024,50303,hombre,18,1998,032,2
2024,50303,hombre,18,2001,724,1
2024,50303,hombre,18,2006,032,1
2024,50303,hombre,18,2008,032,1
2024,50303,hombre,18,2010,032,1
2024,50303,hombre,18,2015,032,1
2024,50303,hombre,18,2017,999,1
2024,50303,hombre,18,2018,032,1
2024,50303,hombre,18,2020,032,2
2024,50303,hombre,18,2021,032,1
2024,50303,hombre,18,2021,152,1
2024,50303,hombre,18,2023,032,2
2024,50303,hombre,18,9999,032,3
2024,50303,hombre,19,2001,032,1
2024,50303,hombre,19,2002,032,1
2024,50303,hombre,19,2003,032,1
2024,50303,hombre,19,2005,032,1
2024,50303,hombre,19,2016,032,1
2024,50303,hombre,19,2017,076,1
2024,50303,hombre,19,2018,032,1
2024,50303,hombre,19,2019,724,1
2024,50303,hombre,19,2022,032,1
2024,50303,hombre,19,2023,032,1
2024,50303,hombre,19,2023,152,1
2024,50303,hombre,19,2023,724,1
2024,50303,hombre,19,2024,032,1
2024,50303,hombre,19,2024,152,1
2024,50303,hombre,19,9999,032,1
2024,50303,hombre,20,1990,032,2
2024,50303,hombre,20,1994,032,1
2024,50303,hombre,20,2000,032,4
2024,50303,hombre,20,2001,032,1
2024,50303,hombre,20,2003,032,1
2024,50303,hombre,20,2005,032,2
2024,50303,hombre,20,2006,032,1
2024,50303,hombre,20,2008,032,1
2024,50303,hombre,20,2009,032,3
2024,50303,hombre,20,2010,032,1
2024,50303,hombre,20,2014,032,3
2024,50303,hombre,20,2015,032,1
2024,50303,hombre,20,2017,152,1
2024,50303,hombre,20,2019,032,1
2024,50303,hombre,20,2020,032,2
2024,50303,hombre,20,2020,152,1
2024,50303,hombre,20,2022,032,1
2024,50303,hombre,20,2023,032,2
2024,50303,hombre,20,2023,076,1
2024,50303,hombre,20,2024,152,1
2024,50303,hombre,21,1987,032,1
2024,50303,hombre,21,2004,032,1
2024,50303,hombre,21,2021,152,1
2024,50303,hombre,21,2023,032,2
2024,50303,hombre,22,1994,032,1
2024,50303,hombre,22,2007,032,1
2024,50303,hombre,22,2007,724,1
2024,50303,hombre,22,2008,032,1
2024,50303,hombre,22,2009,724,1
2024,50303,hombre,22,2013,032,2
2024,50303,hombre,22,2015,076,1
2024,50303,hombre,22,2017,032,1
2024,50303,hombre,22,2018,032,1
2024,50303,hombre,22,2020,076,1
2024,50303,hombre,22,2020,152,1
2024,50303,hombre,22,2022,032,1
2024,50303,hombre,22,2022,152,1
2024,50303,hombre,22,2023,076,1
2024,50303,hombre,22,2023,152,1
2024,50303,hombre,22,2024,076,1
2024,50303,hombre,22,2024,152,1
2024,50303,hombre,23,2005,032,1
2024,50303,hombre,23,2012,724,1
2024,50303,hombre,23,2018,032,1
2024,50303,hombre,23,2019,152,1
2024,50303,hombre,23,2020,032,2
2024,50303,hombre,23,2021,152,1
2024,50303,hombre,23,2022,032,3
2024,50303,hombre,24,1995,724,1
2024,50303,hombre,24,2001,032,1
2024,50303,hombre,24,2003,032,1
2024,50303,hombre,24,2006,152,1
2024,50303,hombre,24,2007,032,1
2024,50303,hombre,24,2014,032,2
2024,50303,hombre,24,2018,032,1
2024,50303,hombre,24,2023,032,1
2024,50303,hombre,24,2023,152,1
2024,50303,hombre,24,9999,032,1
2024,50303,hombre,25,1980,032,1
2024,50303,hombre,25,1993,032,1
2024,50303,hombre,25,2005,032,2
2024,50303,hombre,25,2006,032,1
2024,50303,hombre,25,2007,032,1
2024,50303,hombre,25,2009,032,1
2024,50303,hombre,25,2012,032,1
2024,50303,hombre,25,2014,032,1
2024,50303,hombre,25,2015,032,5
2024,50303,hombre,25,2019,032,1
2024,50303,hombre,25,2020,032,1
2024,50303,hombre,25,2020,600,1
2024,50303,hombre,25,2023,152,1
2024,50303,hombre,25,2024,032,1
2024,50303,hombre,25,2024,152,1
2024,50303,hombre,26,1997,032,1
2024,50303,hombre,26,2009,032,1
2024,50303,hombre,26,2011,032,1
2024,50303,hombre,26,2019,032,2
2024,50303,hombre,26,2023,032,2
2024,50303,hombre,26,2023,152,1
2024,50303,hombre,26,2023,724,1
2024,50303,hombre,26,2024,076,1
2024,50303,hombre,26,2024,152,1
2024,50303,hombre,27,2013,999,1
2024,50303,hombre,27,2017,999,1
2024,50303,hombre,27,2020,032,1
2024,50303,hombre,27,2023,032,1
2024,50303,hombre,27,2023,724,1
2024,50303,hombre,28,1994,032,1
2024,50303,hombre,28,2006,032,1
2024,50303,hombre,28,2015,076,1
2024,50303,hombre,28,2016,032,1
2024,50303,hombre,28,2018,152,1
2024,50303,hombre,28,2020,032,1
2024,50303,hombre,28,2023,152,1
2024,50303,hombre,28,2024,032,1
2024,50303,hombre,28,2024,152,1
2024,50303,mujer,16,1964,032,1
2024,50303,mujer,16,1990,724,1
2024,50303,mujer,16,1996,032,1
2024,50303,mujer,16,2003,032,1
2024,50303,mujer,16,2004,032,1
2024,50303,mujer,16,2007,032,1
2024,50303,mujer,16,2014,032,1
2024,50303,mujer,16,2015,032,1
2024,50303,mujer,16,2020,032,1
2024,50303,mujer,16,2022,032,1
2024,50303,mujer,16,2024,076,1
2024,50303,mujer,17,1986,032,1
2024,50303,mujer,17,1987,032,1
2024,50303,mujer,17,2003,032,1
2024,50303,mujer,17,2005,032,1
2024,50303,mujer,17,2010,032,1
2024,50303,mujer,17,2014,032,1
2024,50303,mujer,17,2015,032,1
2024,50303,mujer,17,2017,032,1
2024,50303,mujer,17,2018,032,1
2024,50303,mujer,17,2023,152,1
2024,50303,mujer,17,2024,152,4
2024,50303,mujer,18,1990,032,1
2024,50303,mujer,18,2000,032,2
2024,50303,mujer,18,2000,724,1
2024,50303,mujer,18,2003,032,1
2024,50303,mujer,18,2004,032,1
2024,50303,mujer,18,2005,032,3
2024,50303,mujer,18,2008,032,1
2024,50303,mujer,18,2010,999,1
2024,50303,mujer,18,2012,076,1
2024,50303,mujer,18,2015,032,2
2024,50303,mujer,18,2017,076,1
2024,50303,mujer,18,2018,076,1
2024,50303,mujer,18,2018,152,1
2024,50303,mujer,18,2021,032,1
2024,50303,mujer,18,2023,032,4
2024,50303,mujer,18,2023,152,2
2024,50303,mujer,18,2024,032,1
2024,50303,mujer,18,2024,152,1
2024,50303,mujer,18,9999,032,1
2024,50303,mujer,19,2001,032,1
2024,50303,mujer,19,2003,032,1
2024,50303,mujer,19,2006,032,3
2024,50303,mujer,19,2007,032,1
2024,50303,mujer,19,2008,032,1
2024,50303,mujer,19,2010,032,1
2024,50303,mujer,19,2012,032,1
2024,50303,mujer,19,2013,032,1
2024,50303,mujer,19,2014,032,1
2024,50303,mujer,19,2016,032,2
2024,50303,mujer,19,2019,724,1
2024,50303,mujer,19,2021,032,1
2024,50303,mujer,19,2022,032,1
2024,50303,mujer,19,2023,152,1
2024,50303,mujer,19,2024,152,1
2024,50303,mujer,19,9999,032,1
2024,50303,mujer,20,1980,032,1
2024,50303,mujer,20,1991,032,1
2024,50303,mujer,20,1994,999,1
2024,50303,mujer,20,1996,032,1
2024,50303,mujer,20,2000,032,1
2024,50303,mujer,20,2000,152,1
2024,50303,mujer,20,2000,724,1
2024,50303,mujer,20,2001,032,1
2024,50303,mujer,20,2005,032,2
2024,50303,mujer,20,2006,032,1
2024,50303,mujer,20,2008,032,1
2024,50303,mujer,20,2009,032,1
2024,50303,mujer,20,2010,032,2
2024,50303,mujer,20,2012,032,3
2024,50303,mujer,20,2015,032,2
2024,50303,mujer,20,2017,032,1
2024,50303,mujer,20,2018,032,2
2024,50303,mujer,20,2019,032,1
2024,50303,mujer,20,2020,032,1
2024,50303,mujer,20,2023,032,1
2024,50303,mujer,20,2024,076,1
2024,50303,mujer,20,9999,076,1
2024,50303,mujer,20,9999,999,2
2024,50303,mujer,21,1990,032,1
2024,50303,mujer,21,1997,032,1
2024,50303,mujer,21,2000,032,1
2024,50303,mujer,21,2002,032,1
2024,50303,mujer,21,2003,032,1
2024,50303,mujer,21,2013,032,1
2024,50303,mujer,21,2017,032,1
2024,50303,mujer,21,2019,152,1
2024,50303,mujer,21,2021,152,1
2024,50303,mujer,21,2023,152,1
2024,50303,mujer,22,2000,032,1
2024,50303,mujer,22,2008,032,1
2024,50303,mujer,22,2013,032,1
2024,50303,mujer,22,2015,032,1
2024,50303,mujer,22,2016,032,1
2024,50303,mujer,22,2017,032,1
2024,50303,mujer,22,2018,032,2
2024,50303,mujer,22,2021,032,1
2024,50303,mujer,22,2021,152,1
2024,50303,mujer,22,2022,032,2
2024,50303,mujer,22,2022,152,1
2024,50303,mujer,22,2023,032,1
2024,50303,mujer,22,2023,152,1
2024,50303,mujer,22,9999,999,1
2024,50303,mujer,23,2011,032,1
2024,50303,mujer,23,2016,032,1
2024,50303,mujer,23,2017,032,1
2024,50303,mujer,23,2018,032,1
2024,50303,mujer,23,2019,032,1
2024,50303,mujer,23,2021,076,2
2024,50303,mujer,23,2022,032,1
2024,50303,mujer,23,2023,032,1
2024,50303,mujer,23,2023,076,1
2024,50303,mujer,23,2023,152,1
2024,50303,mujer,23,2024,152,1
2024,50303,mujer,24,1990,032,1
2024,50303,mujer,24,2000,032,1
2024,50303,mujer,24,2010,032,1
2024,50303,mujer,24,2018,076,1
2024,50303,mujer,24,2023,032,2
2024,50303,mujer,24,2023,152,3
2024,50303,mujer,24,2024,152,2
2024,50303,mujer,25,2000,999,1
2024,50303,mujer,25,2008,032,1
2024,50303,mujer,25,2011,032,1
2024,50303,mujer,25,2013,032,1
2024,50303,mujer,25,2014,032,1
2024,50303,mujer,25,2014,858,1
2024,50303,mujer,25,2017,032,1
2024,50303,mujer,25,2020,032,1
2024,50303,mujer,25,2023,032,2
2024,50303,mujer,25,2023,152,1
2024,50303,mujer,25,2024,152,3
2024,50303,mujer,26,2004,032,1
2024,50303,mujer,26,2017,032,1
2024,50303,mujer,26,2019,032,1
2024,50303,mujer,26,2020,076,1
2024,50303,mujer,26,2020,152,1
2024,50303,mujer,26,2023,032,1
2024,50303,mujer,26,2023,152,2
2024,50303,mujer,27,2018,032,1
2024,50303,mujer,27,2019,032,2
2024,50303,mujer,27,2021,152,1
2024,50303,mujer,27,2021,724,1
2024,50303,mujer,27,2024,152,1
2024,50303,mujer,27,9999,032,1
2024,50303,mujer,28,1994,032,1
2024,50303,mujer,28,1998,032,1
2024,50303,mujer,28,1999,032,1
2024,50303,mujer,28,2001,032,1
2024,50303,mujer,28,2004,032,1
2024,50303,mujer,28,2005,032,1
2024,50303,mujer,28,2005,724,1
2024,50303,mujer,28,2008,032,1
2024,50303,mujer,28,2014,032,1
2024,50303,mujer,28,2017,032,1
2024,50303,mujer,28,2018,032,1
2024,50303,mujer,28,2023,152,2
2024,50401,hombre,16,1982,032,1
2024,50401,hombre,16,1994,604,1
2024,50401,hombre,16,1998,032,1
2024,50401,hombre,16,2021,152,1
2024,50401,hombre,16,2022,032,1
2024,50401,hombre,16,2023,076,1
2024,50401,hombre,17,2000,032,1
2024,50401,hombre,17,2004,076,1
2024,50401,hombre,17,2005,032,1
2024,50401,hombre,17,2009,032,1
2024,50401,hombre,17,2015,032,1
2024,50401,hombre,17,2019,032,1
2024,50401,hombre,17,2023,032,1
2024,50401,hombre,17,2023,076,1
2024,50401,hombre,18,2000,032,2
2024,50401,hombre,18,2004,032,2
2024,50401,hombre,18,2007,032,1
2024,50401,hombre,18,2007,076,1
2024,50401,hombre,18,2012,032,1
2024,50401,hombre,18,2015,032,1
2024,50401,hombre,18,2016,032,1
2024,50401,hombre,18,2018,032,1
2024,50401,hombre,18,2018,076,1
2024,50401,hombre,18,2019,076,1
2024,50401,hombre,18,2019,724,1
2024,50401,hombre,18,2021,032,1
2024,50401,hombre,18,2023,076,2
2024,50401,hombre,18,2023,152,1
2024,50401,hombre,18,2024,032,2
2024,50401,hombre,18,2024,076,2
2024,50401,hombre,18,2024,152,1
2024,50401,hombre,19,1996,032,1
2024,50401,hombre,19,2000,032,1
2024,50401,hombre,19,2008,032,1
2024,50401,hombre,19,2013,724,1
2024,50401,hombre,19,2023,076,1
2024,50401,hombre,19,2023,152,1
2024,50401,hombre,19,2024,076,1
2024,50401,hombre,19,2024,152,1
2024,50401,hombre,20,1980,076,1
2024,50401,hombre,20,2000,032,1
2024,50401,hombre,20,2000,724,1
2024,50401,hombre,20,2000,999,1
2024,50401,hombre,20,2001,032,1
2024,50401,hombre,20,2005,032,3
2024,50401,hombre,20,2014,032,1
2024,50401,hombre,20,2014,076,1
2024,50401,hombre,20,2018,032,1
2024,50401,hombre,20,2019,076,1
2024,50401,hombre,20,2022,032,1
2024,50401,hombre,20,2023,032,2
2024,50401,hombre,20,2023,076,2
2024,50401,hombre,20,2024,152,1
2024,50401,hombre,20,2024,724,1
2024,50401,hombre,21,2000,724,1
2024,50401,hombre,21,2008,032,1
2024,50401,hombre,21,2010,032,1
2024,50401,hombre,21,2017,032,1
2024,50401,hombre,21,2020,076,1
2024,50401,hombre,21,2022,152,2
2024,50401,hombre,22,1985,032,1
2024,50401,hombre,22,1990,724,1
2024,50401,hombre,22,2000,032,2
2024,50401,hombre,22,2003,724,1
2024,50401,hombre,22,2010,032,1
2024,50401,hombre,22,2010,076,1
2024,50401,hombre,22,2015,032,1
2024,50401,hombre,22,2019,032,1
2024,50401,hombre,22,2021,152,1
2024,50401,hombre,22,2023,076,1
2024,50401,hombre,22,2023,152,1
2024,50401,hombre,22,2024,152,3
2024,50401,hombre,23,2000,032,1
2024,50401,hombre,23,2003,076,1
2024,50401,hombre,23,2018,032,1
2024,50401,hombre,23,2023,076,1
2024,50401,hombre,23,2023,152,1
2024,50401,hombre,23,2024,152,1
2024,50401,hombre,24,2005,032,1
2024,50401,hombre,24,2006,724,1
2024,50401,hombre,24,2011,032,1
2024,50401,hombre,24,2018,032,1
2024,50401,hombre,24,2018,152,1
2024,50401,hombre,24,2020,152,1
2024,50401,hombre,24,2023,076,2
2024,50401,hombre,24,2023,152,1
2024,50401,hombre,24,2024,152,1
2024,50401,hombre,25,2008,724,1
2024,50401,hombre,25,2009,724,1
2024,50401,hombre,25,2010,032,1
2024,50401,hombre,25,2018,032,1
2024,50401,hombre,25,2021,076,1
2024,50401,hombre,26,2023,152,2
2024,50401,hombre,26,2024,152,1
2024,50401,hombre,27,2002,724,1
2024,50401,hombre,27,2019,032,1
2024,50401,hombre,27,2023,152,2
2024,50401,hombre,27,2024,152,1
2024,50401,hombre,27,9999,152,1
2024,50401,hombre,28,2009,578,1
2024,50401,hombre,28,2019,152,1
2024,50401,hombre,28,2021,032,1
2024,50401,hombre,28,2021,152,1
2024,50401,mujer,16,2012,999,1
2024,50401,mujer,16,2013,152,1
2024,50401,mujer,17,2014,032,1
2024,50401,mujer,17,2017,032,1
2024,50401,mujer,17,2022,152,1
2024,50401,mujer,17,2023,032,1
2024,50401,mujer,17,2023,076,1
2024,50401,mujer,17,2023,152,1
2024,50401,mujer,18,1995,032,1
2024,50401,mujer,18,2000,032,1
2024,50401,mujer,18,2005,724,1
2024,50401,mujer,18,2006,032,1
2024,50401,mujer,18,2007,032,1
2024,50401,mujer,18,2010,032,1
2024,50401,mujer,18,2017,192,1
2024,50401,mujer,18,2018,032,1
2024,50401,mujer,18,2019,152,2
2024,50401,mujer,18,2022,076,1
2024,50401,mujer,18,2023,152,2
2024,50401,mujer,18,2024,032,2
2024,50401,mujer,18,2024,076,1
2024,50401,mujer,18,2024,152,2
2024,50401,mujer,18,9999,032,1
2024,50401,mujer,19,2018,032,1
2024,50401,mujer,19,2020,076,1
2024,50401,mujer,19,2020,152,1
2024,50401,mujer,19,2022,076,1
2024,50401,mujer,19,2024,032,1
2024,50401,mujer,19,2024,076,1
2024,50401,mujer,20,2000,032,1
2024,50401,mujer,20,2001,380,1
2024,50401,mujer,20,2009,032,1
2024,50401,mujer,20,2010,032,1
2024,50401,mujer,20,2018,032,1
2024,50401,mujer,20,2019,076,1
2024,50401,mujer,20,2022,076,2
2024,50401,mujer,20,2022,152,1
2024,50401,mujer,20,2023,032,2
2024,50401,mujer,20,2023,152,2
2024,50401,mujer,20,2024,032,1
2024,50401,mujer,20,2024,076,1
2024,50401,mujer,21,1998,032,1
2024,50401,mujer,21,2002,032,1
2024,50401,mujer,21,2023,152,1
2024,50401,mujer,21,2024,152,2
2024,50401,mujer,21,9999,076,1
2024,50401,mujer,22,2019,032,1
2024,50401,mujer,22,2020,152,1
2024,50401,mujer,22,2021,032,1
2024,50401,mujer,22,2022,032,1
2024,50401,mujer,22,2022,152,1
2024,50401,mujer,22,2023,152,2
2024,50401,mujer,22,9999,076,1
2024,50401,mujer,23,2015,076,1
2024,50401,mujer,23,2019,826,1
2024,50401,mujer,23,2022,032,1
2024,50401,mujer,23,2023,076,1
2024,50401,mujer,23,2023,152,1
2024,50401,mujer,23,2023,724,1
2024,50401,mujer,23,2024,076,1
2024,50401,mujer,24,1996,032,1
2024,50401,mujer,24,2016,152,1
2024,50401,mujer,24,2022,032,1
2024,50401,mujer,24,2023,152,1
2024,50401,mujer,24,2024,152,1
2024,50401,mujer,25,1991,380,1
2024,50401,mujer,25,1999,032,1
2024,50401,mujer,25,2000,032,1
2024,50401,mujer,25,2000,724,2
2024,50401,mujer,25,2009,724,1
2024,50401,mujer,25,2010,032,1
2024,50401,mujer,25,2011,032,1
2024,50401,mujer,25,2018,152,1
2024,50401,mujer,25,2020,152,1
2024,50401,mujer,25,2021,152,1
2024,50401,mujer,25,2022,032,1
2024,50401,mujer,25,2023,152,1
2024,50401,mujer,25,2024,152,1
2024,50401,mujer,25,2024,999,1
2024,50401,mujer,26,1998,192,1
2024,50401,mujer,27,1994,032,1
2024,50401,mujer,27,2024,032,1
2024,50401,mujer,27,2024,076,1
2024,50401,mujer,27,2024,152,1
2024,50401,mujer,28,2022,076,1
2024,50401,mujer,28,2024,152,1
2024,50401,mujer,28,9999,152,1
2024,50402,hombre,16,2007,076,1
2024,50402,hombre,16,2010,999,1
2024,50402,hombre,16,2014,032,1
2024,50402,hombre,16,2015,032,1
2024,50402,hombre,16,2019,152,1
2024,50402,hombre,16,2020,032,1
2024,50402,hombre,16,2020,152,1
2024,50402,hombre,16,2022,076,1
2024,50402,hombre,16,2023,152,1
2024,50402,hombre,16,2024,076,1
2024,50402,hombre,17,2007,032,1
2024,50402,hombre,17,2010,076,2
2024,50402,hombre,17,2012,076,1
2024,50402,hombre,17,2016,032,1
2024,50402,hombre,17,2018,032,1
2024,50402,hombre,17,2019,724,1
2024,50402,hombre,17,2020,076,1
2024,50402,hombre,17,2020,152,1
2024,50402,hombre,17,2021,032,1
2024,50402,hombre,17,2022,076,2
2024,50402,hombre,17,2022,152,1
2024,50402,hombre,17,2023,032,1
2024,50402,hombre,17,2023,152,1
2024,50402,hombre,17,2023,999,1
2024,50402,hombre,17,2024,076,3
2024,50402,hombre,17,2024,152,2
2024,50402,hombre,18,2004,032,1
2024,50402,hombre,18,2004,152,1
2024,50402,hombre,18,2005,032,1
2024,50402,hombre,18,2008,032,1
2024,50402,hombre,18,2009,032,2
2024,50402,hombre,18,2012,032,1
2024,50402,hombre,18,2013,032,1
2024,50402,hombre,18,2014,032,2
2024,50402,hombre,18,2014,724,1
2024,50402,hombre,18,2016,032,1
2024,50402,hombre,18,2017,032,1
2024,50402,hombre,18,2017,152,2
2024,50402,hombre,18,2018,032,1
2024,50402,hombre,18,2018,152,2
2024,50402,hombre,18,2019,032,3
2024,50402,hombre,18,2019,076,1
2024,50402,hombre,18,2020,032,1
2024,50402,hombre,18,2020,076,1
2024,50402,hombre,18,2020,152,2
2024,50402,hombre,18,2021,032,1
2024,50402,hombre,18,2021,076,2
2024,50402,hombre,18,2021,152,1
2024,50402,hombre,18,2021,840,1
2024,50402,hombre,18,2022,076,1
2024,50402,hombre,18,2022,152,2
2024,50402,hombre,18,2023,076,2
2024,50402,hombre,18,2023,152,5
2024,50402,hombre,18,2024,032,1
2024,50402,hombre,18,2024,152,3
2024,50402,hombre,18,9999,076,1
2024,50402,hombre,18,9999,152,1
2024,50402,hombre,19,1990,724,1
2024,50402,hombre,19,2000,076,1
2024,50402,hombre,19,2005,152,1
2024,50402,hombre,19,2010,032,1
2024,50402,hombre,19,2014,032,1
2024,50402,hombre,19,2015,152,1
2024,50402,hombre,19,2016,032,1
2024,50402,hombre,19,2016,152,1
2024,50402,hombre,19,2017,032,1
2024,50402,hombre,19,2018,032,1
2024,50402,hombre,19,2018,152,1
2024,50402,hombre,19,2018,724,1
2024,50402,hombre,19,2019,076,1
2024,50402,hombre,19,2020,032,1
2024,50402,hombre,19,2020,076,1
2024,50402,hombre,19,2020,152,2
2024,50402,hombre,19,2021,032,1
2024,50402,hombre,19,2021,076,1
2024,50402,hombre,19,2021,152,1
2024,50402,hombre,19,2022,076,2
2024,50402,hombre,19,2022,152,2
2024,50402,hombre,19,2023,032,1
2024,50402,hombre,19,2023,076,2
2024,50402,hombre,19,2023,152,5
2024,50402,hombre,19,2024,076,1
2024,50402,hombre,19,2024,152,4
2024,50402,hombre,19,9999,032,2
2024,50402,hombre,20,1983,840,1
2024,50402,hombre,20,2000,032,1
2024,50402,hombre,20,2004,724,1
2024,50402,hombre,20,2006,032,1
2024,50402,hombre,20,2007,032,1
2024,50402,hombre,20,2009,032,1
2024,50402,hombre,20,2010,032,1
2024,50402,hombre,20,2010,152,1
2024,50402,hombre,20,2012,032,1
2024,50402,hombre,20,2012,152,1
2024,50402,hombre,20,2013,076,1
2024,50402,hombre,20,2013,152,1
2024,50402,hombre,20,2014,724,1
2024,50402,hombre,20,2015,032,4
2024,50402,hombre,20,2015,076,1
2024,50402,hombre,20,2015,152,2
2024,50402,hombre,20,2016,032,2
2024,50402,hombre,20,2016,076,2
2024,50402,hombre,20,2017,076,1
2024,50402,hombre,20,2018,032,1
2024,50402,hombre,20,2018,152,2
2024,50402,hombre,20,2019,076,1
2024,50402,hombre,20,2019,152,2
2024,50402,hombre,20,2020,032,1
2024,50402,hombre,20,2020,076,1
2024,50402,hombre,20,2020,152,5
2024,50402,hombre,20,2020,999,1
2024,50402,hombre,20,2021,032,1
2024,50402,hombre,20,2021,152,1
2024,50402,hombre,20,2022,032,1
2024,50402,hombre,20,2022,076,2
2024,50402,hombre,20,2022,152,4
2024,50402,hombre,20,2023,076,2
2024,50402,hombre,20,2023,152,5
2024,50402,hombre,20,2024,152,8
2024,50402,hombre,20,9999,032,1
2024,50402,hombre,20,9999,152,1
2024,50402,hombre,21,2000,032,1
2024,50402,hombre,21,2011,032,1
2024,50402,hombre,21,2014,032,1
2024,50402,hombre,21,2015,076,1
2024,50402,hombre,21,2017,152,1
2024,50402,hombre,21,2018,032,1
2024,50402,hombre,21,2018,152,1
2024,50402,hombre,21,2019,152,2
2024,50402,hombre,21,2020,076,1
2024,50402,hombre,21,2020,152,1
2024,50402,hombre,21,2021,076,1
2024,50402,hombre,21,2021,152,1
2024,50402,hombre,21,2022,032,1
2024,50402,hombre,21,2022,152,1
2024,50402,hombre,21,2023,032,2
2024,50402,hombre,21,2023,076,3
2024,50402,hombre,21,2023,152,7
2024,50402,hombre,21,2024,076,1
2024,50402,hombre,21,2024,152,5
2024,50402,hombre,21,2024,999,1
2024,50402,hombre,22,2001,032,1
2024,50402,hombre,22,2002,032,1
2024,50402,hombre,22,2009,076,1
2024,50402,hombre,22,2010,032,1
2024,50402,hombre,22,2010,152,1
2024,50402,hombre,22,2015,032,2
2024,50402,hombre,22,2015,076,1
2024,50402,hombre,22,2016,032,2
2024,50402,hombre,22,2017,152,1
2024,50402,hombre,22,2019,032,1
2024,50402,hombre,22,2019,076,1
2024,50402,hombre,22,2020,840,1
2024,50402,hombre,22,2021,076,3
2024,50402,hombre,22,2022,032,2
2024,50402,hombre,22,2022,076,1
2024,50402,hombre,22,2022,152,2
2024,50402,hombre,22,2022,840,1
2024,50402,hombre,22,2023,152,10
